,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Max Thompson,0.0,0,0,0,0,0.0,591,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
1,Jamie Vardy,2.0,0,0,4,0,17.8,224,3,0,5.1,6.2,90,0,0,0,0,2,3,27.0,2,101,0,0,10
2,Tammy Abraham,0.5,0,0,0,0,0.0,118,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,71,0,0,0
3,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,1,0,0
4,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,0,0,0
5,Timo Werner,3.0,0,0,0,0,0.0,117,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,92,0,0,1
6,Olivier Giroud,0.5,0,0,0,0,0.0,103,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,67,0,0,1
7,Joel Mumbongo,0.5,0,0,3,0,0.3,613,0,0,0.0,0.0,1,0,0,0,0,2,1,0.0,1,45,1,0,0
8,Karlan Grant,-0.5,0,0,0,0,0.0,582,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,56,1,0,1
9,Willian José Da Silva,2.0,0,0,5,1,0.8,642,0,0,0.7,0.2,77,0,0,0,0,1,0,6.0,2,68,0,0,9
10,Bobby Decordova-Reid,1.0,0,0,3,0,4.0,181,1,0,0.6,0.0,90,0,0,0,0,1,0,3.0,2,53,1,0,1
11,Matej Vydra,6.5,0,1,24,0,3.6,93,2,1,10.6,26.2,90,0,0,0,0,2,1,76.0,7,48,1,0,1
12,Odion Ighalo,0.0,0,0,0,0,0.0,293,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,61,0,0,0
13,Danny Welbeck,5.7,0,0,8,1,24.0,588,0,0,7.9,7.8,90,0,0,0,0,0,0,47.0,2,55,1,0,2
14,Rhian Brewster,0.0,0,0,3,0,1.5,262,2,0,1.5,5.0,26,0,0,0,0,3,0,8.0,1,43,1,0,1
15,Cheikh Diaby,-0.5,0,0,0,0,0.0,621,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,45,1,0,0
16,Patrick Bamford,4.7,1,0,12,0,10.3,202,0,0,3.0,17.4,45,0,0,0,0,2,1,2.0,4,66,0,0,2
17,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,81,0,0,0
18,Shane Long,0.0,0,0,0,0,0.0,361,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,51,0,0,0
19,Kelechi Iheanacho,7.5,0,3,56,0,20.4,233,3,2,16.7,69.4,90,0,0,0,0,2,3,77.0,13,58,0,0,6
20,Fabio Silva,3.7,1,0,11,0,10.1,504,0,0,2.5,15.2,12,0,0,0,0,1,0,0.0,4,52,0,0,1
21,Edward Nketiah,1.3,0,0,2,0,0.0,22,0,0,0.0,0.0,1,0,0,0,0,3,0,0.0,1,53,0,0,6
22,Alexandre Lacazette,9.7,0,3,59,1,16.5,6,0,2,14.0,72.2,88,0,0,0,0,3,0,51.0,13,82,0,0,2
23,Joelinton Cássio Apolinário de Lira,3.0,0,0,2,0,1.1,340,1,0,3.0,3.6,56,0,0,0,0,2,1,25.0,1,57,0,0,9
24,Islam Slimani,0.0,0,0,0,0,0.0,579,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,49,0,0,0
25,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,55,1,0,0
26,Aaron Connolly,0.0,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,52,1,0,0
27,Josh Maja,1.0,0,0,4,0,10.5,665,1,0,5.1,5.2,16,0,0,0,0,1,0,35.0,1,54,1,0,8
28,Dane Scarlett,0.0,0,0,0,0,0.0,666,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,1,0,0
29,Roberto Firmino,1.8,0,0,7,0,12.5,249,1,0,4.9,7.0,74,0,0,0,0,1,2,29.0,2,90,1,0,1
30,Carlos Vinicius Alves Morais,2.0,0,0,0,0,0.0,564,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,69,1,0,0
31,Harry Kane,7.3,0,0,0,0,3.7,388,3,0,4.5,9.2,90,0,0,0,0,3,1,32.0,2,117,1,0,12
32,Niall Huggins,-1.0,0,0,0,0,0.0,619,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
33,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,48,1,0,0
34,Gabriel Fernando de Jesus,6.0,0,0,15,0,31.9,282,2,0,8.6,9.6,90,0,0,0,0,2,1,44.0,2,92,1,0,1
35,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,1,0,0
36,Callum Wilson,0.3,0,0,0,0,0.1,506,0,0,0.0,0.0,33,0,0,0,0,2,1,0.0,1,65,0,0,1
37,Chris Wood,7.5,1,0,16,0,24.2,91,2,0,8.5,17.0,90,0,0,0,0,2,1,44.0,5,62,1,0,2
38,Joe Gelhardt,-1.0,0,0,0,0,0.0,667,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
39,Lewis Richardson,0.5,0,0,0,0,0.0,592,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
40,Andi Zeqiri,0.7,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,50,1,0,0
41,Michael Obafemi,0.0,0,0,0,0,0.0,381,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,46,0,0,0
42,Sergio Agüero,2.0,0,0,0,0,0.0,268,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,103,1,0,0
43,Hal Robson-Kanu,0.0,0,0,-1,0,0.2,408,0,0,0.0,0.0,14,0,0,0,0,0,3,0.0,1,52,1,0,1
44,Neal Maupay,4.0,0,0,9,1,33.0,68,0,0,7.6,5.0,86,0,0,0,0,0,0,38.0,2,61,1,0,1
45,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,48,0,0,0
46,Liam Delap,1.0,0,0,0,0,0.0,539,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,43,1,0,0
47,Michail Antonio,0.7,0,0,0,0,0.0,437,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,67,1,0,0
48,Cenk Tosun,0.0,0,0,0,0,0.0,153,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,60,0,0,0
