,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,0,0,0
1,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
2,Bobby Decordova-Reid,0.3,0,0,0,0,0.0,181,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,53,1,0,0
3,Danny Welbeck,1.5,1,0,20,0,21.2,588,1,0,4.8,21.0,76,0,0,0,0,2,1,6.0,5,55,0,0,6
4,Patrick Bamford,2.0,0,0,3,0,12.6,202,0,0,1.5,2.2,34,0,0,0,0,0,0,0.0,1,68,1,0,11
5,Edward Nketiah,0.0,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,54,1,0,0
6,Alexandre Lacazette,3.6,0,2,29,0,2.7,6,1,1,11.4,35.6,87,0,0,0,0,1,2,76.0,8,81,1,0,11
7,Joelinton Cássio Apolinário de Lira,1.4,0,0,6,0,18.9,340,1,0,5.9,9.8,90,0,0,0,0,1,1,30.0,2,57,1,0,2
8,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,55,0,0,0
9,Aaron Connolly,0.0,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,52,0,0,0
10,Josh Maja,2.3,0,0,0,0,0.0,665,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,55,1,0,1
11,Dane Scarlett,0.0,0,0,0,0,0.0,666,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
12,Carlos Vinicius Alves Morais,0.0,0,0,0,0,0.0,564,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,69,0,0,5
13,Harry Kane,4.7,0,0,6,0,5.4,388,2,0,2.8,3.6,90,0,0,0,0,1,2,19.0,2,114,0,0,7
14,Niall Huggins,-0.3,0,0,0,0,0.0,619,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
15,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,0,0,0
16,Callum Wilson,0.0,0,0,0,0,0.0,506,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,65,1,0,0
17,Joe Gelhardt,-0.5,0,0,0,0,0.0,667,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
18,Andi Zeqiri,0.2,0,0,3,0,1.3,574,0,0,2.8,9.2,45,0,0,0,0,2,1,17.0,1,50,0,0,1
19,Neal Maupay,2.8,0,0,0,0,1.9,68,1,0,3.4,9.4,90,0,0,0,0,2,1,23.0,2,61,0,0,8
20,Michail Antonio,3.4,0,0,1,0,13.6,437,1,0,2.9,1.6,90,0,0,0,0,0,1,14.0,2,66,0,0,7
21,Aleksandar Mitrović,-0.6,0,0,7,0,15.0,184,0,0,3.7,2.2,27,0,0,0,0,3,0,20.0,1,55,1,0,1
22,Dwight Gayle,1.2,0,0,5,0,19.8,329,1,0,6.5,8.6,90,0,0,0,0,1,1,37.0,2,59,1,0,0
23,Keinan Davis,0.4,0,0,0,0,0.0,50,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,1
24,Andy Carroll,0.6,0,0,5,0,0.3,320,0,0,0.5,2.4,2,0,0,0,0,1,1,2.0,1,51,1,0,0
25,Mbwana Samatta,0.0,0,0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,59,0,0,0
26,Rodrigo Moreno,-0.3,0,0,2,0,14.0,492,0,0,4.2,9.0,43,0,0,0,0,0,0,19.0,0,57,1,1,0
27,Indiana Vassilev,0.0,0,0,0,0,0.0,51,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
28,Jordan Hugill,0.0,0,0,0,0,0.0,444,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,55,0,0,0
29,Wesley Moraes,0.0,0,0,0,0,0.0,48,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,60,0,0,0
30,Ollie Watkins,3.2,1,0,9,0,14.4,514,1,0,4.7,5.4,90,0,0,0,0,1,1,27.0,5,66,0,0,2
31,Ademipo Odubeko,0.0,0,0,0,0,0.0,638,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
32,Sébastien Haller,0.0,0,0,0,0,0.0,441,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,61,0,0,0
