,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,0.2,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,53,1,0,5
1,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,82,0,0,0
2,Neal Maupay,1.7,0,0,3,0,0.6,68,0,0,0.1,0.2,23,0,0,0,0,1,0,0.0,1,61,1,0,7
3,Shane Long,0.5,0,0,2,0,1.8,361,0,0,0.3,0.0,32,0,0,0,0,0,0,2.0,1,51,1,0,0
4,Jamie Vardy,7.3,0,0,3,0,0.2,224,0,0,0.1,1.2,24,0,0,0,0,1,1,0.0,1,101,0,0,5
5,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
6,Kelechi Iheanacho,1.0,0,0,-8,0,1.8,233,1,0,4.5,1.0,71,0,1,0,0,1,1,42.0,0,56,0,0,0
7,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,48,1,0,0
8,Danny Welbeck,2.7,0,0,0,0,0.0,588,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,55,1,0,0
9,Edward Nketiah,2.2,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,55,0,0,0
10,Timo Werner,3.2,0,0,2,0,2.0,117,0,0,0.4,0.0,18,0,0,0,0,1,1,4.0,1,93,1,0,2
11,Ollie Watkins,3.1,0,0,8,0,28.8,514,1,0,4.5,9.6,90,0,0,0,0,1,1,7.0,2,61,0,0,2
12,Roberto Firmino,6.5,0,0,9,1,16.7,249,0,0,8.1,15.4,90,0,0,0,0,0,0,49.0,2,93,0,0,2
13,Che Adams,3.3,0,0,0,0,1.3,377,0,0,4.5,4.2,57,0,0,0,0,0,0,39.0,1,61,1,0,0
14,Hal Robson-Kanu,0.0,0,0,0,0,0.0,408,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,52,1,0,0
15,Andi Zeqiri,-0.3,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,1,0,1
16,Christian Benteke,3.2,0,0,1,0,0.9,132,1,0,1.4,3.8,90,0,0,0,0,1,1,9.0,2,55,1,0,4
17,Charlie Austin,0.2,0,0,0,0,0.0,415,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,51,1,0,1
18,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,55,0,0,0
19,Danny Ings,0.7,0,0,-1,1,1.5,366,0,0,0.1,0.0,90,0,0,0,0,0,0,0.0,2,83,1,0,9
20,Michy Batshuayi,0.0,0,0,0,0,0.0,108,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,57,1,0,0
21,Edinson Cavani,1.8,0,0,-4,1,3.0,569,0,0,1.5,0.0,90,0,0,0,0,0,1,15.0,2,78,1,0,0
22,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,48,1,0,0
23,Fabio Silva,1.8,0,0,-1,0,3.5,504,1,0,0.3,0.0,22,0,0,0,0,0,1,0.0,1,52,0,0,2
24,Connor Wickham,0.0,0,0,0,0,0.0,136,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,1,0,0
25,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,48,1,0,0
26,Mbwana Samatta,0.0,0,0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,59,0,0,0
27,Lys Mousset,1.3,0,0,5,0,11.5,359,1,0,1.8,2.2,62,0,0,0,0,0,1,4.0,2,58,0,0,2
28,Michael Obafemi,0.0,0,0,0,0,0.0,381,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,46,1,0,0
29,David McGoldrick,4.2,0,0,2,0,6.7,344,1,0,5.6,5.2,90,0,0,0,0,0,1,44.0,2,52,0,0,2
30,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,1,0,0
31,Daniel N'Lundulu,0.5,0,0,0,0,0.0,590,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,1
32,Anthony Martial,5.2,0,0,2,0,3.9,303,0,0,1.4,1.4,26,0,0,0,0,0,1,9.0,1,87,1,0,6
33,Joelinton Cássio Apolinário de Lira,1.6,0,0,10,1,11.8,340,0,0,3.5,7.2,90,0,0,0,0,0,0,16.0,2,57,1,0,2
34,Patrick Bamford,6.7,2,0,27,1,11.3,202,0,0,9.7,23.6,90,0,0,0,0,5,0,62.0,8,65,0,0,2
35,Karlan Grant,1.2,0,0,5,0,1.3,582,4,0,0.5,1.8,60,0,0,0,0,5,0,2.0,2,58,1,0,0
36,Callum Robinson,0.7,0,0,7,0,1.8,358,5,0,1.4,3.2,90,0,0,0,0,5,0,9.0,2,54,1,0,2
37,Oliver McBurnie,1.7,0,0,0,0,0.0,357,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,56,0,0,0
38,Jordan Ayew,0.3,0,0,4,0,0.3,140,0,0,0.1,1.0,6,0,0,0,0,1,1,0.0,1,56,1,0,1
39,Michail Antonio,0.1,0,0,3,0,1.8,437,0,0,0.2,0.2,13,0,0,0,0,0,0,0.0,1,62,0,0,1
40,Callum Wilson,2.4,0,0,2,1,12.9,506,0,0,5.5,0.4,90,0,0,0,0,0,0,42.0,2,66,1,0,2
41,Leonardo Campana,-0.5,0,0,0,0,0.0,476,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
42,Keinan Davis,-0.1,0,0,3,0,0.3,50,0,0,0.2,0.0,3,0,0,0,0,1,1,2.0,1,43,0,0,1
43,Odion Ighalo,0.5,0,0,0,0,0.0,293,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,61,1,0,0
44,Olivier Giroud,4.2,0,3,28,0,2.1,103,1,1,7.7,38.2,71,0,0,0,0,1,1,37.0,8,67,1,1,0
45,Rhian Brewster,1.8,0,0,5,0,2.8,262,1,0,5.7,10.8,90,0,0,0,0,0,1,43.0,2,45,0,0,1
46,Andy Carroll,-0.8,0,0,0,0,0.0,320,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,52,1,0,8
47,Indiana Vassilev,0.0,0,0,0,0,0.0,51,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
48,Wesley Moraes,0.0,0,0,0,0,0.0,48,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,60,0,0,0
49,Sébastien Haller,2.8,0,0,0,1,11.7,441,0,0,2.1,3.6,76,0,0,0,0,0,0,6.0,2,61,0,0,1
50,Billy Sharp,0.7,0,0,0,0,0.0,343,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,56,0,0,0
51,Rodrigo Moreno,4.8,0,2,37,1,38.0,492,0,1,10.1,46.0,69,0,0,0,0,5,0,17.0,8,57,0,0,2
52,Islam Slimani,0.5,0,0,0,0,0.0,579,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,0,0,0
53,Jordan Hugill,0.0,0,0,0,0,0.0,444,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,55,0,0,0
54,Alexandre Lacazette,3.5,0,2,30,0,0.4,6,0,1,5.1,33.6,24,0,0,0,0,1,0,17.0,7,82,0,0,12
55,Tammy Abraham,4.2,0,0,0,0,0.0,118,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,72,1,0,0
56,Divock Origi,1.3,0,0,0,0,0.0,256,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,52,0,0,0
57,Dwight Gayle,1.2,0,0,0,0,0.0,329,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,59,1,0,0
