,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,1.5,0,0,3,0,0.4,78,1,0,4.0,1.0,60,0,0,0,0,0,1,39.0,2,52,0,0,0
1,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,81,0,0,0
2,Jean-Philippe Mateta,3.9,0,0,0,0,0.0,641,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,58,1,0,1
3,Neal Maupay,2.5,0,0,7,0,28.3,68,1,0,10.4,13.2,90,0,0,0,0,0,1,62.0,2,61,0,0,5
4,Moise Kean,0.0,0,0,0,0,0.0,169,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,57,1,0,0
5,Niall Huggins,0.2,0,0,0,0,0.0,619,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
6,Shane Long,0.0,0,0,0,0,0.0,361,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,51,0,0,0
7,Jamie Vardy,5.9,0,0,10,0,2.6,224,3,0,2.1,12.2,90,0,0,0,0,3,1,6.0,2,102,1,0,2
8,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,0,0,0
9,Kelechi Iheanacho,6.9,0,0,-3,0,4.8,233,3,0,3.8,0.0,90,0,0,0,0,3,1,37.0,2,56,1,0,9
10,Gabriel Fernando de Jesus,11.5,0,0,1,0,1.1,282,0,0,0.1,0.2,29,0,0,0,0,1,2,0.0,1,92,1,0,2
11,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,1,0,0
12,Richarlison de Andrade,11.7,0,2,28,1,1.3,166,0,1,9.4,36.0,90,0,0,0,0,0,1,57.0,8,79,1,0,2
13,Danny Welbeck,0.9,0,0,-9,0,0.3,588,0,0,0.2,0.0,29,0,1,0,0,0,1,6.0,-1,55,0,0,1
14,Edward Nketiah,0.0,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,54,0,0,0
15,Timo Werner,8.6,0,0,3,0,0.0,117,0,0,2.2,3.0,12,0,0,0,0,0,0,19.0,1,92,1,0,2
16,Ollie Watkins,9.1,1,0,13,1,24.6,514,0,0,7.3,25.2,90,0,0,0,0,1,0,23.0,5,65,0,0,2
17,Roberto Firmino,7.0,1,0,17,1,16.1,249,0,0,4.7,7.8,90,0,0,0,0,2,0,23.0,5,92,0,0,0
18,Dane Scarlett,1.4,0,0,0,0,0.0,666,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,45,1,0,0
19,Che Adams,1.7,0,0,4,0,2.7,377,1,0,1.5,4.2,76,0,0,0,0,0,1,8.0,2,58,0,0,6
20,Hal Robson-Kanu,-0.7,0,0,4,0,0.0,408,0,0,0.1,1.2,7,0,0,0,0,0,1,0.0,1,52,1,0,1
21,Andi Zeqiri,0.7,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,0
22,Carlos Vinicius Alves Morais,1.6,0,0,0,0,0.0,564,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,69,1,0,0
23,Christian Benteke,5.5,0,0,4,1,3.1,132,0,0,1.4,2.8,90,0,0,0,0,0,0,8.0,2,55,1,0,7
24,Joshua King,3.3,0,0,3,0,0.3,651,0,0,0.1,0.2,1,0,0,0,0,0,1,0.0,1,54,1,0,1
25,Cheikh Diaby,-1.5,0,0,0,0,0.0,621,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
26,Charlie Austin,0.0,0,0,0,0,0.0,415,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,51,1,0,0
27,Ashley Barnes,0.7,0,0,0,0,0.0,87,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,60,0,0,0
28,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,55,0,0,0
29,Danny Ings,2.5,0,0,4,0,2.6,366,1,0,3.1,6.2,90,0,0,0,0,0,1,22.0,2,84,0,0,1
30,Bobby Decordova-Reid,2.3,0,0,12,1,16.5,181,0,0,3.6,9.2,65,0,0,0,0,0,0,10.0,2,53,0,0,2
31,Michy Batshuayi,0.7,0,0,0,0,0.0,108,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,57,1,0,0
32,Ademipo Odubeko,-0.5,0,0,0,0,0.0,638,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
33,Harry Kane,7.6,0,0,29,1,25.8,388,0,1,10.3,40.6,90,0,0,0,0,0,4,37.0,6,111,1,0,19
34,Edinson Cavani,2.6,0,0,0,0,0.0,569,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,79,0,0,0
35,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
36,Fabio Silva,1.0,0,0,0,0,0.3,504,0,0,4.3,8.0,8,0,0,0,0,1,1,35.0,1,52,0,0,1
37,Chris Wood,-0.1,0,0,2,0,0.5,91,0,0,0.2,0.0,17,0,0,0,0,0,4,2.0,1,62,0,0,9
38,Connor Wickham,-0.1,0,0,0,0,0.0,136,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,1,0,0
39,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
40,Patrick Cutrone,0.0,0,0,0,0,0.0,626,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,59,0,0,0
41,Mbwana Samatta,0.0,0,0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,59,0,0,0
42,Lys Mousset,0.0,0,0,0,0,0.0,359,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,58,1,0,1
43,Joel Mumbongo,-0.8,0,0,0,0,0.0,613,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,45,0,0,0
