,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,0.0,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,52,0,0,0
1,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,82,1,0,0
2,Neal Maupay,5.0,0,3,32,1,12.3,68,0,1,8.5,31.4,80,0,0,0,0,1,0,41.0,9,61,0,0,2
3,Niall Huggins,0.0,0,0,0,0,0.0,619,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
4,Shane Long,0.5,0,0,-1,0,0.3,361,1,0,0.4,1.2,18,0,0,0,0,0,2,2.0,1,51,0,0,0
5,Jamie Vardy,6.5,0,0,0,1,0.8,224,0,0,7.5,0.0,90,0,0,0,0,0,2,75.0,2,101,1,0,0
6,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,48,1,0,0
7,Kelechi Iheanacho,1.3,0,0,3,0,0.0,233,0,0,0.0,0.0,1,0,0,0,0,0,2,0.0,1,56,1,0,0
8,Gabriel Fernando de Jesus,4.8,0,0,16,1,27.8,282,0,0,6.5,10.4,90,0,0,0,0,0,4,27.0,2,91,1,0,1
9,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,48,0,0,0
10,Danny Welbeck,0.0,0,0,0,0,0.0,588,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,55,0,0,0
11,Edward Nketiah,0.7,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,55,1,0,0
12,Timo Werner,3.4,0,0,0,0,10.5,117,0,0,1.9,0.0,15,0,0,0,0,1,0,8.0,1,92,0,0,0
13,Ollie Watkins,8.2,0,0,6,0,12.3,514,2,0,3.1,8.2,90,0,0,0,0,0,2,10.0,2,61,0,0,6
14,Roberto Firmino,5.6,0,0,11,1,26.3,249,0,0,13.6,15.0,84,0,0,0,0,0,0,95.0,2,93,1,0,7
15,Che Adams,0.7,0,0,5,0,5.3,377,1,0,2.7,2.4,71,0,0,0,0,0,2,19.0,2,60,0,0,2
16,Hal Robson-Kanu,-0.1,0,0,-2,0,0.0,408,0,0,0.0,0.0,21,0,0,0,0,3,2,0.0,1,52,0,0,0
17,Andi Zeqiri,0.2,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,0,0,0
18,Carlos Vinicius Alves Morais,1.3,0,0,2,0,0.0,564,0,0,0.0,0.0,1,0,0,0,0,3,1,0.0,1,69,0,0,0
19,Christian Benteke,1.0,0,0,0,0,0.0,132,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,55,0,0,5
20,Cheikh Diaby,-1.0,0,0,0,0,0.0,621,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,45,0,0,0
21,Charlie Austin,0.0,0,0,0,0,0.0,415,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,51,0,0,0
22,Ashley Barnes,3.2,0,0,1,0,22.8,87,1,0,2.7,0.4,62,0,0,0,0,0,1,4.0,1,60,0,1,0
23,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,55,1,0,0
24,Danny Ings,0.6,0,0,0,0,0.0,366,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,83,0,0,2
25,Bobby Decordova-Reid,0.0,0,0,6,0,13.6,181,1,0,3.0,14.2,82,0,0,0,0,1,0,2.0,1,53,1,1,2
26,Michy Batshuayi,-0.6,0,0,3,0,0.1,108,1,0,0.0,0.2,11,0,0,0,0,0,4,0.0,1,57,0,0,6
27,Ademipo Odubeko,3.2,0,0,0,0,0.0,638,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
28,Harry Kane,8.3,0,3,41,0,50.3,388,1,1,15.5,55.6,90,0,0,0,0,3,1,49.0,9,111,0,0,1
29,Edinson Cavani,5.9,0,0,3,0,0.2,569,0,0,0.3,2.4,29,0,0,0,0,0,0,0.0,1,78,0,0,1
30,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,48,0,0,0
