,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,48,1,0,0
1,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,48,0,0,0
2,Bobby Decordova-Reid,0.0,0,0,0,0,0.0,181,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,53,1,0,1
3,Danny Welbeck,2.4,0,0,31,1,12.6,588,0,1,5.8,34.8,83,0,0,0,0,0,3,11.0,6,55,1,0,9
4,Patrick Bamford,3.3,1,3,39,0,13.9,202,1,1,9.4,57.4,76,0,0,0,0,2,1,23.0,11,67,0,1,2
5,Edward Nketiah,0.0,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,54,0,0,0
6,Alexandre Lacazette,5.8,1,3,37,0,31.4,6,3,1,13.8,40.8,90,0,0,0,0,3,3,66.0,11,81,0,1,2
7,Joelinton Cássio Apolinário de Lira,1.6,0,0,4,0,1.4,340,3,0,0.6,2.6,90,0,0,0,0,0,3,2.0,2,57,0,0,6
8,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,55,1,0,0
9,Aaron Connolly,0.4,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,52,1,0,0
10,Josh Maja,1.5,0,0,2,0,0.8,665,1,0,2.6,4.6,45,0,0,0,0,2,1,21.0,1,55,1,0,1
11,Dane Scarlett,0.5,0,0,0,0,0.0,666,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,0,0,0
12,Carlos Vinicius Alves Morais,1.3,0,0,24,1,0.8,564,0,1,8.6,32.4,90,0,0,0,0,2,0,53.0,5,69,0,1,1
13,Harry Kane,6.8,0,1,25,1,3.4,388,0,1,8.8,42.0,90,0,0,0,0,2,0,43.0,7,115,0,0,13
14,Niall Huggins,0.0,0,0,0,0,0.0,619,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
15,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,48,1,0,0
16,Callum Wilson,0.0,0,0,0,0,0.0,506,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,65,0,0,0
17,Joe Gelhardt,0.0,0,0,0,0,0.0,667,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
18,Andi Zeqiri,0.4,0,0,2,0,0.3,574,0,0,0.0,0.0,7,0,0,0,0,0,3,0.0,1,50,1,0,1
19,Neal Maupay,3.8,0,2,33,1,32.8,68,0,1,12.0,42.4,90,0,0,0,0,0,3,45.0,8,61,1,0,2
20,Michail Antonio,4.8,2,0,19,0,58.6,437,3,0,15.3,39.6,90,0,0,0,0,3,3,55.0,7,67,1,1,1
21,Aleksandar Mitrović,0.7,0,0,0,0,15.2,184,1,0,7.6,5.8,45,0,0,0,0,2,1,55.0,1,55,1,0,8
22,Dwight Gayle,0.8,0,0,0,0,0.0,329,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,59,0,0,2
23,Keinan Davis,0.0,0,0,6,0,10.6,50,0,0,3.7,4.4,11,0,0,0,0,2,0,22.0,1,43,1,0,4
24,Andy Carroll,0.4,0,0,0,0,0.0,320,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,51,0,0,0
25,Mbwana Samatta,0.0,0,0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,59,1,0,0
26,Rodrigo Moreno,0.2,0,0,0,0,0.0,492,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,57,0,0,0
27,Indiana Vassilev,0.0,0,0,0,0,0.0,51,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
28,Jordan Hugill,0.0,0,0,0,0,0.0,444,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,55,1,0,0
29,Wesley Moraes,-0.1,0,0,0,0,0.0,48,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,60,1,0,0
30,Ollie Watkins,2.5,0,0,2,0,3.3,514,2,0,3.2,1.0,90,0,0,0,0,2,0,28.0,2,66,1,0,7
31,Ademipo Odubeko,0.0,0,0,0,0,0.0,638,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,45,1,0,0
32,Sébastien Haller,0.0,0,0,0,0,0.0,441,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,61,1,0,0
