,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Max Thompson,-1.0,0,0,0,0,0.0,591,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
1,Jamie Vardy,4.5,0,0,2,0,14.3,224,1,0,6.9,5.2,90,0,0,0,0,1,1,49.0,2,103,0,0,5
2,Tammy Abraham,1.0,0,0,3,0,0.0,118,0,0,0.7,7.0,14,0,0,0,0,0,2,0.0,1,71,1,0,0
3,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,48,1,0,0
4,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,48,1,0,0
5,Timo Werner,3.3,1,0,19,1,25.9,117,0,0,13.3,29.0,90,0,0,0,0,0,2,78.0,5,92,1,0,5
6,Olivier Giroud,0.7,0,0,0,0,0.0,103,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,67,1,0,0
7,Joel Mumbongo,-0.8,0,0,0,0,0.0,613,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
8,Karlan Grant,-0.3,0,0,0,0,0.0,582,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,56,1,0,0
9,Willian José Da Silva,3.7,0,0,0,0,0.0,642,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,68,0,0,1
10,Christian Benteke,3.0,0,0,2,0,4.4,132,2,0,6.6,14.0,67,0,0,0,0,2,0,48.0,2,55,1,0,8
11,Bobby Decordova-Reid,1.2,0,0,6,0,3.3,181,2,0,5.7,8.0,90,0,0,0,0,0,2,46.0,2,53,0,0,2
12,Matej Vydra,2.0,0,0,9,0,1.5,93,2,0,2.7,3.4,60,0,0,0,0,2,1,22.0,2,48,1,0,5
13,Jordan Ayew,0.7,0,0,4,0,0.3,140,0,0,0.7,7.0,8,0,0,0,0,2,0,0.0,1,56,1,0,1
14,Danny Welbeck,4.5,1,3,38,1,23.9,588,0,1,10.9,38.8,89,0,0,0,0,0,2,46.0,12,55,1,0,2
15,Rhian Brewster,0.2,0,0,3,0,14.3,262,1,0,1.8,1.0,45,0,0,0,0,0,4,3.0,1,43,0,0,0
16,Cheikh Diaby,-0.5,0,0,0,0,0.0,621,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
17,Patrick Bamford,2.0,0,0,4,0,0.8,202,1,0,0.3,1.8,58,0,0,0,0,0,2,0.0,1,65,0,0,9
18,Jean-Philippe Mateta,-0.7,0,0,1,0,0.3,641,0,0,0.0,0.0,22,0,0,0,0,2,0,0.0,1,54,1,0,0
19,Raúl Jiménez,0.1,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,81,0,0,0
20,Shane Long,0.0,0,0,0,0,0.0,361,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,51,1,0,0
21,Kelechi Iheanacho,9.5,1,0,9,0,27.7,233,1,0,8.4,19.4,90,0,0,0,0,1,1,37.0,5,62,0,0,7
22,Fabio Silva,4.0,0,2,27,0,3.9,504,1,1,10.8,41.6,90,0,0,0,0,1,1,62.0,8,52,0,0,5
23,Edward Nketiah,3.2,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,53,0,0,0
24,Alexandre Lacazette,3.6,0,0,0,0,0.0,6,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,84,0,0,1
25,Joelinton Cássio Apolinário de Lira,2.0,0,0,6,0,12.0,340,0,0,1.7,5.0,17,0,0,0,0,2,0,0.0,1,57,1,0,1
26,Islam Slimani,0.0,0,0,0,0,0.0,579,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,0,0,0
27,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,55,0,0,0
28,Aaron Connolly,0.2,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,52,1,0,0
29,Josh Maja,3.2,0,0,10,0,13.8,665,2,0,2.5,6.8,80,0,0,0,0,0,2,4.0,2,52,0,0,1
30,Dane Scarlett,1.0,0,0,0,0,0.0,666,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,45,1,0,0
31,Carlos Vinicius Alves Morais,1.0,0,0,0,0,0.0,564,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,69,1,0,0
32,Harry Kane,5.0,0,0,8,1,34.2,388,0,0,10.5,7.2,90,0,0,0,0,0,4,64.0,2,118,1,0,2
33,Niall Huggins,0.0,0,0,0,0,0.0,619,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,0
34,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
35,Gabriel Fernando de Jesus,2.7,0,0,2,1,24.4,282,0,0,9.3,6.2,90,0,0,0,0,2,0,62.0,2,92,0,0,1
36,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,48,1,0,0
37,Callum Wilson,0.2,0,0,2,0,1.2,506,2,0,0.5,0.0,90,0,0,0,0,2,0,4.0,2,65,1,0,13
38,Chris Wood,7.2,0,0,27,0,4.5,91,2,1,6.5,33.2,85,0,0,0,0,2,1,27.0,6,63,1,0,6
39,Joe Gelhardt,0.0,0,0,0,0,0.0,667,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,0
40,Lewis Richardson,-1.0,0,0,0,0,0.0,592,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
41,Andi Zeqiri,0.0,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,50,1,0,1
42,Michael Obafemi,-0.1,0,0,0,0,0.0,381,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,46,1,0,1
43,Sergio Agüero,3.7,0,2,36,1,18.8,268,0,1,12.8,41.6,90,0,0,0,0,2,0,68.0,8,103,0,0,3
44,Hal Robson-Kanu,0.0,0,0,0,0,0.0,408,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,52,1,0,0
45,Neal Maupay,1.8,0,0,2,1,13.0,68,0,0,2.4,0.8,90,0,0,0,0,0,2,10.0,2,60,1,0,-1
46,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,0,0,0
