,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,4.0,0,2,27,1,11.3,78,0,1,6.9,34.8,89,0,0,0,0,3,0,23.0,8,55,0,0,2
1,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,55,0,0,0
2,Aleksandar Mitrović,6.5,0,3,47,0,7.5,184,4,2,15.9,75.2,90,0,0,0,0,3,4,76.0,12,60,0,1,2
3,Alexandre Lacazette,7.5,0,1,29,0,5.7,6,1,1,7.0,33.0,76,0,0,0,0,1,2,31.0,7,85,1,0,7
4,Andy Carroll,2.0,0,0,1,0,0.3,320,2,0,0.6,3.2,45,0,0,0,0,3,0,2.0,1,55,1,0,4
5,Anthony Martial,2.5,0,0,4,0,6.0,303,3,0,3.5,1.2,90,0,0,0,0,3,1,28.0,2,90,1,0,2
6,Ashley Barnes,0.0,0,0,0,0,0.0,87,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,60,0,0,0
7,Billy Sharp,1.5,0,0,0,0,0.0,343,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,60,0,0,1
8,Bobby Decordova-Reid,3.0,0,0,28,0,0.5,181,0,1,5.2,34.6,32,0,0,0,0,3,4,17.0,5,55,0,0,1
9,Callum Robinson,1.0,0,0,2,0,25.0,358,5,0,4.6,7.6,90,0,0,0,0,2,5,13.0,2,55,0,0,13
10,Callum Wilson,5.5,0,0,-1,0,0.8,506,3,0,0.8,0.0,90,0,0,0,0,3,0,10.0,2,65,1,0,8
11,Cenk Tosun,0.0,0,0,0,0,0.0,153,0,0,0.0,0.0,0,0,0,0,0,2,5,0.0,0,60,1,0,0
12,Charlie Austin,-0.5,0,0,0,0,0.0,415,0,0,0.0,0.0,0,0,0,0,0,2,5,0.0,0,55,0,0,0
13,Che Adams,1.0,0,0,-6,0,21.2,377,4,0,10.0,6.4,79,0,0,0,0,5,2,72.0,1,60,1,1,5
14,Christian Benteke,0.0,0,0,0,0,0.0,132,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,55,0,0,1
15,Chris Wood,5.5,0,0,24,0,1.1,91,4,1,8.2,37.2,90,0,0,0,0,2,4,44.0,6,65,0,0,2
16,Connor Wickham,0.0,0,0,0,0,0.0,136,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,0
17,Danny Ings,6.0,0,1,50,0,3.7,366,5,2,10.6,64.2,90,0,0,0,0,5,2,38.0,11,85,1,0,9
18,David McGoldrick,1.5,0,0,1,0,0.2,344,0,0,0.0,0.0,30,0,0,0,0,0,1,0.0,1,55,0,0,2
19,Divock Origi,0.5,0,0,0,0,0.0,256,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,55,0,0,0
20,Dominic Calvert-Lewin,13.0,0,3,74,0,0.4,164,2,3,24.4,99.6,70,0,0,0,0,2,5,144.0,17,71,1,0,6
21,Dwight Gayle,0.0,0,0,0,0,0.0,329,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,60,1,0,0
22,Edward Nketiah,5.0,0,3,31,0,0.1,22,0,1,5.5,34.0,13,0,0,0,0,1,2,21.0,8,59,1,0,1
23,Fabio Silva,-0.5,0,0,3,0,0.0,504,1,0,0.0,0.0,12,0,0,0,0,3,1,0.0,1,55,1,0,1
24,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,50,0,0,0
25,Gabriel Fernando de Jesus,7.0,0,1,28,0,13.8,282,1,1,10.6,47.0,90,0,0,0,0,3,1,45.0,6,95,0,1,0
26,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,50,0,0,0
27,Hal Robson-Kanu,0.0,0,0,0,0,0.0,408,0,0,0.0,0.0,0,0,0,0,0,2,5,0.0,0,55,0,0,1
28,Harry Kane,12.0,4,3,81,0,40.8,388,1,1,18.4,108.4,83,0,0,0,0,5,2,35.0,21,105,0,0,5
29,Indiana Vassilev,0.0,0,0,0,0,0.0,51,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
30,Jamie Vardy,8.0,0,0,6,0,11.2,224,2,0,3.6,2.6,90,0,0,0,0,2,4,22.0,2,101,1,0,17
31,Jay Rodriguez,0.5,0,0,2,0,11.2,86,3,0,2.8,3.6,69,0,0,0,0,2,4,13.0,1,60,0,1,0
32,Joelinton Cássio Apolinário de Lira,1.5,0,0,3,0,0.8,340,1,0,0.3,2.2,18,0,0,0,0,3,0,0.0,1,60,1,0,1
33,Jordan Ayew,3.0,1,0,13,0,0.3,140,1,0,4.9,7.2,80,0,0,0,0,3,1,41.0,5,60,0,0,2
34,Jordan Hugill,0.0,0,0,0,0,0.0,444,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,55,0,0,0
35,Keinan Davis,0.5,0,0,3,0,12.9,50,0,0,2.3,4.4,28,0,0,0,0,0,1,6.0,1,45,1,0,0
36,Kelechi Iheanacho,0.5,0,0,0,0,0.0,233,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,59,1,0,1
37,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,2,5,0.0,0,50,0,0,0
38,Leonardo Campana,-1.0,0,0,0,0,0.0,476,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,50,1,0,0
39,Liam Delap,2.0,0,0,0,0,0.0,539,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,1
40,Lys Mousset,0.0,0,0,0,0,0.0,359,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,60,0,0,0
41,Léo Bonatini,-1.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,50,1,0,0
42,Matej Vydra,0.5,0,0,5,0,10.6,93,1,0,5.1,4.2,20,0,0,0,0,2,4,36.0,1,50,0,0,2
43,Mbwana Samatta,-0.5,0,0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,60,1,0,0
44,Michael Obafemi,-0.5,0,0,0,0,0.0,381,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,50,1,0,1
45,Michail Antonio,3.5,0,0,17,0,2.6,437,2,1,10.2,29.4,90,0,0,0,0,1,2,70.0,6,64,0,0,2
46,Michy Batshuayi,0.0,0,0,1,0,0.0,108,0,0,0.2,1.4,9,0,0,0,0,3,1,1.0,1,60,0,0,1
47,Moise Kean,1.5,0,0,-1,0,1.3,169,0,0,0.5,0.0,12,0,0,0,0,2,5,7.0,1,60,1,0,0
48,Neal Maupay,8.5,1,3,66,1,14.6,68,0,2,16.3,88.4,90,0,0,0,0,3,0,60.0,16,65,0,0,8
49,Odion Ighalo,1.5,0,0,1,0,0.1,293,1,0,0.2,0.0,9,0,0,0,0,3,1,2.0,1,65,1,0,0
