,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Max Thompson,-0.5,0,0,0,0,0.0,591,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,45,1,0,0
1,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
2,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,48,1,0,0
3,Joel Mumbongo,-0.5,0,0,0,0,0.0,613,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,45,1,0,0
4,Karlan Grant,-0.6,0,0,2,0,0.0,582,1,0,0.0,0.0,8,0,0,0,0,2,1,0.0,1,56,1,0,1
5,Willian José Da Silva,2.1,0,0,2,0,10.8,642,0,0,1.5,2.4,27,0,0,0,0,0,2,2.0,1,68,0,0,1
6,Christian Benteke,5.2,0,1,27,0,12.9,132,2,1,9.4,40.8,90,0,0,0,0,2,3,40.0,7,55,1,0,6
7,Bobby Decordova-Reid,2.5,1,0,21,0,15.8,181,3,0,6.3,21.0,90,0,0,0,0,1,3,26.0,5,53,0,0,5
8,Matej Vydra,1.9,0,0,2,0,13.5,93,2,0,6.2,7.2,64,0,0,0,0,4,0,41.0,2,48,1,0,1
9,Jordan Ayew,1.0,0,0,0,0,0.0,140,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,56,1,0,1
10,Danny Welbeck,4.9,0,3,29,0,15.9,588,1,1,6.3,36.4,90,0,0,0,0,1,1,11.0,9,55,1,0,1
11,Rhian Brewster,0.3,0,0,0,0,0.0,262,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,42,0,0,1
12,Cheikh Diaby,-1.0,0,0,0,0,0.0,621,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
13,Patrick Bamford,3.3,0,0,0,0,0.3,202,0,0,2.0,2.2,57,0,0,0,0,4,0,17.0,1,64,0,0,12
14,Jean-Philippe Mateta,0.4,0,0,0,0,0.0,641,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,54,1,0,0
15,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,81,0,0,0
16,Shane Long,0.0,0,0,0,0,0.0,361,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,51,1,0,0
17,Fabio Silva,2.9,0,0,0,0,2.7,504,2,0,10.0,0.0,81,0,0,0,0,0,2,105.0,2,52,0,0,2
18,Joelinton Cássio Apolinário de Lira,2.1,0,0,25,0,1.8,340,4,1,7.8,30.8,83,0,0,0,0,4,3,45.0,6,57,1,0,1
19,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,55,0,0,0
20,Aaron Connolly,-0.3,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,52,1,0,0
21,Josh Maja,3.0,0,0,3,0,0.3,665,1,0,0.1,0.2,14,0,0,0,0,1,3,0.0,1,51,0,0,0
22,Dane Scarlett,0.5,0,0,0,0,0.0,666,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,1,0,0
23,Roberto Firmino,5.4,0,0,7,0,23.0,249,1,0,5.5,8.0,90,0,0,0,0,2,1,24.0,2,90,0,0,8
