,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,0.8,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,55,0,0,1
1,Raúl Jiménez,5.7,0,0,8,1,14.9,460,0,0,3.7,8.8,90,0,0,0,0,0,2,13.0,2,85,1,0,2
2,Neal Maupay,0.8,0,0,0,0,0.0,68,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,66,0,0,2
3,Moise Kean,0.0,0,0,0,0,0.0,169,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,58,0,0,0
4,Shane Long,0.8,0,0,2,0,0.0,361,2,0,0.0,0.0,5,0,0,0,0,4,3,0.0,1,53,0,0,1
5,Jamie Vardy,6.3,2,2,50,0,23.6,224,1,1,15.7,55.2,84,0,0,0,0,4,1,78.0,14,100,0,0,4
6,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,49,1,0,0
7,Kelechi Iheanacho,1.3,0,0,0,0,0.0,233,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,57,0,0,0
8,Gabriel Fernando de Jesus,0.5,0,0,0,0,0.0,282,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,93,0,0,9
9,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,49,0,0,0
10,Richarlison de Andrade,0.0,0,0,0,0,0.0,166,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,78,0,0,0
11,Danny Welbeck,0.0,0,0,3,0,0.8,588,0,0,0.3,0.0,16,0,0,0,0,1,2,2.0,1,55,0,0,2
12,Edward Nketiah,1.0,0,0,4,0,0.3,22,0,0,0.3,3.0,14,0,0,0,0,1,0,0.0,1,57,0,0,1
13,Timo Werner,8.8,0,1,34,1,25.8,117,0,1,11.4,42.2,90,0,0,0,0,3,0,46.0,7,93,0,0,7
14,Ollie Watkins,7.5,0,1,36,0,22.8,514,4,1,13.0,46.8,90,0,0,0,0,4,3,60.0,7,60,1,0,13
15,Roberto Firmino,5.5,0,0,6,0,4.3,249,1,0,1.3,1.0,69,0,0,0,0,1,2,8.0,2,93,1,0,1
16,Che Adams,6.5,1,0,18,0,23.9,377,3,0,3.5,10.8,90,0,0,0,0,4,3,0.0,5,58,0,0,7
17,Hal Robson-Kanu,0.0,0,0,0,0,0.0,408,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,53,0,0,0
18,Andi Zeqiri,-0.5,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,50,0,0,0
19,Carlos Vinicius Alves Morais,0.5,0,0,0,0,0.0,564,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,70,1,0,1
20,Christian Benteke,0.2,0,0,3,0,0.3,132,0,0,0.2,0.0,6,0,0,0,0,0,2,2.0,1,55,0,0,1
21,Charlie Austin,0.0,0,0,0,0,0.0,415,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,52,0,0,0
22,Ashley Barnes,1.5,0,0,-3,0,13.9,87,3,0,2.0,0.0,72,0,0,0,0,3,0,7.0,2,60,1,0,2
23,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,55,0,0,0
