,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,0.0,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,52,0,0,0
1,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,82,1,0,0
2,Neal Maupay,3.0,0,0,1,0,0.0,68,0,0,0.8,0.0,22,0,0,0,0,0,1,8.0,1,61,0,0,9
3,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,1,0,0
4,Gabriel Fernando de Jesus,2.4,0,0,1,0,1.5,282,0,0,0.4,2.2,23,0,0,0,0,0,1,0.0,1,91,1,0,2
5,Danny Welbeck,0.0,0,0,0,0,0.0,588,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,55,0,0,0
6,Edward Nketiah,1.0,0,0,1,0,0.5,22,0,0,0.3,0.0,9,0,0,0,0,0,0,4.0,1,55,1,0,0
7,Andi Zeqiri,0.3,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,0
8,Carlos Vinicius Alves Morais,0.9,0,0,1,0,0.0,564,0,0,0.0,0.0,9,0,0,0,0,1,1,0.0,1,69,1,0,1
9,Christian Benteke,0.7,0,0,6,1,14.6,132,0,0,7.6,8.0,80,0,0,0,0,0,0,53.0,2,55,0,0,0
10,Ashley Barnes,2.0,0,0,3,0,21.6,87,1,0,2.4,0.0,87,0,0,0,0,1,0,3.0,2,60,1,0,1
11,Bobby Decordova-Reid,0.0,0,0,17,0,16.3,181,1,0,4.4,9.8,90,0,0,0,0,1,1,18.0,2,53,0,0,1
12,Michy Batshuayi,-0.7,0,0,0,0,0.0,108,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,57,0,0,1
13,Harry Kane,5.3,0,2,28,0,11.8,388,1,1,8.9,41.6,90,0,0,0,0,1,1,36.0,8,110,1,0,9
14,Edinson Cavani,2.7,0,0,9,1,21.8,569,0,0,7.3,6.2,90,0,0,0,0,1,0,45.0,2,78,0,0,1
15,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
16,Fabio Silva,3.7,0,0,4,0,0.8,504,2,0,2.5,0.2,77,0,0,0,0,2,1,24.0,2,52,1,0,6
17,Chris Wood,2.8,0,0,4,0,15.1,91,1,0,3.7,1.6,79,0,0,0,0,1,0,20.0,2,62,1,0,2
18,Connor Wickham,0.0,0,0,0,0,0.0,136,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,0,0,0
19,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
20,Patrick Cutrone,1.0,0,0,3,0,0.0,626,0,0,0.0,0.0,12,0,0,0,0,2,1,0.0,1,60,1,0,1
21,Lys Mousset,0.4,0,0,0,0,0.0,359,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,58,1,0,0
22,Joel Mumbongo,-2.0,0,0,0,0,0.0,613,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
23,Max Thompson,-2.0,0,0,0,0,0.0,591,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
24,David McGoldrick,2.9,0,0,3,1,10.1,344,0,0,5.4,7.4,90,0,0,0,0,0,1,36.0,1,52,1,1,7
25,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
26,Antwoine Hackford,-0.2,0,0,0,0,0.0,618,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
27,Aleksandar Mitrović,-0.6,0,0,0,0,0.0,184,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,55,0,0,0
28,Anthony Martial,6.5,0,0,3,1,16.1,303,0,0,9.3,4.6,90,0,0,0,0,1,0,72.0,2,88,0,0,2
29,Jay Rodriguez,-0.8,0,0,2,0,0.3,86,0,0,0.1,0.0,2,0,0,0,0,1,0,2.0,1,58,1,0,1
30,Joelinton Cássio Apolinário de Lira,1.7,0,0,0,0,0.0,340,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,57,0,0,2
31,Oliver McBurnie,-0.2,0,0,0,0,0.0,357,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,56,1,0,0
32,Sergio Agüero,0.0,0,0,0,0,0.0,268,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,103,1,0,0
33,Jordan Ayew,-0.2,0,0,2,0,0.0,140,0,0,1.8,0.4,9,0,0,0,0,0,0,18.0,1,56,0,0,2
34,Callum Wilson,3.7,0,0,-3,0,2.2,506,1,0,3.0,0.4,90,0,0,0,0,0,1,27.0,2,66,0,0,2
35,Leonardo Campana,0.5,0,0,0,0,0.0,476,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,1,0,0
36,Odion Ighalo,0.5,0,0,0,0,0.0,293,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,61,0,0,0
37,Rhian Brewster,0.6,0,0,1,0,4.3,262,0,0,1.8,0.0,39,0,0,0,0,0,1,15.0,1,45,1,0,1
38,Andy Carroll,2.3,0,0,3,0,0.5,320,0,0,0.1,0.4,13,0,0,0,0,0,1,0.0,1,52,0,0,2
39,Matej Vydra,-1.4,0,0,-2,0,0.2,93,0,0,2.4,0.0,10,0,0,0,0,1,0,28.0,1,48,1,0,1
40,Billy Sharp,0.2,0,1,22,0,10.4,343,0,1,6.1,31.4,31,0,0,0,0,0,1,19.0,5,55,1,1,1
41,Alexandre Lacazette,5.5,0,0,7,1,3.8,6,0,0,1.0,0.4,80,0,0,0,0,0,0,6.0,2,83,1,0,2
42,Lewis Richardson,-2.0,0,0,0,0,0.0,592,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
43,Dwight Gayle,0.1,0,0,0,0,0.0,329,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,59,0,0,0
44,Liam Delap,2.0,0,0,0,0,0.0,539,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,1,0,0
