,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Connolly,1.2,0,0,0,0,0.0,78,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,53,0,0,0
1,Raúl Jiménez,0.0,0,0,0,0,0.0,460,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,82,1,0,0
2,Neal Maupay,1.8,0,1,24,0,6.2,68,2,1,8.7,36.2,89,0,0,0,0,2,2,45.0,7,61,0,0,1
3,Shane Long,1.0,0,0,5,1,3.0,361,0,0,1.8,5.8,90,0,0,0,0,0,0,9.0,2,51,0,0,1
4,Jamie Vardy,7.5,1,0,10,0,2.2,224,2,0,3.6,0.4,90,0,0,0,0,2,2,33.0,5,101,1,0,1
5,Léo Bonatini,0.0,0,0,0,0,0.0,463,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
6,Kelechi Iheanacho,0.7,0,0,0,0,0.0,233,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,56,1,0,0
7,Kenneth Zohore,0.0,0,0,0,0,0.0,416,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,0,0,0
8,Danny Welbeck,4.0,0,0,4,0,21.5,588,2,0,3.3,1.2,82,0,0,0,0,2,2,10.0,2,55,0,0,0
9,Edward Nketiah,1.7,0,0,0,0,0.0,22,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,55,1,0,0
10,Timo Werner,2.8,0,0,2,0,12.5,117,2,0,3.6,2.6,45,0,0,0,0,1,3,21.0,1,93,0,0,1
11,Ollie Watkins,3.2,3,0,26,1,37.9,514,0,0,20.1,23.2,90,0,0,0,0,0,3,140.0,11,61,1,0,2
12,Roberto Firmino,7.0,0,0,3,0,10.3,249,1,0,5.9,5.4,89,0,0,0,0,1,1,43.0,2,93,1,0,2
13,Che Adams,4.0,0,0,5,1,2.8,377,0,0,1.3,7.8,90,0,0,0,0,0,0,2.0,2,61,0,0,1
14,Hal Robson-Kanu,0.0,0,0,0,0,0.0,408,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,52,0,0,0
15,Andi Zeqiri,0.2,0,0,0,0,0.0,574,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,50,0,0,0
16,Christian Benteke,4.0,0,0,2,0,13.2,132,3,0,2.9,1.6,90,0,0,0,0,0,3,14.0,2,55,0,0,2
17,Charlie Austin,-0.8,0,0,3,0,0.1,415,0,0,0.2,2.2,12,0,0,0,0,1,1,0.0,1,51,0,0,0
18,Ashley Barnes,1.8,0,0,-4,0,4.3,87,1,0,5.9,0.8,90,0,0,0,0,0,1,54.0,1,60,0,1,2
19,Albian Ajeti,0.0,0,0,0,0,0.0,447,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,55,1,0,0
20,Danny Ings,1.5,0,0,0,0,0.0,366,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,83,0,0,2
21,Michy Batshuayi,0.6,0,0,6,0,25.2,108,1,0,3.6,6.4,15,0,0,0,0,0,3,4.0,1,57,0,0,0
22,Edinson Cavani,3.5,1,0,16,0,13.5,569,1,0,3.4,18.4,15,0,0,0,0,2,2,2.0,4,78,0,0,2
23,Florin Andone,0.0,0,0,0,0,0.0,64,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,48,0,0,0
24,Fabio Silva,1.8,0,0,-1,0,2.5,504,1,0,3.7,1.2,90,0,0,0,0,1,1,33.0,2,52,1,0,1
25,Chris Wood,2.7,0,0,1,0,37.3,91,1,0,9.0,8.8,90,0,0,0,0,0,1,44.0,2,62,0,0,2
26,Connor Wickham,0.0,0,0,0,0,0.0,136,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,44,0,0,0
27,Glenn Murray,0.0,0,0,0,0,0.0,53,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,48,0,0,0
28,Mbwana Samatta,0.0,0,0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,59,1,0,0
29,Lys Mousset,0.5,0,0,0,0,0.8,359,1,0,0.2,0.0,14,0,0,0,0,1,0,2.0,1,58,1,0,2
30,Joel Mumbongo,0.6,0,0,0,0,0.0,613,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
31,Max Thompson,-0.5,0,0,0,0,0.0,591,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
32,Michael Obafemi,0.5,0,0,0,0,0.0,381,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,46,0,0,0
33,David McGoldrick,3.3,0,0,3,1,1.3,344,0,0,2.4,2.8,62,0,0,0,0,1,0,20.0,2,52,1,0,2
34,Yoshinori Muto,0.0,0,0,0,0,0.0,341,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,48,0,0,0
35,Daniel N'Lundulu,1.2,0,0,3,0,0.0,590,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,1,45,0,0,0
36,Anthony Martial,4.5,0,0,6,0,15.6,303,1,0,3.5,6.6,74,0,0,0,0,2,2,13.0,2,87,0,0,1
37,Jay Rodriguez,0.8,0,0,2,0,1.0,86,0,0,1.3,0.0,16,0,0,0,0,0,1,13.0,1,58,0,0,0
38,Joelinton Cássio Apolinário de Lira,1.8,0,0,1,0,1.9,340,2,0,0.9,0.6,70,0,0,0,0,0,2,6.0,2,57,0,0,2
39,Patrick Bamford,5.7,0,2,30,1,1.3,202,0,1,6.2,33.2,90,0,0,0,0,0,1,27.0,8,64,1,0,8
40,Karlan Grant,0.2,0,0,2,0,0.8,582,1,0,3.2,5.2,77,0,0,0,0,1,1,26.0,2,58,0,0,2
41,Callum Robinson,-0.3,0,0,11,0,16.7,358,1,0,2.3,6.4,72,0,0,0,0,1,1,0.0,2,55,0,0,2
42,Oliver McBurnie,0.5,0,0,1,0,1.9,357,1,0,1.2,0.0,45,0,0,0,0,1,0,13.0,1,56,1,0,0
43,Jordan Ayew,0.8,0,0,0,0,0.0,140,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,57,0,0,1
44,Michail Antonio,0.1,0,0,0,0,0.0,437,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,62,1,0,1
45,Callum Wilson,2.8,0,0,0,0,0.0,506,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,66,0,0,2
46,Leonardo Campana,-0.5,0,0,0,0,0.0,476,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
47,Keinan Davis,0.2,0,0,0,0,0.0,50,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,43,1,0,1
48,Odion Ighalo,0.0,0,0,0,0,0.0,293,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,61,0,0,0
49,Olivier Giroud,2.5,0,0,0,0,0.0,103,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,67,0,0,8
50,Rhian Brewster,1.2,0,0,10,1,17.4,262,0,0,2.0,3.0,75,0,0,0,0,1,0,0.0,2,45,1,0,2
51,Andy Carroll,-0.8,0,0,2,0,2.4,320,0,0,0.7,0.0,19,0,0,0,0,0,2,6.0,1,52,0,0,0
52,Indiana Vassilev,0.0,0,0,0,0,0.0,51,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,43,1,0,0
53,Wesley Moraes,0.0,0,0,0,0,0.0,48,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,60,1,0,0
54,Sébastien Haller,2.7,0,0,2,0,12.5,441,2,0,3.7,5.4,90,0,0,0,0,2,2,19.0,2,61,1,0,2
55,Matej Vydra,0.0,0,0,0,0,0.0,93,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
56,Billy Sharp,0.2,0,0,0,0,0.0,343,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,56,1,0,0
57,Rodrigo Moreno,3.7,0,0,-5,0,11.0,492,0,0,2.6,4.2,58,0,0,0,0,0,1,11.0,1,57,1,0,8
58,Islam Slimani,0.0,0,0,0,0,0.0,579,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,49,1,0,0
59,Jordan Hugill,0.0,0,0,0,0,0.0,444,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,55,1,0,0
60,Alexandre Lacazette,2.0,0,2,28,0,4.9,6,1,1,8.3,37.8,90,0,0,0,0,1,3,40.0,8,82,1,0,7
61,Tammy Abraham,4.0,0,0,25,0,2.6,118,3,1,8.3,31.0,90,0,0,0,0,1,3,49.0,6,72,0,0,0
62,Lewis Richardson,-0.5,0,0,0,0,0.0,592,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
63,Divock Origi,1.8,0,0,3,0,0.0,256,0,0,0.0,0.0,1,0,0,0,0,1,1,0.0,1,52,1,0,0
64,Dwight Gayle,1.8,0,0,2,0,0.0,329,0,0,0.0,0.0,8,0,0,0,0,0,2,0.0,1,59,0,0,0
