,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Cresswell,8.5,1,1,27,0,34.0,435,3,0,6.8,32.6,90,0,0,0,0,3,3,1.0,5,49,0,0,2
1,Aaron Wan-Bissaka,3.2,0,0,26,0,23.8,313,1,1,11.8,52.2,90,0,0,0,0,4,1,42.0,8,54,0,0,6
2,Adam Webster,2.2,0,0,11,0,13.4,66,1,0,6.5,16.0,90,0,0,0,0,1,1,36.0,2,45,0,0,1
3,Ahmed El-Sayed Hegazy,1.5,0,0,24,1,0.3,414,0,0,2.0,19.6,90,0,0,0,0,0,0,0.0,6,43,1,0,0
4,Ahmed El Mohamady,-0.3,0,0,0,0,0.0,29,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,0,0,0
5,Ainsley Maitland-Niles,0.2,0,0,0,0,0.0,15,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,49,0,0,0
6,Alex Nicolao Telles,3.0,0,0,0,0,0.0,568,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,55,0,0,0
7,Alfie Mawson,0.0,0,0,0,0,0.0,185,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,0,0,0
8,Andreas Christensen,0.0,0,0,15,0,0.3,116,3,0,3.9,20.4,90,0,0,0,0,3,3,18.0,1,49,1,0,0
9,Andrew Robertson,5.7,1,2,33,0,43.4,255,2,0,8.6,35.0,90,0,0,0,0,2,2,8.0,6,70,0,0,2
10,Angelo Ogbonna,3.5,0,0,8,0,11.7,432,3,0,2.5,11.4,90,0,0,0,0,3,3,2.0,0,49,0,1,2
11,Anthony Driscoll-Glennon,0.5,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,0,0,0
12,Antonee Robinson,0.8,0,0,15,0,12.7,484,1,0,3.1,18.0,90,0,0,0,0,1,1,0.0,2,44,0,0,1
