,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,-0.5,0,0,0,0,0.0,600,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,1
1,Anthony Driscoll-Glennon,-1.5,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
2,Oskar Buur,0.0,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,39,1,0,0
3,Kieran Tierney,0.0,0,0,0,0,0.0,17,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,53,0,0,0
4,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,0,9,0.0,0,48,1,0,0
5,James Bree,0.0,0,0,0,0,0.0,43,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,1,0,0
6,Branislav Ivanovic,-0.5,0,0,0,0,0.0,530,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,0,0,0
7,Max Lowe,0.7,0,0,9,0,26.7,511,0,0,4.7,14.2,46,0,0,0,0,1,2,6.0,1,43,1,0,1
8,Brandon Williams,0.5,0,0,0,0,0.0,318,0,0,0.0,0.0,0,0,0,0,0,0,9,0.0,0,42,1,0,0
9,Aymeric Laporte,3.8,0,1,29,1,5.0,280,0,0,2.0,14.8,90,0,0,0,0,2,0,0.0,7,60,0,0,0
10,William Saliba,0.0,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
11,Pascal Struijk,1.8,0,0,19,0,0.8,211,2,0,4.0,22.2,90,0,0,0,0,2,1,17.0,1,39,1,0,6
12,Gary Cahill,1.8,0,0,21,0,0.3,125,1,1,5.4,36.4,90,0,0,0,0,2,1,17.0,8,45,0,0,0
13,Joel Ward,1.6,0,0,0,0,0.0,134,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,43,0,0,0
14,Toby Alderweireld,0.4,0,0,11,0,0.3,386,1,0,1.5,14.6,90,0,0,0,0,1,0,0.0,1,54,1,1,6
15,Joe Bryan,-0.7,0,0,0,0,0.0,182,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,46,1,0,0
16,Luke Ayling,1.0,0,0,13,0,27.8,197,2,0,8.2,26.4,90,0,0,0,0,2,1,28.0,0,45,1,1,6
17,Neil Taylor,-0.2,0,0,0,0,0.0,31,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,42,1,0,0
18,Tyrick Mitchell,1.8,0,0,0,0,0.0,146,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,1
19,Neco Williams,1.0,0,0,0,0,0.0,264,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,39,1,0,0
20,Ethan Ampadu,3.5,0,0,17,0,7.9,509,1,0,5.2,30.4,90,0,0,0,0,1,2,14.0,2,43,1,0,0
21,Çaglar Söyüncü,2.6,0,0,27,1,0.1,238,0,0,3.6,14.8,90,0,0,0,0,2,0,21.0,6,53,0,0,5
22,Craig Dawson,5.2,0,0,10,0,0.6,576,1,0,1.7,16.4,90,0,0,0,0,3,1,0.0,2,45,0,0,6
23,Kyle Walker-Peters,0.0,0,0,0,0,0.0,375,0,0,0.0,0.0,0,0,0,0,0,0,9,0.0,0,47,0,0,0
24,Rayan Ait Nouri,0.0,0,0,0,0,0.0,563,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,50,1,0,0
25,Joel Matip,0.0,0,0,0,0,0.0,246,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,54,1,0,0
26,Fernando Luiz Rosa,3.8,0,0,0,0,0.0,266,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,54,0,0,0
27,Ben Davies,3.3,0,0,0,0,0.0,653,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,1,0,0
28,Fabián Balbuena,0.0,0,0,0,0,0.0,443,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,0,0,0
29,Eric Dier,1.4,0,0,11,0,0.1,391,1,0,4.8,44.4,90,0,0,0,0,1,0,3.0,2,50,1,0,0
30,Trent Alexander-Arnold,6.2,0,0,20,0,32.4,259,1,0,5.4,17.2,90,0,0,0,0,1,0,4.0,2,73,1,0,0
31,Niels Nkounkou,0.0,0,0,0,0,0.0,559,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
32,Sokratis Papastathopoulos,0.0,0,0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,48,0,0,0
33,John Stones,9.0,0,0,24,1,6.7,273,0,0,1.7,10.2,90,0,0,0,0,2,0,0.0,6,52,0,0,2
34,Jonathan Castro Otto,0.0,0,0,0,0,0.0,462,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,54,1,0,1
35,Kelland Watts,0.0,0,0,0,0,0.0,342,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,1,0,0
36,Tim Ream,-1.0,0,0,0,0,0.0,176,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,42,1,0,0
37,Reece James,2.0,0,2,32,1,43.1,123,0,0,8.4,15.2,90,0,0,0,0,1,0,26.0,8,51,0,0,2
38,Ozan Kabak,3.3,0,0,0,0,0.0,652,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,1,0,0
39,Davinson Sánchez,0.8,0,0,0,0,0.0,398,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,52,1,0,6
40,Jamal Lewis,2.5,0,0,15,0,28.6,513,2,0,4.6,17.6,90,0,0,0,0,2,1,0.0,1,42,1,0,1
41,Japhet Tanganga,0.0,0,0,0,0,0.0,402,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,49,1,0,0
42,Patrick van Aanholt,2.2,0,0,10,0,6.2,139,1,0,3.0,12.6,90,0,0,0,0,2,1,11.0,2,54,0,0,1
43,Jamaal Lascelles,0.0,0,0,0,0,0.0,328,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,42,1,0,0
44,Kyron Gordon,0.5,0,0,0,0,0.0,646,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
45,Issa Diop,0.0,0,0,0,0,0.0,451,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,0,0,0
46,John Egan,3.5,1,2,30,0,11.3,353,1,0,5.0,32.6,90,0,0,0,0,1,2,6.0,7,47,1,0,1
47,Angelo Ogbonna,2.2,0,0,13,0,0.8,432,1,0,1.1,10.2,90,0,0,0,0,3,1,0.0,2,50,0,0,5
48,Virgil van Dijk,0.0,0,0,0,0,0.0,250,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,63,1,0,0
49,Darnell Furlong,0.1,0,0,0,0,0.0,422,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
50,Victor Lindelöf,3.5,0,0,23,1,17.1,308,0,0,3.1,13.4,90,0,0,0,0,0,9,0.0,6,48,1,0,1
51,Dara O'Shea,0.1,0,0,8,0,5.5,425,2,0,1.9,11.0,90,0,0,0,0,1,2,2.0,1,43,0,0,0
52,Yerry Mina,1.8,0,0,9,0,0.8,162,1,0,2.2,20.8,90,0,0,0,0,2,1,0.0,2,56,0,0,0
53,Richard Nartey,-0.3,0,0,0,0,0.0,658,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
54,Nathan Aké,0.0,0,0,0,0,0.0,279,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,54,0,0,0
55,Nathaniel Phillips,1.8,0,0,14,0,1.8,589,1,0,1.5,13.2,90,0,0,0,0,1,0,0.0,2,40,1,0,0
56,Jarrad Branthwaite,0.0,0,0,0,0,0.0,170,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,0
57,Nathan Ferguson,0.0,0,0,0,0,0.0,145,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,38,0,0,0
58,Javier Manquillo,1.3,0,0,6,0,12.1,332,2,0,2.4,7.8,76,0,0,0,0,2,1,4.0,1,42,1,0,1
59,James Justin,7.2,0,3,39,1,1.3,239,0,1,9.7,60.4,90,0,0,0,0,2,0,35.0,15,51,0,0,9
60,Antonio Rüdiger,5.8,0,1,27,1,10.8,109,0,0,2.5,13.8,90,0,0,0,0,1,0,0.0,7,45,0,0,0
61,Konstantinos Tsimikas,1.0,0,0,0,0,0.0,242,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,49,1,0,1
62,Wes Morgan,0.0,0,0,0,0,0.0,216,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,44,0,0,0
