,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,0.0,0,0,0,0,0.0,600,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,40,1,0,0
1,Anthony Driscoll-Glennon,-1.0,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,40,0,0,0
2,Oskar Buur,0.0,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,39,0,0,0
3,Kieran Tierney,3.6,0,0,0,0,0.0,17,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,54,1,0,0
4,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,0,0,0
5,James Bree,0.0,0,0,0,0,0.0,43,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
6,Branislav Ivanovic,0.0,0,0,0,0,0.0,530,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,45,1,0,0
7,Max Lowe,-1.0,0,0,0,0,0.0,511,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,1
8,Brandon Williams,0.0,0,0,0,0,0.0,318,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,42,0,0,0
9,Aymeric Laporte,2.2,0,0,25,1,6.1,280,0,0,5.2,19.0,90,0,0,0,0,0,1,27.0,6,60,1,0,7
10,William Saliba,0.0,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
11,Pascal Struijk,1.3,0,0,15,0,0.6,211,1,0,2.7,26.2,90,0,0,0,0,3,1,0.0,2,39,0,0,1
12,Gary Cahill,0.2,0,0,0,0,0.0,125,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,8
13,Joel Ward,3.0,0,0,5,0,0.0,134,0,0,0.2,2.0,5,0,0,0,0,0,1,0.0,1,43,1,0,0
14,Toby Alderweireld,3.3,0,0,11,0,5.5,386,1,0,4.2,36.4,90,0,0,0,0,0,1,0.0,1,54,0,1,1
15,Joe Bryan,0.4,0,0,0,0,0.0,182,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,46,0,0,0
16,Luke Ayling,0.7,0,0,9,0,1.3,197,1,0,3.8,26.2,90,0,0,0,0,3,1,10.0,1,45,0,1,0
17,Neil Taylor,-0.2,0,0,0,0,0.0,31,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,42,0,0,0
18,Tyrick Mitchell,3.0,0,0,0,0,0.0,146,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,39,1,0,0
19,Neco Williams,1.0,0,0,0,0,0.0,264,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,39,0,0,0
20,Ethan Ampadu,1.8,0,0,7,0,0.4,509,1,0,1.2,11.8,90,0,0,0,0,0,1,0.0,2,43,0,0,2
21,Çaglar Söyüncü,1.1,0,0,8,0,10.5,238,2,0,2.0,5.6,45,0,0,0,0,3,1,4.0,0,53,1,0,6
22,Craig Dawson,5.0,0,0,23,0,0.9,576,3,1,9.5,50.0,90,0,0,0,0,3,1,44.0,7,45,1,0,2
23,Kyle Walker-Peters,0.0,0,0,0,0,0.0,375,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,48,1,0,0
24,Rayan Ait Nouri,0.0,0,0,0,0,0.0,563,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,0
25,Joel Matip,0.3,0,0,0,0,0.0,246,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,54,0,0,0
26,Fernando Luiz Rosa,3.5,0,2,27,1,17.3,266,0,0,4.5,19.2,90,0,0,0,0,0,1,8.0,8,54,1,0,0
27,Fabián Balbuena,-1.0,0,0,0,0,0.0,443,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,44,1,0,0
28,Eric Dier,2.7,0,0,0,0,0.0,391,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,2
29,Trent Alexander-Arnold,6.2,0,0,15,0,5.2,259,1,0,1.9,10.0,90,0,0,0,0,3,1,4.0,2,73,0,0,2
30,Niels Nkounkou,0.0,0,0,0,0,0.0,559,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
31,Sokratis Papastathopoulos,0.0,0,0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,1,0,0
32,John Stones,7.8,0,0,0,0,0.0,273,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,52,1,0,6
33,Jonathan Castro Otto,0.0,0,0,0,0,0.0,462,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,54,0,0,0
34,Kelland Watts,0.0,0,0,0,0,0.0,342,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,39,0,0,0
35,Tim Ream,0.0,0,0,0,0,0.0,176,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,42,0,0,0
36,Reece James,1.4,0,0,2,0,3.7,123,0,0,3.2,5.2,17,0,0,0,0,0,2,23.0,1,51,1,0,8
37,Davinson Sánchez,1.3,0,0,5,0,0.2,398,1,0,2.0,19.4,45,0,0,0,0,0,1,0.0,1,52,0,0,0
38,Jamal Lewis,2.3,1,2,40,1,16.7,513,0,0,4.6,27.0,90,0,0,0,0,2,0,2.0,11,42,0,0,1
39,Japhet Tanganga,0.5,0,0,0,0,0.0,402,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,49,0,0,0
40,Patrick van Aanholt,1.8,0,3,31,1,25.2,139,0,0,5.1,22.0,90,0,0,0,0,0,1,4.0,9,54,1,0,2
41,Jamaal Lascelles,0.3,0,0,1,0,0.3,328,0,0,0.9,8.2,53,0,0,0,0,2,0,0.0,0,42,0,1,0
42,Kyron Gordon,0.2,0,0,0,0,0.0,646,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
43,Issa Diop,-1.0,0,0,0,0,0.0,451,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
44,John Egan,0.8,0,0,10,0,0.3,353,1,0,2.6,25.8,90,0,0,0,0,0,1,0.0,1,47,0,1,7
45,Angelo Ogbonna,1.2,0,0,8,0,0.3,432,3,0,1.0,7.8,90,0,0,0,0,3,1,2.0,1,50,1,0,2
46,Virgil van Dijk,0.0,0,0,0,0,0.0,250,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,63,0,0,0
47,Darnell Furlong,0.6,0,0,5,0,0.6,422,2,0,0.5,0.6,90,0,0,0,0,2,2,4.0,1,45,1,0,0
48,Victor Lindelöf,2.4,0,0,24,1,1.4,308,0,0,1.9,17.8,90,0,0,0,0,0,0,0.0,6,48,0,0,6
