,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,-0.5,0,0,0,0,0.0,600,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
1,Anthony Driscoll-Glennon,-1.5,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,0,5,0.0,0,40,0,0,0
2,Oskar Buur,-0.5,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,0
3,Kieran Tierney,2.8,0,0,8,0,4.3,17,2,0,3.6,9.6,90,0,0,0,0,2,1,22.0,0,54,1,1,1
4,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,48,0,0,0
5,Branislav Ivanovic,1.5,0,0,16,1,0.0,530,0,0,0.0,0.0,90,0,0,0,0,0,1,0.0,5,45,1,1,0
6,Max Lowe,1.8,0,0,10,0,3.9,511,1,0,3.4,7.6,90,0,0,0,0,0,1,22.0,2,44,0,0,0
7,Brandon Williams,0.8,0,0,3,0,0.3,318,0,0,0.1,0.4,6,0,0,0,0,3,2,0.0,1,43,0,0,0
8,Aymeric Laporte,2.2,0,0,0,0,0.0,280,0,0,0.0,0.0,0,0,0,0,0,0,5,0.0,0,60,1,0,0
9,William Saliba,0.5,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,41,1,0,0
10,Pascal Struijk,0.0,0,0,0,0,0.0,211,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,0,0,0
11,Gary Cahill,0.3,0,0,11,0,0.8,125,2,0,1.3,10.0,90,0,0,0,0,2,0,2.0,1,45,1,0,2
12,Joel Ward,0.0,0,0,0,0,0.0,134,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,44,1,0,0
13,Toby Alderweireld,0.0,0,0,0,0,0.0,386,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,54,0,0,6
14,Joe Bryan,-0.5,0,0,3,0,0.0,182,0,0,0.0,0.0,1,0,0,0,0,2,1,0.0,1,47,0,0,0
15,Luke Ayling,2.8,0,0,22,1,42.6,197,0,0,7.4,18.0,90,0,0,0,0,1,0,13.0,5,45,0,1,1
16,Tyrick Mitchell,0.0,0,0,0,0,0.0,146,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,41,1,0,0
17,Neco Williams,1.7,0,0,-2,0,1.5,264,0,0,0.0,0.0,45,0,0,0,0,1,1,0.0,1,39,0,0,5
18,Ethan Ampadu,0.9,0,0,0,0,0.0,509,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,0,0,0
19,Çaglar Söyüncü,0.0,0,0,0,0,0.0,238,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,53,1,0,0
20,Craig Dawson,0.0,0,0,0,0,0.0,576,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,1,0,0
21,Kyle Walker-Peters,3.8,0,0,15,0,12.2,375,3,0,4.5,15.2,90,0,0,0,0,3,2,18.0,1,46,1,0,5
22,Rayan Ait Nouri,0.8,0,0,0,0,0.0,563,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,50,0,0,1
23,Joel Matip,3.3,0,0,0,0,0.0,246,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,54,0,0,14
24,Fernando Luiz Rosa,1.8,0,0,8,0,1.3,266,0,0,0.6,1.0,45,0,0,0,0,0,5,4.0,1,54,1,0,0
25,Fabián Balbuena,4.7,0,0,11,0,0.1,443,1,0,1.8,17.8,90,0,0,0,0,1,2,0.0,2,44,1,0,1
26,Eric Dier,6.3,0,0,25,1,10.6,391,0,0,2.4,13.6,90,0,0,0,0,0,0,0.0,6,49,0,0,6
27,Trent Alexander-Arnold,0.0,0,0,0,0,0.0,259,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,73,0,0,1
28,Niels Nkounkou,0.0,0,0,0,0,0.0,559,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,1,0,0
29,Sokratis Papastathopoulos,0.0,0,0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,49,1,0,0
30,John Stones,3.5,0,0,30,1,11.9,273,0,0,5.0,29.6,90,0,0,0,0,0,5,8.0,6,48,1,0,6
31,Jonathan Castro Otto,0.0,0,0,0,0,0.0,462,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,54,0,0,0
32,Tim Ream,-1.0,0,0,0,0,0.0,176,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,44,0,0,0
33,Reece James,5.3,0,1,27,1,48.0,123,0,0,6.5,17.2,90,0,0,0,0,0,0,0.0,6,51,1,1,5
34,Davinson Sánchez,0.0,0,0,0,0,0.0,398,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,53,0,0,0
35,Japhet Tanganga,0.0,0,0,0,0,0.0,402,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,49,0,0,0
36,Patrick van Aanholt,2.7,0,0,22,0,37.2,139,2,0,6.2,17.8,90,0,0,0,0,2,0,7.0,1,54,1,0,5
37,Issa Diop,0.0,0,0,0,0,0.0,451,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,1,0,0
38,John Egan,1.2,0,0,10,0,0.4,353,1,0,2.2,21.8,90,0,0,0,0,0,1,0.0,1,48,0,1,1
39,Angelo Ogbonna,6.7,0,1,22,0,0.0,432,1,1,8.7,51.6,90,0,0,0,0,1,2,35.0,9,49,1,0,1
40,Virgil van Dijk,0.0,0,0,0,0,0.0,250,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,63,0,0,0
41,Darnell Furlong,2.3,0,0,21,1,21.6,422,0,0,5.0,18.8,90,0,0,0,0,0,1,10.0,6,45,1,0,1
42,Victor Lindelöf,2.8,0,0,14,0,0.3,308,2,0,1.4,13.6,90,0,0,0,0,3,2,0.0,1,49,0,0,2
43,Dara O'Shea,0.0,0,0,0,0,0.0,425,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,1,0,1
44,Yerry Mina,0.3,0,0,0,0,0.0,162,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,55,1,0,2
45,Nathan Aké,0.8,0,0,0,0,0.0,279,0,0,0.0,0.0,0,0,0,0,0,0,5,0.0,0,54,1,0,0
46,Nathaniel Phillips,1.7,0,0,16,0,0.7,589,1,0,2.7,24.0,90,0,0,0,0,1,1,2.0,2,40,0,0,0
