,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Ciaran Clark,2.2,0,0,15,0,0.3,324,3,0,1.9,18.6,90,0,0,0,0,0,3,0.0,1,45,0,0,0
1,Oliver Casey,0.0,0,0,0,0,0.0,215,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,0
2,Sead Kolasinac,0.0,0,0,0,0,0.0,14,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,48,0,0,0
3,Charlie Cresswell,0.0,0,0,0,0,0.0,620,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
4,David Luiz Moreira Marinho,2.8,0,0,17,0,1.0,3,3,0,3.1,20.0,90,0,0,0,0,3,3,10.0,1,54,0,0,0
5,Serge Aurier,1.5,0,0,0,0,0.0,389,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,52,0,0,0
6,Tosin Adarabioyo,4.2,0,0,16,0,0.8,572,2,0,2.8,24.8,90,0,0,0,0,2,1,2.0,1,45,1,0,1
7,Japhet Tanganga,1.7,0,0,22,1,0.9,402,0,0,2.3,22.4,90,0,0,0,0,2,0,0.0,6,49,0,0,0
8,Ryan Fredericks,0.1,0,0,1,0,0.1,438,1,0,0.0,0.0,11,0,0,0,0,3,3,0.0,1,42,1,0,0
9,Vladimir Coufal,2.2,0,0,11,0,26.1,558,3,0,5.8,27.6,90,0,0,0,0,3,3,4.0,0,46,1,1,4
10,Angelo Ogbonna,0.0,0,0,0,0,0.0,432,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,48,1,0,0
11,Frederik Alves,0.0,0,0,0,0,0.0,637,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,40,1,0,0
12,Gabriel Magalhães,0.4,0,0,0,0,0.0,494,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,49,0,0,0
13,Héctor Bellerín,0.2,0,0,0,0,0.0,11,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,51,0,0,0
