,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,-0.7,0,0,3,0,0.4,600,1,0,0.7,6.2,45,0,0,0,0,1,1,0.0,1,40,1,0,0
1,Anthony Driscoll-Glennon,-0.5,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,0,0,0
2,Oskar Buur,0.0,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,0
3,Kieran Tierney,0.0,0,0,0,0,0.0,17,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,52,1,0,2
4,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,0,0,0
5,James Bree,0.0,0,0,0,0,0.0,43,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,0,0,0
6,Branislav Ivanovic,-1.0,0,0,0,0,0.0,530,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,1,0,0
7,Max Lowe,0.4,0,0,0,0,0.0,511,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,43,0,0,0
8,Brandon Williams,1.0,0,0,0,0,0.0,318,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,42,0,0,0
9,Aymeric Laporte,7.7,0,0,20,1,1.0,280,0,0,1.2,8.6,90,0,0,0,0,0,3,2.0,6,60,1,0,0
10,William Saliba,0.0,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,40,1,0,0
11,Pascal Struijk,2.9,0,1,25,0,0.8,211,4,1,8.1,47.0,90,0,0,0,0,2,4,33.0,6,39,0,1,2
12,Gary Cahill,2.3,0,0,0,0,0.0,125,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,1,0,2
13,Joel Ward,0.9,0,0,0,0,0.0,134,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,43,1,0,2
14,Toby Alderweireld,1.1,0,0,0,0,0.0,386,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,54,0,0,0
15,Joe Bryan,-0.3,0,0,0,0,0.0,182,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,46,0,0,0
16,Luke Ayling,1.3,0,0,12,0,1.2,197,4,0,1.8,14.8,90,0,0,0,0,2,4,2.0,0,44,0,0,2
17,Neil Taylor,-0.1,0,0,0,0,0.0,31,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,42,0,0,0
18,Tyrick Mitchell,0.9,0,0,0,0,0.0,146,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,39,1,0,2
19,Neco Williams,0.5,0,0,0,0,0.0,264,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,38,0,0,0
20,Ethan Ampadu,1.4,0,0,14,0,14.3,509,3,0,3.8,21.2,90,0,0,0,0,0,3,2.0,1,43,0,0,2
21,Çaglar Söyüncü,1.8,0,0,15,0,0.1,238,1,0,2.2,21.4,90,0,0,0,0,1,3,0.0,2,53,1,0,2
22,Craig Dawson,5.3,0,0,23,1,0.0,576,0,0,1.1,6.8,90,0,0,0,0,0,3,4.0,6,45,1,0,2
23,Jamal Baptiste,1.2,0,0,0,0,0.0,669,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,40,1,0,0
24,Kyle Walker-Peters,0.2,0,0,6,0,1.2,375,2,0,2.1,17.6,71,0,0,0,0,2,1,2.0,1,47,1,0,0
25,Rayan Ait Nouri,0.2,0,0,0,0,0.0,563,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,50,0,0,1
26,Joel Matip,0.0,0,0,0,0,0.0,246,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,54,0,0,0
27,Fernando Luiz Rosa,0.0,0,0,0,0,0.0,266,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,54,1,0,9
28,Ben Davies,0.5,0,0,0,0,0.0,653,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,50,0,0,0
29,Fabián Balbuena,0.0,0,0,0,0,0.0,443,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,42,1,0,0
30,Eric Dier,0.1,0,0,11,0,10.3,391,3,0,3.2,21.4,90,0,0,0,0,0,3,0.0,0,49,0,1,1
31,Trent Alexander-Arnold,4.0,0,0,16,0,32.5,259,3,0,9.0,31.8,90,0,0,0,0,1,3,26.0,1,74,0,0,1
32,Niels Nkounkou,-0.5,0,0,0,0,0.0,559,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
33,Sokratis Papastathopoulos,0.0,0,0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,48,1,0,0
34,John Stones,8.9,0,0,29,1,2.2,273,0,0,2.6,21.8,90,0,0,0,0,0,3,2.0,6,52,1,0,6
35,Jonathan Castro Otto,0.6,0,0,7,0,11.8,462,1,0,2.4,6.2,68,0,0,0,0,2,1,6.0,2,54,0,0,1
36,Kelland Watts,0.0,0,0,0,0,0.0,342,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,39,0,0,0
37,Tim Ream,-0.5,0,0,0,0,0.0,176,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,42,0,0,0
38,Reece James,2.7,0,0,2,0,0.5,123,0,0,2.3,3.0,12,0,0,0,0,0,2,19.0,1,50,1,0,3
39,Ozan Kabak,0.5,0,0,8,0,0.9,652,3,0,1.1,10.4,90,0,0,0,0,1,3,0.0,0,50,0,1,0
40,Davinson Sánchez,1.1,0,0,14,0,0.4,398,3,0,2.7,26.6,90,0,0,0,0,0,3,0.0,1,52,0,0,1
41,Jamal Lewis,2.2,0,0,6,0,11.6,513,2,0,3.0,16.6,90,0,0,0,0,0,2,2.0,1,42,0,0,1
42,Japhet Tanganga,-0.3,0,0,13,0,6.1,402,3,0,1.9,13.2,90,0,0,0,0,0,3,0.0,1,49,0,0,1
43,Patrick van Aanholt,3.1,0,0,5,0,2.7,139,3,0,2.5,8.6,90,0,0,0,0,3,0,14.0,1,54,1,0,0
44,Jamaal Lascelles,-0.1,0,0,12,0,10.4,328,2,0,2.8,9.8,90,0,0,0,0,0,2,8.0,1,42,0,0,1
45,Kyron Gordon,0.0,0,0,0,0,0.0,646,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,40,0,0,0
46,Issa Diop,1.7,0,1,32,1,0.4,451,0,1,6.2,42.4,90,0,0,0,0,0,3,19.0,13,43,1,0,1
47,John Egan,2.0,0,0,9,0,0.3,353,2,0,1.4,13.8,84,0,0,0,0,0,3,0.0,1,47,0,0,0
48,Angelo Ogbonna,0.0,0,0,0,0,0.0,432,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,50,1,0,0
49,Virgil van Dijk,0.0,0,0,0,0,0.0,250,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,63,0,0,0
50,Darnell Furlong,-0.5,0,0,10,0,14.2,422,0,0,2.9,14.6,45,0,0,0,0,1,1,0.0,1,45,1,0,6
51,Victor Lindelöf,3.5,0,0,11,0,4.7,308,1,0,1.6,11.0,90,0,0,0,0,1,1,0.0,2,48,0,0,2
52,Dara O'Shea,-0.7,0,0,0,0,0.0,425,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,42,1,0,1
53,Yerry Mina,1.5,0,0,0,0,0.0,162,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,55,1,0,0
54,Richard Nartey,-0.5,0,0,0,0,0.0,658,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,0,0,0
55,Nathan Aké,0.0,0,0,0,0,0.0,279,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,54,1,0,0
56,Nathaniel Phillips,1.2,0,0,0,0,0.0,589,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,0,0,2
57,Jarrad Branthwaite,0.0,0,0,0,0,0.0,170,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,39,1,0,0
58,Nathan Ferguson,0.0,0,0,0,0,0.0,145,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,38,1,0,0
59,Javier Manquillo,0.0,0,0,0,0,0.0,332,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,42,0,0,0
60,James Justin,0.0,0,0,0,0,0.0,239,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,51,1,0,0
61,Antonio Rüdiger,5.2,0,1,28,1,0.5,109,0,0,1.1,10.4,90,0,0,0,0,0,2,0.0,7,46,1,0,2
62,Konstantinos Tsimikas,0.7,0,0,0,0,0.0,242,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,49,0,0,0
63,Wes Morgan,0.0,0,0,0,0,0.0,216,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,44,1,0,0
64,Christian Fuchs,-0.5,0,0,0,0,0.0,218,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,45,1,0,0
65,Max Kilman,3.4,0,0,3,0,0.0,470,0,0,0.0,0.0,1,0,0,0,0,2,1,0.0,1,40,0,0,0
66,Michael Hector,-0.5,0,0,0,0,0.0,178,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,42,0,0,0
67,Axel Tuanzebe,1.0,0,0,0,0,0.0,307,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,42,0,0,0
68,Conor Coady,3.4,0,0,18,0,0.2,459,1,0,2.0,19.4,90,0,0,0,0,2,1,0.0,2,48,0,0,6
69,Fabian Schär,0.0,0,0,0,0,0.0,334,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,49,0,0,0
70,Michal Karbownik,0.0,0,0,0,0,0.0,663,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
71,Florian Lejeune,0.0,0,0,0,0,0.0,327,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,43,0,0,0
72,Sergio Reguilón,0.0,0,0,0,0,0.0,542,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,55,0,0,0
73,Cameron Carter-Vickers,0.0,0,0,0,0,0.0,521,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,39,0,0,0
74,Marcos Rojo,0.0,0,0,0,0,0.0,294,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,0,0,0
75,Jack O'Connell,0.0,0,0,0,0,0.0,354,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,47,0,0,0
76,Pablo Marí,0.5,0,0,0,0,0.0,10,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,44,1,0,2
77,Fikayo Tomori,0.0,0,0,0,0,0.0,121,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,47,1,0,0
78,Kyle Walker,4.1,0,0,0,0,0.0,270,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,61,1,0,0
79,Filip Benkovic,0.0,0,0,0,0,0.0,237,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,43,1,0,0
80,Diego Llorente,0.0,0,0,0,0,0.0,549,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,44,0,0,0
81,Antonee Robinson,2.1,0,0,0,0,0.0,484,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,44,0,0,6
82,Joël Veltman,4.8,0,2,28,1,36.1,67,0,0,9.4,31.4,90,0,0,0,0,0,0,26.0,8,43,1,0,7
83,Jayden Bogle,2.6,0,0,24,0,2.7,510,3,0,2.2,17.4,90,0,0,0,0,0,3,2.0,1,43,0,0,1
84,Kenny Tete,6.7,0,0,21,1,3.2,517,0,0,1.4,10.8,90,0,0,0,0,2,0,0.0,6,43,0,0,1
85,Adam Webster,2.0,0,0,0,0,0.0,66,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,1,0,0
86,Shane Duffy,0.0,0,0,0,0,0.0,58,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,1,0,0
87,Kevin Long,0.3,0,0,4,0,0.0,85,0,0,0.7,7.0,6,0,0,0,0,3,0,0.0,1,43,0,0,0
88,Danny Rose,0.0,0,0,0,0,0.0,384,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,47,0,0,0
89,Alex Nicolao Telles,2.2,0,0,0,0,0.0,568,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,54,0,0,0
90,Jack Robinson,0.0,0,0,0,0,0.0,352,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,42,0,0,0
91,Seamus Coleman,0.9,0,0,5,0,10.6,152,1,0,1.7,5.8,56,0,0,0,0,2,0,1.0,1,48,1,0,6
92,Oluwasemilogo Adesewo Ibidapo Ajayi,0.0,0,0,10,0,0.1,419,1,0,2.0,18.0,90,0,0,0,0,1,1,2.0,2,48,1,0,-2
93,Vontae Daley-Campbell,-0.5,0,0,0,0,0.0,660,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
94,Erik Pieters,5.5,0,0,17,1,11.6,83,0,0,2.2,10.0,86,0,0,0,0,3,0,0.0,6,43,0,0,0
95,Nélson Cabral Semedo,4.4,1,0,15,0,12.3,546,1,0,4.1,8.4,90,0,0,0,0,2,1,20.0,5,52,0,0,7
96,Serge Aurier,0.7,0,0,0,0,0.0,389,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,52,0,0,0
97,Ben White,5.6,0,0,25,1,0.9,74,0,0,0.9,7.6,90,0,0,0,0,0,0,0.0,6,44,1,0,1
98,George Baldock,0.4,0,0,0,0,0.0,351,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,49,0,0,1
99,Terence Kongolo,0.0,0,0,0,0,0.0,585,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,0,0,0
100,Bernardo Fernandes da Silva Junior,0.0,0,0,0,0,0.0,75,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,39,1,0,0
101,Ben Mee,6.1,0,0,23,1,10.4,88,0,0,3.3,18.8,83,0,0,0,0,3,0,4.0,6,50,0,0,5
102,Yan Valery,0.0,0,0,0,0,0.0,378,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,47,1,0,0
