,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,-0.7,0,0,0,0,0.0,600,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
1,Anthony Driscoll-Glennon,-1.0,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,40,0,0,0
2,Ryan Astley,4.0,0,0,0,0,0.0,681,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
3,Oskar Buur,0.0,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,39,0,0,0
4,Kieran Tierney,0.8,0,0,10,0,17.5,17,1,0,3.7,6.2,90,0,0,0,0,3,1,13.0,1,52,0,1,2
5,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,0,0,0
6,James Bree,0.0,0,0,0,0,0.0,43,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
7,Branislav Ivanovic,-1.1,0,0,4,0,0.0,530,0,0,0.3,3.0,11,0,0,0,0,0,1,0.0,1,44,1,0,0
8,Max Lowe,-1.1,0,0,0,0,0.0,511,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
9,Brandon Williams,0.5,0,0,0,0,0.0,318,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,42,0,0,1
10,Aymeric Laporte,6.3,0,0,0,0,0.0,280,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,60,1,0,0
11,William Saliba,0.0,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,0,0,0
12,Pascal Struijk,3.7,0,0,1,0,2.6,211,1,0,0.6,3.4,52,0,0,0,0,1,0,0.0,1,40,1,0,0
13,Gary Cahill,6.7,0,2,27,1,0.2,125,0,0,3.5,17.0,90,0,0,0,0,0,0,18.0,8,45,1,0,-1
14,Joel Ward,6.3,0,0,24,1,1.4,134,0,0,1.0,8.8,90,0,0,0,0,0,0,0.0,6,43,1,0,0
15,Toby Alderweireld,7.4,0,0,30,1,0.0,386,0,0,2.3,22.6,90,0,0,0,0,0,4,0.0,6,54,1,0,2
16,Joe Bryan,-0.3,0,0,0,0,0.0,182,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,46,0,0,0
17,Luke Ayling,2.7,0,0,14,0,18.0,197,1,0,6.4,25.0,90,0,0,0,0,1,0,21.0,2,44,1,0,1
18,Neil Taylor,0.5,0,0,0,0,0.0,31,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,42,0,0,0
19,Kyle John,4.0,0,0,0,0,0.0,679,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
20,Tyrick Mitchell,0.7,0,0,0,0,0.0,146,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,39,1,0,0
21,Neco Williams,1.0,0,0,0,0,0.0,264,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,38,0,0,2
22,Ethan Ampadu,2.9,0,0,24,0,25.5,509,2,0,5.4,28.0,90,0,0,0,0,2,0,0.0,1,43,1,0,0
23,Çaglar Söyüncü,6.5,0,0,14,0,11.3,238,3,0,2.6,12.6,90,0,0,0,0,3,1,2.0,1,53,1,0,2
24,Craig Dawson,2.9,0,0,12,0,0.5,576,2,0,2.0,18.4,90,0,0,0,0,1,2,1.0,1,45,0,0,13
25,Jamal Baptiste,-0.5,0,0,0,0,0.0,669,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
26,Kyle Walker-Peters,0.0,0,0,0,0,0.0,375,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,47,0,0,7
