,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,-1.0,0,0,0,0,0.0,600,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,40,0,0,0
1,Anthony Driscoll-Glennon,-2.0,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
2,Oskar Buur,0.5,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,39,1,0,0
3,Kieran Tierney,5.5,0,0,24,1,18.8,17,0,0,3.8,10.8,90,0,0,0,0,0,3,8.0,6,54,1,0,0
4,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,0,0,0
5,James Bree,0.0,0,0,0,0,0.0,43,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,0
6,Branislav Ivanovic,-0.2,0,0,0,0,0.0,530,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,45,0,0,0
7,Max Lowe,-0.5,0,0,0,0,0.0,511,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
8,Brandon Williams,0.0,0,0,0,0,0.0,318,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,42,0,0,0
9,Aymeric Laporte,0.0,0,0,0,0,0.0,280,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,60,1,0,1
10,William Saliba,0.0,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,40,1,0,0
11,Pascal Struijk,4.0,0,0,17,0,7.8,211,1,0,2.3,15.0,90,0,0,0,0,1,0,0.0,2,39,1,0,2
12,Gary Cahill,-1.0,0,0,11,0,0.3,125,4,0,2.4,19.2,90,0,0,0,0,0,4,4.0,0,45,0,0,1
13,Joel Ward,1.6,0,0,10,0,11.1,134,4,0,2.7,15.4,90,0,0,0,0,0,4,0.0,0,43,0,0,1
14,Toby Alderweireld,3.7,0,0,0,0,0.0,386,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,54,0,0,0
15,Joe Bryan,-1.6,0,0,2,0,4.3,182,0,0,0.4,0.0,7,0,0,0,0,1,0,0.0,1,46,1,0,1
16,Luke Ayling,3.5,0,0,11,0,22.9,197,1,0,5.4,25.2,90,0,0,0,0,1,0,6.0,1,45,1,1,2
17,Neil Taylor,-1.4,0,0,1,0,0.7,31,2,0,0.2,0.8,15,0,0,0,0,0,2,0.0,-1,42,0,1,0
18,Tyrick Mitchell,2.2,0,0,8,0,0.3,146,4,0,1.3,12.4,90,0,0,0,0,0,4,0.0,0,39,0,0,1
19,Neco Williams,2.0,0,0,0,0,0.0,264,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,39,1,0,0
20,Ethan Ampadu,2.3,0,0,7,0,11.7,509,3,0,4.2,12.8,90,0,0,0,0,3,1,17.0,0,43,1,1,2
21,Çaglar Söyüncü,1.3,0,0,7,0,0.1,238,0,0,0.8,8.2,37,0,0,0,0,0,2,0.0,1,53,1,0,1
22,Craig Dawson,9.0,0,0,24,1,10.5,576,0,0,3.2,19.4,90,0,0,0,0,0,1,2.0,6,45,1,0,9
23,Kyle Walker-Peters,4.5,0,0,12,0,16.3,375,2,0,3.1,10.8,90,0,0,0,0,0,2,4.0,1,48,0,0,0
24,Rayan Ait Nouri,2.7,0,0,2,0,1.2,563,0,0,0.2,0.0,26,0,0,0,0,3,2,1.0,1,50,1,0,1
25,Joel Matip,2.6,0,0,0,0,0.0,246,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,54,1,0,1
26,Fernando Luiz Rosa,5.2,0,0,26,1,8.1,266,0,0,2.1,10.4,90,0,0,0,0,0,4,2.0,6,54,1,0,0
27,Fabián Balbuena,0.0,0,0,0,0,0.0,443,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,1,0,0
28,Eric Dier,3.5,0,0,13,0,0.2,391,1,0,3.3,28.4,90,0,0,0,0,3,1,4.0,2,51,0,0,1
29,Trent Alexander-Arnold,9.2,0,0,27,1,4.6,259,0,0,4.1,11.6,90,0,0,0,0,0,0,25.0,6,73,1,0,14
30,Sokratis Papastathopoulos,0.0,0,0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,48,1,0,0
31,John Stones,18.4,0,3,53,1,4.1,273,0,2,11.5,75.2,90,0,0,0,0,0,4,36.0,21,50,1,0,6
32,Jonathan Castro Otto,0.0,0,0,0,0,0.0,462,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,54,1,0,0
33,Kelland Watts,0.0,0,0,0,0,0.0,342,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,39,0,0,0
34,Tim Ream,-2.0,0,0,0,0,0.0,176,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,42,1,0,0
35,Reece James,1.8,0,0,0,0,0.0,123,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,51,0,0,0
36,Davinson Sánchez,1.7,0,0,3,0,0.0,398,0,0,0.0,0.0,1,0,0,0,0,3,1,0.0,1,52,0,0,0
37,Jamal Lewis,0.7,0,0,6,0,1.0,513,3,0,1.0,9.2,90,0,0,0,0,0,3,0.0,1,43,0,0,1
38,Japhet Tanganga,0.5,0,0,0,0,0.0,402,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,49,0,0,0
