,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Lee Peltier,-1.0,0,0,0,0,0.0,600,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
1,Anthony Driscoll-Glennon,-0.5,0,0,0,0,0.0,536,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
2,Oskar Buur,0.0,0,0,0,0,0.0,467,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,39,1,0,0
3,Kieran Tierney,4.8,0,0,27,1,5.0,17,0,0,3.0,21.0,90,0,0,0,0,0,0,4.0,6,54,0,0,0
4,José Diogo Dalot Teixeira,0.0,0,0,0,0,0.0,314,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,1,0,0
5,James Bree,0.0,0,0,0,0,0.0,43,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
6,Branislav Ivanovic,0.2,0,0,7,0,0.2,530,1,0,1.0,5.8,78,0,0,0,0,0,1,4.0,2,45,0,0,5
7,Max Lowe,1.3,0,0,11,0,2.6,511,1,0,2.9,24.8,90,0,0,0,0,1,0,2.0,2,44,1,0,2
8,Brandon Williams,1.0,0,0,0,0,0.0,318,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,1,0,1
9,Aymeric Laporte,3.8,0,0,15,0,13.2,280,2,0,3.2,17.2,90,0,0,0,0,0,2,2.0,1,60,0,0,0
10,William Saliba,0.5,0,0,0,0,0.0,27,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,41,0,0,0
11,Pascal Struijk,-0.5,0,0,0,0,0.0,211,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
12,Gary Cahill,0.5,0,0,0,0,0.0,125,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,1
13,Joel Ward,0.5,0,0,0,0,0.0,134,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,0,0,0
14,Toby Alderweireld,5.3,0,0,23,1,0.1,386,0,0,3.2,31.8,80,0,0,0,0,0,2,0.0,6,54,1,0,0
15,Joe Bryan,-0.2,0,0,0,0,0.0,182,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,47,1,0,1
16,Luke Ayling,1.5,0,0,22,1,3.8,197,0,0,2.1,7.6,69,0,0,0,0,0,0,10.0,6,45,1,0,5
17,Neil Taylor,0.0,0,0,0,0,0.0,31,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,43,1,0,0
18,Tyrick Mitchell,0.5,0,0,0,0,0.0,146,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,41,0,0,0
19,Neco Williams,0.8,0,0,8,0,11.7,264,0,0,1.9,7.6,37,0,0,0,0,0,3,0.0,1,39,1,0,1
20,Ethan Ampadu,1.3,0,0,11,0,1.8,509,1,0,2.1,19.4,61,0,0,0,0,1,0,0.0,2,44,1,0,0
21,Çaglar Söyüncü,0.0,0,0,0,0,0.0,238,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,53,0,0,0
22,Craig Dawson,0.0,0,0,0,0,0.0,576,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
23,Kyle Walker-Peters,4.3,0,1,22,0,1.8,375,1,0,2.5,22.8,90,0,0,0,0,1,1,0.0,3,46,0,0,1
24,Rayan Ait Nouri,4.7,0,0,17,0,41.3,563,1,0,6.9,19.4,90,0,0,0,0,1,1,8.0,2,50,1,0,0
25,Joel Matip,2.8,0,0,28,1,11.0,246,0,0,3.4,13.6,90,0,0,0,0,0,3,9.0,6,54,1,0,0
26,Fernando Luiz Rosa,0.0,0,0,0,0,0.0,266,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,54,0,0,1
27,Fabián Balbuena,4.3,0,0,25,1,0.3,443,0,0,1.0,9.8,90,0,0,0,0,1,0,0.0,6,44,0,0,2
28,Eric Dier,4.7,0,1,26,1,0.0,391,0,0,4.1,33.4,90,0,0,0,0,0,2,8.0,7,49,1,0,6
29,Trent Alexander-Arnold,0.0,0,0,0,0,0.0,259,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,73,1,0,0
30,Niels Nkounkou,0.8,0,0,0,0,0.0,559,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,40,0,0,0
31,Sokratis Papastathopoulos,0.0,0,0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,49,0,0,0
32,John Stones,0.5,0,0,0,0,0.0,273,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,48,0,0,6
33,Jonathan Castro Otto,0.0,0,0,0,0,0.0,462,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,54,1,0,0
34,Kelland Watts,0.0,0,0,0,0,0.0,342,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
35,Tim Ream,-0.5,0,0,0,0,0.0,176,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,44,1,0,0
36,Reece James,5.8,0,2,28,1,11.1,123,0,0,3.5,13.2,90,0,0,0,0,2,0,11.0,8,50,0,0,6
37,Davinson Sánchez,-0.5,0,0,0,0,0.0,398,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,54,1,0,0
38,Jamal Lewis,0.8,0,0,5,0,5.0,513,2,0,1.7,11.8,90,0,0,0,0,2,0,0.0,1,43,1,0,6
39,Japhet Tanganga,-0.4,0,0,0,0,0.0,402,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,49,1,0,0
40,Patrick van Aanholt,2.8,0,0,10,0,2.1,139,1,0,4.0,14.6,90,0,0,0,0,0,1,23.0,2,54,0,0,1
41,Jamaal Lascelles,0.8,0,0,6,0,0.1,328,1,0,0.9,9.0,45,0,0,0,0,2,0,0.0,1,44,1,0,0
42,Issa Diop,0.0,0,0,0,0,0.0,451,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,0,0,0
43,John Egan,0.8,0,0,15,0,11.2,353,1,0,3.7,26.2,90,0,0,0,0,1,0,0.0,2,48,1,0,1
44,Angelo Ogbonna,3.0,0,0,20,1,0.3,432,0,0,1.4,8.0,90,0,0,0,0,1,0,6.0,6,49,0,0,9
45,Virgil van Dijk,0.0,0,0,0,0,0.0,250,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,63,1,0,0
46,Darnell Furlong,0.8,0,0,4,0,0.8,422,1,0,0.9,7.8,90,0,0,0,0,0,1,0.0,2,45,0,0,6
47,Victor Lindelöf,3.5,0,1,26,1,11.7,308,0,0,2.9,17.4,90,0,0,0,0,0,1,0.0,7,49,1,0,1
48,Dara O'Shea,-0.5,0,0,0,0,0.0,425,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,0
49,Yerry Mina,0.8,0,0,13,0,0.0,162,2,0,2.9,28.6,90,0,0,0,0,3,2,0.0,1,55,0,0,0
50,Nathan Aké,0.0,0,0,0,0,0.0,279,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,55,0,0,0
51,Nathaniel Phillips,1.2,0,0,0,0,0.0,589,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,40,1,0,2
52,Jarrad Branthwaite,0.5,0,0,0,0,0.0,170,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,39,0,0,0
53,Nathan Ferguson,0.0,0,0,0,0,0.0,145,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,39,0,0,0
54,Javier Manquillo,-0.2,0,0,8,0,11.3,332,2,0,1.6,4.4,64,0,0,0,0,2,0,0.0,1,44,1,0,6
55,James Justin,2.2,0,0,5,0,2.7,239,3,0,0.7,3.6,90,0,0,0,0,0,3,1.0,0,48,0,1,1
56,Antonio Rüdiger,2.5,0,0,25,1,1.3,109,0,0,2.7,25.4,90,0,0,0,0,2,0,0.0,6,45,0,0,0
57,Konstantinos Tsimikas,0.5,0,0,0,0,0.0,242,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,49,1,0,0
58,Wes Morgan,0.2,0,0,0,0,0.0,216,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,44,0,0,0
59,Christian Fuchs,2.8,0,0,9,0,0.1,218,2,0,1.5,15.0,61,0,0,0,0,0,3,0.0,1,45,0,0,1
60,Max Kilman,3.0,0,0,13,0,0.2,470,1,0,4.9,9.8,90,0,0,0,0,1,1,39.0,2,43,1,0,1
61,Michael Hector,-0.5,0,0,0,0,0.0,178,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,43,1,0,0
62,Axel Tuanzebe,1.3,0,0,0,0,0.0,307,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,1,0,0
63,Conor Coady,2.0,0,0,0,0,0.0,459,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,50,1,0,1
64,Fabian Schär,0.8,0,0,6,0,0.3,334,1,0,0.4,3.4,45,0,0,0,0,2,0,0.0,1,49,1,0,1
65,Florian Lejeune,0.0,0,0,0,0,0.0,327,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
66,Sergio Reguilón,3.5,0,0,20,1,0.8,542,0,0,2.4,21.4,90,0,0,0,0,0,2,2.0,6,56,1,0,5
67,Cameron Carter-Vickers,0.0,0,0,0,0,0.0,521,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,39,1,0,0
68,Marcos Rojo,0.0,0,0,0,0,0.0,294,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,1,0,0
69,Jack O'Connell,0.0,0,0,0,0,0.0,354,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,48,1,0,0
70,Pablo Marí,0.1,0,0,0,0,0.0,10,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,0,0,0
71,Fikayo Tomori,0.5,0,0,0,0,0.0,121,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,47,0,0,0
72,Kyle Walker,6.2,0,0,17,0,5.5,270,2,0,2.2,16.4,90,0,0,0,0,0,2,0.0,1,61,0,0,9
73,Filip Benkovic,0.0,0,0,0,0,0.0,237,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,43,0,0,0
74,Diego Llorente,0.0,0,0,0,0,0.0,549,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,1,0,0
75,Antonee Robinson,2.5,0,0,15,0,37.2,484,3,0,6.5,21.4,90,0,0,0,0,3,2,6.0,0,44,1,1,2
76,Joël Veltman,3.2,0,0,10,0,0.3,67,1,0,2.3,22.2,45,0,0,0,0,2,1,0.0,1,43,0,0,1
77,Jayden Bogle,0.0,0,0,0,0,0.0,510,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,1,0,0
78,Kenny Tete,0.0,0,0,0,0,0.0,517,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,43,1,0,0
79,Adam Webster,2.5,0,0,13,0,0.3,66,1,0,2.3,20.4,90,0,0,0,0,2,1,2.0,2,44,0,0,2
80,Shane Duffy,0.0,0,0,0,0,0.0,58,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,44,0,0,0
81,Kevin Long,-0.3,0,0,0,0,0.0,85,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
82,Danny Rose,0.0,0,0,0,0,0.0,384,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,47,1,0,0
83,Alex Nicolao Telles,3.0,0,0,22,1,5.5,568,0,0,2.0,9.4,90,0,0,0,0,0,1,5.0,6,55,1,0,1
84,Jack Robinson,0.3,0,0,2,0,0.8,352,0,0,0.3,2.4,28,0,0,0,0,1,0,0.0,1,44,1,0,0
85,Seamus Coleman,0.0,0,0,0,0,0.0,152,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,49,0,0,0
86,Oluwasemilogo Adesewo Ibidapo Ajayi,0.8,0,0,14,0,0.6,419,1,0,1.6,15.2,90,0,0,0,0,0,1,0.0,2,48,0,0,7
87,Erik Pieters,-0.2,0,0,1,0,0.0,83,0,0,0.0,0.0,6,0,0,0,0,0,1,0.0,1,43,1,0,1
88,Nélson Cabral Semedo,4.0,0,0,17,0,16.8,546,1,0,4.7,23.0,90,0,0,0,0,1,1,7.0,2,56,1,0,2
89,Serge Aurier,1.0,0,0,21,1,5.1,389,0,0,2.9,24.0,90,0,0,0,0,0,2,0.0,6,52,1,0,6
90,Ben White,2.8,0,0,8,0,0.4,74,1,0,1.4,13.8,90,0,0,0,0,2,1,0.0,2,45,0,0,1
91,George Baldock,1.3,0,0,20,0,14.7,351,1,0,5.7,21.4,90,0,0,0,0,1,0,21.0,2,52,1,0,2
92,Terence Kongolo,0.0,0,0,0,0,0.0,585,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,44,1,0,0
