,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Willy Boly,0.0,0,0,0,0,0.0,458,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,54,1,0,0
1,Ciaran Clark,0.0,0,0,0,0,0.0,324,0,0,0.0,0.0,0,0,0,0,0,4,2,0.0,0,45,0,0,0
2,Rhys Williams,0.0,0,1,31,1,0.7,594,0,0,1.5,14.0,90,0,0,0,0,0,2,0.0,7,40,1,0,2
3,Dara O'Shea,0.0,0,0,0,0,0.0,425,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,42,0,0,0
4,Oliver Casey,0.0,0,0,0,0,0.0,215,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,38,1,0,0
5,Nathan Aké,0.0,0,0,14,0,2.3,279,2,0,2.2,19.4,90,0,0,0,0,2,1,0.0,1,54,1,0,1
6,Branislav Ivanovic,0.0,0,0,0,0,0.0,530,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,44,0,0,0
7,Charlie Cresswell,0.0,0,0,0,0,0.0,620,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
8,Kyle Walker,0.0,0,0,0,0,0.0,270,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,61,1,0,1
9,Serge Aurier,0.0,0,0,14,0,0.8,389,3,0,3.5,17.0,90,0,0,0,0,1,3,17.0,1,52,0,0,0
10,Yerry Mina,0.0,0,1,26,1,0.0,162,0,0,2.4,19.6,61,0,0,0,0,1,0,4.0,7,55,0,0,0
11,Ben Mee,0.0,0,0,24,1,10.3,88,0,0,4.7,19.2,90,0,0,0,0,2,0,17.0,6,48,0,0,0
12,Tosin Adarabioyo,0.0,0,0,14,0,0.4,572,2,0,2.9,26.8,73,0,0,0,0,2,0,2.0,1,45,1,0,1
13,Patrick van Aanholt,0.0,0,0,0,0,0.0,139,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,54,0,0,0
14,Japhet Tanganga,0.0,0,0,0,0,0.0,402,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,49,0,0,5
15,Ryan Fredericks,0.0,0,0,3,0,1.9,438,0,0,0.4,2.4,31,0,0,0,0,1,0,0.0,1,42,1,0,0
16,Vladimir Coufal,0.0,0,0,14,0,33.8,558,1,0,5.1,10.4,90,0,0,0,0,1,0,7.0,2,47,1,0,2
17,Jan Bednarek,0.0,0,0,15,0,0.3,376,2,0,1.5,14.8,90,0,0,0,0,0,2,0.0,1,47,0,0,0
18,Conor Townsend,0.0,1,2,34,0,50.1,418,3,0,9.0,38.0,90,0,0,0,0,1,3,2.0,6,44,0,0,1
19,Angelo Ogbonna,0.0,0,0,0,0,0.0,432,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,47,1,0,2
20,John Egan,0.0,0,0,14,0,0.3,353,2,0,2.5,20.2,90,0,0,0,0,2,0,4.0,1,47,1,0,6
21,Mohammed Salisu,0.0,0,0,0,0,0.0,479,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,43,0,0,2
22,Luke Mbete,0.0,0,0,0,0,0.0,622,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
