,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Luke Cundle,0.0,0,0,0,0,0.0,614,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
1,Matt Ritchie,3.2,0,0,18,1,43.6,322,0,0,6.1,16.2,90,0,0,0,0,0,1,1.0,3,49,1,0,9
2,André-Frank Zambo Anguissa,1.3,0,0,17,0,3.5,191,1,0,5.0,25.2,90,0,0,0,0,1,1,21.0,2,44,0,0,1
3,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,46,0,0,0
4,Mason Greenwood,5.3,0,0,1,0,3.8,315,1,0,4.7,3.8,82,0,0,0,0,1,1,39.0,2,73,1,0,0
5,Rúben Diogo da Silva Neves,1.6,0,0,10,0,16.1,466,1,0,3.2,15.4,90,0,0,0,0,0,1,0.0,1,51,0,1,2
6,Nathan Broadhead,0.0,0,0,0,0,0.0,680,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
7,Jack Grealish,0.1,0,0,19,0,46.7,37,1,0,9.8,18.8,72,0,0,0,0,2,1,32.0,2,75,0,0,2
8,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,61,0,0,0
9,Tanguy Ndombele,1.3,0,0,4,0,1.3,405,0,0,0.3,2.0,16,0,0,0,0,2,1,0.0,1,59,1,0,0
10,Mesut Özil,0.0,0,0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,67,0,0,0
11,Gylfi Sigurdsson,2.8,1,0,22,1,58.3,150,0,0,10.2,26.4,85,0,0,0,0,0,1,17.0,6,69,1,0,-1
12,John Fleck,2.4,0,0,22,0,57.6,346,1,0,8.0,22.0,90,0,0,0,0,0,1,0.0,2,56,0,0,2
13,Jorge Luiz Frello Filho,3.0,0,3,40,0,27.6,105,1,1,9.6,51.6,90,0,0,0,0,1,2,17.0,10,47,1,0,0
14,Isaac Hayden,0.0,0,0,0,0,0.0,336,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,46,1,0,0
15,Shane Flynn,0.0,0,0,0,0,0.0,684,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
16,Tom Cairney,0.0,0,0,0,0,0.0,175,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,52,0,0,0
17,Kyle Edwards,-1.0,0,0,0,0,0.0,421,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,46,1,0,0
18,Marcus Rashford,3.9,0,0,1,0,2.6,306,1,0,0.5,0.6,28,0,0,0,0,1,1,2.0,1,96,1,0,0
19,Andreas Pereira,0.0,0,0,0,0,0.0,304,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
20,Willian Borges Da Silva,3.3,0,0,0,0,0.0,478,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,75,0,0,0
21,Tom Davies,0.8,0,0,3,0,0.1,163,0,0,0.3,3.2,8,0,0,0,0,0,1,0.0,1,52,1,0,2
22,Heung-Min Son,7.3,0,0,11,0,7.2,390,2,0,2.0,3.2,90,0,0,0,0,2,1,10.0,2,97,1,0,5
23,Frederico Rodrigues de Paula Santos,2.3,0,0,9,0,4.4,299,1,0,1.7,12.6,90,0,0,0,0,1,1,0.0,2,53,1,0,0
24,Ben Woodburn,1.0,0,0,0,0,0.0,696,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,0,0,0
25,Oriol Romeu Vidal,0.0,0,0,0,0,0.0,364,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,1,0,1
26,Billy Gilmour,1.0,0,0,0,0,0.0,124,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,43,1,0,0
27,Georginio Wijnaldum,3.2,0,0,13,1,17.1,243,0,0,2.6,8.8,86,0,0,0,0,3,0,0.0,3,53,0,0,3
28,Ivan Ricardo Neves Abreu Cavaleiro,1.5,0,0,7,0,27.1,187,1,0,3.5,8.2,90,0,0,0,0,1,1,0.0,2,53,0,0,2
29,Frankie Maguire,0.0,0,0,0,0,0.0,670,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,0,0,0
30,Vitor Ferreira,1.6,0,0,3,0,1.1,515,0,0,0.1,0.0,10,0,0,0,0,0,1,0.0,1,47,0,0,0
31,Abdoulaye Doucouré,1.3,0,0,14,1,3.7,512,0,0,1.4,10.6,89,0,0,0,0,0,1,0.0,3,51,1,0,1
