,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Raheem Sterling,6.3,1,0,22,0,25.9,276,1,0,4.2,6.4,90,0,0,0,0,3,1,10.0,5,114,0,0,-1
1,Juan Mata,0.7,0,0,0,0,0.0,290,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,58,1,0,0
2,Oliver Norwood,0.5,0,0,10,0,10.6,349,2,0,3.1,14.6,90,0,0,0,0,0,2,6.0,1,46,0,1,3
3,Wilfried Zaha,2.8,0,0,14,1,25.3,141,0,0,8.3,13.0,90,0,0,0,0,0,2,45.0,3,74,1,0,3
4,Ryan Fraser,0.1,0,0,0,0,0.0,507,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,56,1,0,-2
5,Bernardo Mota Veiga de Carvalho e Silva,1.9,0,0,18,0,29.0,281,1,0,10.2,18.0,90,0,0,0,0,3,1,55.0,1,74,0,1,3
6,Matt Ritchie,0.8,0,0,9,0,39.7,322,2,0,5.6,15.8,90,0,0,0,0,2,1,0.0,2,49,1,0,1
7,Jesse Lingard,0.5,0,0,0,0,0.0,301,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,59,1,0,0
8,Jeff Hendrick,0.7,0,0,0,0,0.0,485,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,47,1,0,2
9,Oliver Burke,1.0,0,0,0,0,0.0,424,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,44,0,0,1
10,Bruno Miguel Borges Fernandes,8.8,0,3,34,0,55.7,302,1,1,15.5,47.4,86,0,0,0,0,1,2,52.0,10,112,1,0,2
11,Anthony Gordon,0.4,0,0,0,0,0.0,168,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,1,0,0
12,Kevin De Bruyne,6.1,1,2,38,1,37.0,272,0,1,12.4,47.8,85,0,0,0,0,3,1,39.0,13,117,0,0,6
13,Gylfi Sigurdsson,7.0,0,0,13,1,22.5,150,0,0,2.9,4.8,63,0,0,0,0,1,0,2.0,3,68,1,0,2
14,Phil Foden,3.9,1,3,39,1,44.0,284,0,1,12.9,53.8,85,0,0,0,0,3,1,31.0,14,62,0,0,11
15,James Garner,0.0,0,0,0,0,0.0,317,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,1,0,0
16,Riyad Mahrez,1.5,0,0,3,0,0.5,275,1,0,0.1,0.0,4,0,0,0,0,3,1,0.0,1,82,0,0,3
17,Jeffrey Schlupp,3.7,0,0,20,0,1.3,142,0,1,5.2,34.0,39,0,0,0,0,0,2,17.0,6,54,1,0,0
18,James Rodríguez,0.0,0,0,1,0,2.8,508,1,0,0.4,1.0,26,0,0,0,0,1,0,0.0,1,77,1,0,2
19,Vitor Ferreira,1.5,0,0,13,0,13.8,515,2,0,3.3,1.6,63,0,0,0,0,3,3,18.0,2,48,0,0,1
20,Gabriel Teodoro Martinelli Silva,2.2,0,0,0,0,0.0,26,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,49,0,0,0
21,Jonjo Shelvey,0.3,0,0,3,0,0.2,321,1,0,0.5,0.8,25,0,0,0,0,2,1,4.0,1,53,1,0,0
22,Solomon March,2.7,0,0,7,0,45.9,65,3,0,8.4,16.4,90,0,0,0,0,3,3,22.0,2,50,1,0,1
23,Luka Milivojevic,1.7,0,0,20,1,26.0,138,0,0,4.3,16.8,90,0,0,0,0,0,2,0.0,3,56,1,0,3
24,Steven Alzate,0.7,0,0,0,0,0.0,79,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,43,1,0,0
25,Facundo Pellistri,0.5,0,0,0,0,0.0,575,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,52,1,0,0
26,Nicolas Pépé,2.8,0,0,0,0,0.0,18,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,76,0,0,1
27,Granit Xhaka,3.0,0,0,14,1,4.4,9,0,0,1.2,7.8,90,0,0,0,0,4,0,0.0,3,52,0,0,3
28,Adam Lallana,0.5,0,0,5,0,0.6,54,0,0,0.6,5.2,21,0,0,0,0,3,3,0.0,1,62,1,0,0
29,Bukayo Saka,6.5,0,0,23,1,17.9,24,0,1,13.9,42.6,70,0,0,0,0,4,0,78.0,8,52,0,0,3
30,Luke Freeman,0.0,0,0,0,0,0.0,477,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,50,0,0,0
31,Harry Winks,1.1,0,0,10,1,11.3,397,0,0,2.8,15.8,75,0,0,0,0,0,3,1.0,2,52,1,1,2
32,Tanguy Ndombele,4.1,0,0,7,1,2.3,405,0,0,4.8,12.8,77,0,0,0,0,0,3,33.0,3,59,1,0,2
33,Willian Borges Da Silva,1.4,0,0,9,0,26.4,478,0,0,5.7,9.6,19,0,0,0,0,4,0,21.0,1,76,0,0,0
34,Cole Palmer,0.5,0,0,0,0,0.0,552,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,44,0,0,0
35,Matthew Longstaff,0.7,0,0,14,0,7.3,487,2,0,1.8,9.0,90,0,0,0,0,2,1,2.0,2,49,1,0,0
36,Meritan Shabani,0.0,0,0,0,0,0.0,553,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,45,0,0,0
37,Emile Smith Rowe,4.0,2,0,32,1,23.9,23,0,0,7.6,25.6,76,0,0,0,0,4,0,26.0,9,44,0,0,3
38,Abdoulaye Doucouré,3.0,0,0,16,0,11.6,512,1,0,3.3,10.8,90,0,0,0,0,1,0,11.0,2,53,1,0,1
39,Owen Otasowie,1.0,0,0,0,0,0.0,581,0,0,0.4,0.2,3,0,0,0,0,3,3,4.0,1,45,0,0,0
40,Jacob Murphy,1.5,0,0,5,0,0.3,497,1,0,0.8,5.4,26,0,0,0,0,2,1,2.0,1,49,1,0,1
41,Davy Pröpper,0.4,0,0,7,0,2.2,59,0,0,0.9,6.8,45,0,0,0,0,3,3,0.0,1,48,1,0,2
42,Thomas Partey,0.0,0,0,0,0,0.0,567,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,49,0,0,1
43,Jayson Molumby,0.0,0,0,0,0,0.0,550,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,45,1,0,0
44,Isaac Hayden,0.0,0,0,0,0,0.0,336,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,47,1,0,1
45,Brandon Pierrick,0.0,0,0,0,0,0.0,147,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,44,1,0,0
46,John Lundstram,0.0,0,0,0,0,0.0,355,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,49,0,0,3
47,Mohamed Naser El Sayed Elneny,2.5,0,0,0,0,0.0,526,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,44,0,0,0
48,John Fleck,1.7,0,0,5,0,15.0,346,2,0,3.3,7.0,90,0,0,0,0,0,2,11.0,1,56,0,1,3
49,Reiss Nelson,0.8,0,0,0,0,0.0,21,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,51,0,0,0
50,Bernard Anício Caldeira Duarte,0.6,0,0,2,1,14.6,154,0,0,3.3,7.4,63,0,0,0,0,1,0,11.0,3,58,1,0,0
51,Rúben Diogo da Silva Neves,3.2,0,3,32,0,11.7,466,3,1,8.8,49.4,90,0,0,0,0,3,3,27.0,10,52,0,0,7
52,Gareth Bale,0.0,0,0,0,0,0.0,543,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,93,1,0,0
53,Paul Pogba,3.2,1,0,17,0,24.3,296,1,0,9.5,12.2,90,0,0,0,0,1,2,58.0,5,77,1,0,11
54,Fabian Delph,0.0,0,0,0,0,0.0,149,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,49,1,0,0
55,Bruno André Cavaco Jordao,0.0,0,0,0,0,0.0,475,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,43,0,0,0
56,Heung-Min Son,6.9,1,2,41,1,55.8,390,0,1,15.1,64.2,90,0,0,0,0,0,3,31.0,13,97,1,0,2
57,Sean Longstaff,1.0,0,0,13,0,2.8,480,2,0,1.8,5.2,90,0,0,0,0,2,1,10.0,2,47,1,0,2
58,Luke Cundle,0.0,0,0,0,0,0.0,614,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,45,0,0,0
59,Alex Iwobi,2.8,0,0,0,0,0.0,159,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,59,1,0,8
60,Allan Marques Loureiro,0.0,0,0,0,0,0.0,502,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,53,1,0,0
61,Christian Atsu,0.0,0,0,0,0,0.0,330,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,52,1,0,0
