,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Ibrahima Diallo,1.3,0,0,7,0,3.9,565,1,0,1.3,9.2,86,0,0,0,0,0,2,0.0,1,45,0,1,2
1,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,61,1,0,0
2,Raheem Sterling,10.4,0,0,25,1,6.2,276,0,1,8.5,41.8,90,0,0,0,0,0,4,37.0,8,114,1,0,11
3,Juan Mata,0.5,0,0,0,0,0.0,290,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,58,0,0,0
4,Oliver Norwood,0.9,0,0,10,0,37.8,349,3,0,6.1,15.2,66,0,0,0,0,3,1,8.0,1,46,1,1,2
5,Wilfried Zaha,1.8,0,0,0,0,0.0,141,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,73,0,0,7
6,Ryan Fraser,0.0,0,0,0,0,0.0,507,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,56,0,0,2
7,Cengiz Ünder,0.4,0,0,0,0,0.0,541,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,57,1,0,1
8,Hélder Wander Sousa de Azevedo e Costa,0.2,0,0,0,0,0.0,205,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,51,1,0,0
9,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,46,1,0,0
10,Dennis Praet,0.0,0,0,0,0,0.0,225,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,52,1,0,0
11,Mark Noble,1.8,0,0,0,0,0.0,427,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,46,1,0,1
12,Bernardo Mota Veiga de Carvalho e Silva,8.8,0,0,7,0,5.9,281,0,0,1.0,0.2,59,0,0,0,0,0,4,4.0,1,74,1,0,4
13,Jordan Henderson,6.0,0,0,15,1,12.1,244,0,0,3.1,12.0,90,0,0,0,0,0,0,7.0,3,54,1,0,2
