,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Ibrahima Diallo,1.8,0,0,10,0,23.7,565,1,0,4.1,9.6,58,0,0,0,0,1,0,8.0,1,45,1,0,0
1,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,61,1,0,0
2,Raheem Sterling,5.3,0,0,0,0,0.0,276,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,116,1,0,8
3,Juan Mata,0.0,0,0,0,0,0.0,290,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,58,0,0,0
4,Oliver Norwood,0.6,0,0,8,0,11.3,349,1,0,3.3,13.6,90,0,0,0,0,0,1,8.0,1,45,0,1,1
5,Wilfried Zaha,3.0,0,0,-1,1,17.2,141,0,0,4.0,0.0,90,0,0,0,0,0,1,23.0,2,72,1,1,1
6,Ryan Fraser,0.7,0,0,17,1,44.5,507,0,0,5.7,10.0,66,0,0,0,0,2,0,2.0,3,56,0,0,2
7,Cengiz Ünder,0.9,0,0,2,0,0.4,541,1,0,0.2,0.6,11,0,0,0,0,3,1,1.0,1,57,1,0,0
8,Hélder Wander Sousa de Azevedo e Costa,-0.3,0,0,2,0,0.0,205,0,0,0.0,0.0,10,0,0,0,0,3,1,0.0,1,51,0,0,1
9,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,46,0,0,0
10,Tyler Onyango,0.0,0,0,0,0,0.0,644,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,1,0,0
11,Dennis Praet,0.0,0,0,0,0,0.0,225,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,52,1,0,0
12,Mark Noble,-0.2,0,0,3,0,0.8,427,1,0,0.2,0.8,11,0,0,0,0,3,1,0.0,1,46,1,0,0
13,Bernardo Mota Veiga de Carvalho e Silva,4.5,0,0,17,1,14.0,281,0,0,7.1,15.8,90,0,0,0,0,0,1,41.0,3,74,1,0,6
14,Jordan Henderson,2.8,0,0,19,0,11.8,244,1,0,2.8,16.0,90,0,0,0,0,3,1,0.0,2,54,0,0,2
15,Curtis Jones,2.2,1,0,22,0,13.5,263,1,0,3.9,23.4,33,0,0,0,0,3,1,2.0,4,44,0,0,1
16,Matt Ritchie,0.5,0,0,0,0,0.0,322,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,49,0,0,0
17,Teddy Jenks,-0.5,0,0,0,0,0.0,631,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
18,Jakub Moder,-0.5,0,0,0,0,0.0,628,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,1,0,0
19,Ivan Ricardo Neves Abreu Cavaleiro,4.2,0,0,20,0,2.3,187,0,1,6.3,33.4,18,0,0,0,0,2,2,27.0,6,53,0,0,0
20,Jesse Lingard,-1.0,0,0,0,0,0.0,301,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,59,1,0,15
21,Robbie Brady,1.2,0,0,7,0,1.2,95,1,0,1.1,5.6,75,0,0,0,0,0,2,4.0,2,50,0,0,0
22,Jeff Hendrick,1.5,0,0,3,1,15.7,485,0,0,2.5,7.4,90,0,0,0,0,2,0,2.0,2,46,0,1,2
23,Mace Goodridge,-1.0,0,0,0,0,0.0,551,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,0
24,Youri Tielemans,7.3,0,0,12,0,22.8,228,3,0,4.6,16.4,90,0,0,0,0,3,1,7.0,2,64,1,0,3
25,Oliver Burke,1.2,0,0,4,0,2.6,424,1,0,0.6,1.2,77,0,0,0,0,0,1,2.0,2,42,0,0,1
26,Bruno Miguel Borges Fernandes,3.0,0,0,8,1,16.3,302,0,0,4.1,7.0,90,0,0,0,0,0,0,18.0,3,114,0,0,17
27,Jack Jenkins,-0.5,0,0,0,0,0.0,599,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,0
28,Anthony Gordon,0.0,0,0,0,0,0.0,168,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
29,Kevin De Bruyne,0.0,0,0,0,0,0.0,272,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,118,1,0,0
30,Gylfi Sigurdsson,1.3,0,0,13,0,2.3,150,2,0,1.5,12.8,90,0,0,0,0,2,0,0.0,1,68,1,1,8
31,Phil Foden,6.5,0,0,19,1,29.6,284,0,0,4.6,8.2,90,0,0,0,0,0,1,8.0,3,63,1,0,0
32,James Garner,0.0,0,0,0,0,0.0,317,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,0,0,0
33,Riyad Mahrez,3.8,0,0,0,0,0.0,275,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,81,1,0,3
34,Jake Livermore,1.6,0,0,8,0,4.7,409,2,0,1.4,9.2,82,0,0,0,0,2,2,0.0,2,47,1,0,2
35,Harrison Reed,2.4,1,0,17,0,15.5,373,0,0,3.6,20.6,18,0,0,0,0,2,2,0.0,4,44,0,0,1
36,Jeffrey Schlupp,0.0,0,0,0,0,0.0,142,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,54,1,0,0
37,Faustino Anjorin,1.0,0,0,0,0,0.0,605,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,1,0,0
38,James Rodríguez,3.7,0,0,3,0,18.2,508,2,0,4.7,9.6,90,0,0,0,0,2,0,19.0,1,77,1,1,0
39,Aboubakar Kamara,0.6,0,0,0,0,0.0,190,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,48,0,0,0
40,Vitor Ferreira,0.8,0,0,2,0,1.7,515,0,0,0.1,0.0,22,0,0,0,0,0,1,0.0,1,48,0,0,1
41,Gabriel Teodoro Martinelli Silva,0.4,0,0,8,0,13.6,26,0,0,2.5,7.6,45,0,0,0,0,0,0,4.0,1,49,1,0,0
42,Jonjo Shelvey,2.0,1,0,17,1,16.5,321,0,0,3.8,16.2,90,0,0,0,0,2,0,5.0,5,53,0,1,7
43,José Ignacio Peleteiro Romallo,0.0,0,0,0,0,0.0,34,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,59,0,0,0
44,Kgaogelo Chauke,0.0,0,0,0,0,0.0,624,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
45,Jonathan Leko,0.0,0,0,0,0,0.0,420,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,45,1,0,0
46,Solomon March,1.9,0,0,21,1,27.2,65,0,0,8.9,19.6,90,0,0,0,0,0,1,42.0,3,50,1,0,3
47,Alfie Devine,1.7,0,0,0,0,0.0,650,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
48,Luka Milivojevic,2.6,0,0,9,1,2.3,138,0,0,3.8,26.8,90,0,0,0,0,0,1,9.0,3,56,1,0,1
49,Steven Alzate,-0.5,0,0,0,0,0.0,79,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,1,0,11
50,Sadio Mané,5.4,0,0,0,0,0.0,251,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,118,0,0,0
51,Josh Sims,0.0,0,0,0,0,0.0,374,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,1,0,0
52,Facundo Pellistri,0.0,0,0,0,0,0.0,575,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,52,0,0,0
53,Nicolas Pépé,2.0,0,0,12,1,41.1,18,0,0,8.4,7.2,90,0,0,0,0,0,0,36.0,3,76,1,0,7
54,Bertrand Traoré,4.0,0,0,1,1,14.1,540,0,0,4.0,7.2,90,0,0,0,0,1,0,19.0,3,59,0,0,1
55,Sam Field,0.0,0,0,0,0,0.0,423,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,48,1,0,0
56,Stefan Johansen,0.0,0,0,0,0,0.0,174,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,47,0,0,0
57,Josh Benson,-1.0,0,0,0,0,0.0,535,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,1
58,William Smallbone,0.0,0,0,0,0,0.0,379,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,1,0,0
59,Granit Xhaka,3.4,0,0,14,1,3.8,9,0,0,3.0,9.6,90,0,0,0,0,0,0,17.0,3,52,1,0,1
60,Jacob Ramsey,0.5,0,0,0,0,0.0,554,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
61,Georginio Wijnaldum,4.6,0,2,33,0,14.8,243,1,1,7.6,43.0,90,0,0,0,0,3,1,18.0,9,53,0,0,1
62,Adam Lallana,-0.1,0,0,3,0,0.8,54,0,0,1.1,10.2,11,0,0,0,0,0,1,0.0,1,62,1,0,1
63,Josh Onomah,0.4,0,0,0,0,0.0,188,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,46,0,0,0
64,Pablo Hernández Domínguez,0.0,0,0,0,0,0.0,193,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,57,0,0,1
65,Bukayo Saka,6.6,0,0,0,0,0.0,24,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,54,1,0,2
66,Mohamed Salah,5.6,0,3,47,0,18.1,254,1,2,17.6,75.0,90,0,0,0,0,3,1,83.0,15,125,0,0,2
67,Luke Freeman,0.0,0,0,0,0,0.0,477,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,0
68,Jack Cork,-0.4,0,0,3,0,1.0,84,2,0,0.8,5.0,90,0,0,0,0,0,2,2.0,2,50,0,0,2
69,Harry Winks,1.5,0,0,0,0,0.0,397,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,52,0,0,0
70,Alexandre Jankewitz,0.5,0,0,3,0,0.3,643,0,0,0.5,4.4,1,0,0,0,0,1,0,0.0,1,45,1,0,-2
71,Johann Berg Gudmundsson,0.2,0,0,4,0,0.3,90,1,0,0.3,2.4,28,0,0,0,0,0,2,0.0,1,54,0,0,2
72,Manuel Lanzini,-0.2,0,0,0,0,0.0,439,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,64,1,0,0
73,Tanguy Ndombele,4.1,0,0,15,0,4.3,405,1,0,2.0,15.2,73,0,0,0,0,0,1,0.0,2,59,0,0,2
74,Amad Diallo,0.0,0,0,0,0,0.0,640,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,55,0,0,0
75,Willian Borges Da Silva,0.8,0,0,10,0,31.0,478,0,0,6.5,14.0,45,0,0,0,0,0,0,20.0,1,75,1,0,0
76,Rekeem Harper,0.0,0,0,0,0,0.0,426,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,43,1,0,0
