,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Ibrahima Diallo,0.0,0,0,0,0,0.0,565,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
1,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,61,1,0,0
2,Raheem Sterling,5.7,0,0,28,1,19.3,276,0,1,14.2,40.8,90,0,0,0,0,1,0,82.0,8,116,0,0,0
3,Juan Mata,0.7,0,0,3,0,1.0,290,0,0,0.1,0.2,2,0,0,0,0,1,3,0.0,1,58,1,0,0
4,Oliver Norwood,0.9,0,0,6,0,5.6,349,1,0,2.1,15.0,39,0,0,0,0,0,1,0.0,1,45,0,0,2
5,Wilfried Zaha,0.0,0,0,0,0,0.0,141,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,71,0,0,0
6,Ryan Fraser,0.9,0,0,4,0,4.3,507,2,0,1.9,5.2,35,0,0,0,0,1,3,9.0,1,56,0,0,4
7,Cengiz Ünder,0.7,0,0,0,0,0.0,541,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,57,0,0,1
8,Hélder Wander Sousa de Azevedo e Costa,5.4,0,0,2,0,0.6,205,0,0,2.7,5.2,9,0,0,0,0,0,1,21.0,1,50,0,0,2
9,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,46,1,0,0
10,Tyler Onyango,0.0,0,0,0,0,0.0,644,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,0,0,0
11,Dennis Praet,0.0,0,0,0,0,0.0,225,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,52,0,0,0
12,Mark Noble,0.8,0,0,3,0,0.0,427,0,0,0.0,0.0,1,0,0,0,0,1,2,0.0,1,46,1,0,0
13,Bernardo Mota Veiga de Carvalho e Silva,5.7,0,0,10,1,25.6,281,0,0,3.3,5.2,90,0,0,0,0,1,0,2.0,2,74,0,1,0
14,Jordan Henderson,1.8,0,0,9,0,1.4,244,1,0,1.5,7.0,29,0,0,0,0,2,0,7.0,1,54,1,0,0
15,Curtis Jones,2.0,0,0,15,0,19.7,263,1,0,3.0,5.6,62,0,0,0,0,2,0,5.0,2,44,1,0,8
16,Matt Ritchie,-0.5,0,0,0,0,0.0,322,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,49,0,0,1
17,Teddy Jenks,0.0,0,0,0,0,0.0,631,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
18,Jakub Moder,0.0,0,0,0,0,0.0,628,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,50,1,0,1
19,Ivan Ricardo Neves Abreu Cavaleiro,2.8,0,0,4,1,2.4,187,0,0,1.8,2.6,77,0,0,0,0,0,1,13.0,3,53,1,0,1
20,Jesse Lingard,6.8,0,3,24,0,5.8,301,1,1,6.8,35.6,90,0,0,0,0,1,2,27.0,10,60,1,0,5
21,Robbie Brady,0.2,0,0,0,0,0.0,95,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,50,1,0,0
22,Jeff Hendrick,-0.1,0,0,0,0,0.0,485,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,45,0,0,0
23,Mace Goodridge,0.0,0,0,0,0,0.0,551,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
24,Youri Tielemans,2.9,0,0,14,0,34.3,228,1,0,6.3,16.0,87,0,0,0,0,2,1,13.0,2,64,0,0,6
25,Oliver Burke,1.1,0,0,0,0,0.0,424,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,42,0,0,1
26,Bruno Miguel Borges Fernandes,10.1,1,3,41,0,43.6,302,1,1,13.3,60.8,90,0,0,0,0,1,3,29.0,12,116,1,1,3
27,Jack Jenkins,0.0,0,0,0,0,0.0,599,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
28,Anthony Gordon,0.0,0,0,0,0,0.0,168,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,0,0,0
29,Kevin De Bruyne,1.2,0,0,10,1,45.9,272,0,0,5.7,3.2,62,0,0,0,0,1,0,8.0,3,118,0,0,8
30,Gylfi Sigurdsson,3.3,0,0,19,0,0.3,150,0,1,7.1,35.8,31,0,0,0,0,2,0,35.0,6,68,0,0,7
31,Moisés Caicedo,0.0,0,0,0,0,0.0,664,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,50,1,0,0
32,Phil Foden,5.5,0,0,0,0,0.0,284,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,61,0,0,1
33,James Garner,0.0,0,0,0,0,0.0,317,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,44,1,0,0
34,Riyad Mahrez,4.2,1,1,29,1,20.8,275,0,0,9.6,25.6,90,0,0,0,0,1,0,50.0,7,81,0,0,5
35,Jake Livermore,0.5,0,0,0,0,0.0,409,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,47,0,0,0
36,Harrison Reed,3.7,0,0,13,1,4.7,373,0,0,2.8,12.4,90,0,0,0,0,0,1,11.0,3,44,1,0,3
37,Jeffrey Schlupp,0.0,0,0,0,0,0.0,142,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,53,0,0,0
38,Faustino Anjorin,0.5,0,0,0,0,0.0,605,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
39,James Rodríguez,2.8,1,0,21,1,15.2,508,0,0,5.1,29.2,61,0,0,0,0,2,0,7.0,6,77,0,0,0
40,Aboubakar Kamara,0.0,0,0,0,0,0.0,190,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,1,0,0
41,Vitor Ferreira,0.4,0,0,0,0,0.0,515,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,47,1,0,0
42,Gabriel Teodoro Martinelli Silva,-0.3,0,0,0,0,0.0,26,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,49,1,0,0
43,Jonjo Shelvey,3.1,0,0,7,0,2.2,321,3,0,1.3,9.0,90,0,0,0,0,1,3,2.0,2,53,0,0,2
44,José Ignacio Peleteiro Romallo,0.0,0,0,0,0,0.0,34,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,59,1,0,0
45,Conor Coventry,0.0,0,0,0,0,0.0,668,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,1,0,0
46,Kgaogelo Chauke,-0.5,0,0,0,0,0.0,624,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,1,0,0
47,Jonathan Leko,0.0,0,0,0,0,0.0,420,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,0,0,0
48,Solomon March,0.0,0,0,0,0,0.0,65,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,50,1,0,0
49,Alfie Devine,0.0,0,0,0,0,0.0,650,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
50,Luka Milivojevic,1.8,0,0,9,0,10.3,138,1,0,1.8,7.8,90,0,0,0,0,2,1,0.0,2,56,0,0,2
51,Steven Alzate,2.8,0,0,2,0,2.2,79,1,0,2.4,1.6,45,0,0,0,0,2,1,20.0,1,42,1,0,0
52,Sadio Mané,3.3,0,0,-4,0,17.1,251,2,0,5.9,9.2,90,0,0,0,0,2,0,33.0,1,118,1,1,3
53,Josh Sims,0.0,0,0,0,0,0.0,374,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
54,Facundo Pellistri,0.0,0,0,0,0,0.0,575,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,52,1,0,0
55,Nicolas Pépé,2.3,0,0,6,0,2.4,18,1,0,2.8,0.0,72,0,0,0,0,1,0,26.0,2,76,1,0,12
56,Bertrand Traoré,3.7,0,1,22,0,3.2,540,2,1,9.5,41.2,90,0,0,0,0,2,1,51.0,8,59,1,0,3
57,Sam Field,0.0,0,0,0,0,0.0,423,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,48,0,0,0
58,Stefan Johansen,0.0,0,0,0,0,0.0,174,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,47,1,0,0
59,Josh Benson,0.7,0,0,0,0,0.0,535,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
60,William Smallbone,0.0,0,0,0,0,0.0,379,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,1,0,0
61,Granit Xhaka,1.7,0,0,7,0,23.8,9,1,0,3.5,9.0,90,0,0,0,0,1,0,2.0,1,52,1,1,2
62,Jacob Ramsey,-0.1,0,0,3,0,2.4,554,0,0,0.7,4.8,14,0,0,0,0,2,1,0.0,1,45,1,0,3
63,Georginio Wijnaldum,3.0,0,0,14,0,4.0,243,2,0,2.3,7.8,90,0,0,0,0,2,0,11.0,2,53,1,0,3
64,Adam Lallana,1.0,0,0,2,0,3.9,54,1,0,1.3,0.0,22,0,0,0,0,2,1,10.0,1,62,1,0,1
65,Josh Onomah,0.5,0,0,0,0,0.0,188,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,46,1,0,0
66,Pablo Hernández Domínguez,1.0,0,0,3,0,0.7,193,0,0,0.1,0.6,24,0,0,0,0,0,1,0.0,1,57,0,0,0
67,Bukayo Saka,1.7,0,0,11,0,5.5,24,1,0,5.7,5.8,90,0,0,0,0,1,0,46.0,2,53,1,0,0
68,Mohamed Salah,5.8,0,0,6,0,16.7,254,2,0,7.3,11.0,90,0,0,0,0,2,0,45.0,2,126,1,0,3
69,Luke Freeman,0.0,0,0,0,0,0.0,477,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,0
70,Jack Cork,2.7,0,0,10,1,4.7,84,0,0,2.7,7.8,90,0,0,0,0,0,0,14.0,2,50,1,1,2
71,Harry Winks,0.2,0,0,0,0,0.0,397,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,51,0,0,0
72,Alexandre Jankewitz,-0.9,0,0,0,0,0.0,643,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
73,Johann Berg Gudmundsson,1.0,0,0,0,0,0.0,90,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,54,1,0,0
74,Manuel Lanzini,0.6,0,0,0,0,0.0,439,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,64,1,0,0
75,Tanguy Ndombele,2.2,0,0,15,0,3.8,405,2,0,1.7,10.8,90,0,0,0,0,1,2,2.0,2,59,0,0,3
76,Amad Diallo,0.5,0,0,0,0,0.0,640,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,54,1,0,0
77,Willian Borges Da Silva,0.1,0,0,0,0,0.0,478,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,75,1,0,11
78,Rekeem Harper,0.0,0,0,0,0,0.0,426,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,0,0,0
79,Jarrod Bowen,1.8,0,0,9,0,14.3,445,1,0,2.3,6.2,64,0,0,0,0,1,2,2.0,2,60,1,0,1
80,Cole Palmer,0.5,0,0,0,0,0.0,552,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,0,0,0
81,Matthew Longstaff,-0.5,0,0,0,0,0.0,487,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,48,0,0,0
82,Meritan Shabani,0.0,0,0,0,0,0.0,553,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,1,0,0
83,Jordan Stevens,0.0,0,0,0,0,0.0,212,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,0
84,Martin Ødegaard,0.7,0,0,13,0,9.6,645,1,0,1.7,3.2,72,0,0,0,0,1,0,4.0,2,60,1,0,1
85,Declan Rice,3.6,0,0,19,0,1.1,448,1,0,2.3,22.0,90,0,0,0,0,1,2,0.0,2,47,1,0,2
86,Emile Smith Rowe,2.1,0,0,2,0,0.0,23,0,0,0.0,0.0,17,0,0,0,0,1,0,0.0,1,43,1,0,1
87,Will Ferry,-0.5,0,0,0,0,0.0,634,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
88,Abdoulaye Doucouré,3.3,0,0,3,1,12.5,512,0,0,2.2,8.4,90,0,0,0,0,2,0,1.0,3,52,0,0,3
89,Owen Otasowie,0.0,0,0,0,0,0.0,581,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
90,Adam Forshaw,0.0,0,0,0,0,0.0,199,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
91,Jacob Murphy,-0.3,0,0,3,0,4.2,497,0,0,0.9,2.0,13,0,0,0,0,1,3,3.0,1,49,0,0,1
