,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Ibrahima Diallo,0.0,0,0,0,0,0.0,565,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,1,0,0
1,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,0,3,0.0,0,61,1,0,0
2,Raheem Sterling,12.1,1,0,29,1,42.2,276,0,0,11.8,34.6,90,0,0,0,0,0,3,41.0,6,116,1,0,8
3,Juan Mata,1.0,0,0,0,0,0.0,290,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,58,0,0,1
4,Oliver Norwood,1.6,0,0,19,0,19.3,349,2,0,3.3,13.2,61,0,0,0,0,0,3,0.0,2,45,0,0,1
5,Wilfried Zaha,0.0,0,0,0,0,0.0,141,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,71,1,0,0
6,Ryan Fraser,1.0,0,0,6,0,28.5,507,0,0,3.5,6.0,18,0,0,0,0,0,2,0.0,1,56,0,0,1
7,Cengiz Ünder,-0.2,0,0,0,0,0.0,541,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,57,1,0,0
8,Hélder Wander Sousa de Azevedo e Costa,1.1,0,0,20,0,2.3,205,1,1,5.2,30.4,45,0,0,0,0,2,4,19.0,6,50,0,0,1
9,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,46,0,0,0
10,Tyler Onyango,-0.5,0,0,0,0,0.0,644,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,1,0,0
11,Dennis Praet,0.0,0,0,0,0,0.0,225,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,52,1,0,0
12,Mark Noble,0.8,0,0,3,0,1.5,427,0,0,0.4,2.6,27,0,0,0,0,0,3,0.0,1,46,1,0,1
13,Bernardo Mota Veiga de Carvalho e Silva,13.5,0,0,9,1,7.8,281,0,0,3.4,9.0,90,0,0,0,0,0,3,17.0,2,74,1,1,2
