,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Mooy,0.0,0,0,0,0,0.0,60,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,50,0,0,0
1,Abdoulaye Doucouré,3.3,1,0,29,0,34.8,512,2,0,6.9,32.4,90,0,0,0,0,2,4,2.0,5,55,1,0,2
2,Aboubakar Kamara,0.5,0,0,0,0,0.8,190,0,0,3.0,4.2,23,0,0,0,0,0,1,25.0,1,50,0,0,0
3,Adama Traoré,2.5,0,0,3,0,0.1,465,0,0,0.4,4.0,8,0,0,0,0,0,1,0.0,1,65,1,0,1
4,Adam Forshaw,0.0,0,0,0,0,0.0,199,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,1,0,0
5,Adam Lallana,0.7,0,0,5,0,13.0,54,1,0,2.4,3.4,24,0,0,0,0,2,4,8.0,1,64,0,0,2
6,Ademola Lookman,1.0,0,0,9,0,12.8,557,0,0,2.6,11.2,23,0,0,0,0,0,1,2.0,1,50,0,0,10
7,Adrien Silva,0.5,0,0,0,0,0.0,220,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,1,0,0
8,Adrián Bernabé,0.4,0,0,0,0,0.0,537,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
9,Alexis Mac Allister,-0.5,0,0,0,0,0.0,80,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,54,0,0,9
10,Alex Iwobi,2.3,1,0,15,0,13.6,159,2,0,4.5,27.2,65,0,0,0,0,2,4,4.0,5,59,1,0,1
11,Alex Oxlade-Chamberlain,0.0,0,0,0,0,0.0,248,0,0,0.0,0.0,0,0,0,0,0,2,7,0.0,0,64,0,0,0
12,Alireza Jahanbakhsh,0.2,0,0,0,0,0.0,71,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,55,0,0,0
13,Allan Marques Loureiro,0.0,0,0,0,0,0.0,502,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,55,1,0,1
14,Allan Saint-Maximin,3.0,1,2,42,0,37.4,338,1,1,12.1,60.2,72,0,0,0,0,1,3,23.0,12,54,1,0,2
15,Andreas Pereira,0.0,0,0,0,0,0.0,304,0,0,0.0,0.0,0,0,0,0,0,6,1,0.0,0,49,1,0,0
16,Andriy Yarmolenko,-0.3,0,0,0,0,0.0,436,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,58,0,0,1
17,Andros Townsend,5.5,0,0,9,0,29.4,137,4,0,3.7,7.8,90,0,0,0,0,0,4,0.0,2,61,0,0,2
18,André Filipe Tavares Gomes,0.0,0,0,0,0,0.0,158,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,55,1,0,1
19,André-Frank Zambo Anguissa,2.0,0,0,18,0,14.2,191,1,0,3.6,19.4,90,0,0,0,0,0,1,2.0,2,45,0,0,1
20,Anthony Gordon,0.5,0,0,0,0,0.0,168,0,0,0.0,0.0,0,0,0,0,0,2,4,0.0,0,44,1,0,0
21,Anthony Knockaert,-0.5,0,0,0,0,0.0,177,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,53,0,0,0
22,Anwar El Ghazi,-1.5,0,0,0,0,0.0,45,0,0,0.0,0.0,0,0,0,0,0,2,7,0.0,0,59,1,0,0
23,Ashley Westwood,4.0,0,1,33,0,3.7,89,3,1,6.3,42.2,90,0,0,0,0,1,3,17.0,8,55,0,0,2
24,Ayoze Pérez,2.3,0,0,9,0,4.8,229,2,0,0.7,1.8,63,0,0,0,0,3,0,0.0,2,63,1,0,1
25,Bamidele Alli,0.5,0,0,5,0,1.8,394,0,0,0.7,1.0,21,0,0,0,0,6,1,4.0,1,76,0,0,0
26,Ben Osborn,0.7,0,0,10,0,15.8,356,1,0,2.3,7.6,62,0,0,0,0,1,2,0.0,2,49,0,0,0
27,Bernardo Mota Veiga de Carvalho e Silva,1.8,0,0,5,0,12.1,281,0,0,2.3,3.2,25,0,0,0,0,1,1,8.0,1,74,0,0,3
