,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Mooy,0.0,0,0,0,0,0.0,60,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,50,1,0,0
1,Abdoulaye Doucouré,1.3,0,0,20,1,44.6,512,0,0,6.9,20.4,90,0,0,0,0,1,0,4.0,3,55,0,0,1
2,Aboubakar Kamara,0.4,0,0,-2,0,1.8,190,3,0,0.2,0.0,62,0,0,0,0,3,0,5.0,2,50,1,0,1
3,Adama Traoré,2.2,0,0,6,1,1.8,465,0,0,3.2,12.8,90,0,0,0,0,2,0,17.0,3,65,0,0,2
4,Adam Forshaw,0.0,0,0,0,0,0.0,199,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,50,0,0,0
5,Adam Lallana,1.2,0,0,6,0,27.2,54,1,0,3.6,6.8,44,0,0,0,0,3,1,2.0,1,65,1,0,1
6,Adrien Silva,2.0,0,0,0,0,0.0,220,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,0,0,0
7,Alexis Mac Allister,0.8,0,0,0,0,0.0,80,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,55,1,0,0
8,Alex Iwobi,1.6,0,0,0,0,0.0,159,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,60,0,0,1
9,Alex Oxlade-Chamberlain,1.9,0,0,0,0,0.0,248,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,65,1,0,0
10,Alireza Jahanbakhsh,0.8,0,0,3,0,0.7,71,0,0,0.5,4.4,11,0,0,0,0,3,1,0.0,1,55,1,0,1
11,Allan Marques Loureiro,1.3,0,0,16,1,3.4,502,0,0,2.1,18.0,90,0,0,0,0,1,0,0.0,3,55,0,0,2
12,Allan Saint-Maximin,1.8,0,0,7,1,2.8,338,0,0,1.2,3.8,74,0,0,0,0,2,0,5.0,3,55,0,0,1
13,Andriy Yarmolenko,2.1,0,0,-1,0,1.6,436,1,0,3.0,2.8,23,0,0,0,0,2,0,26.0,0,60,1,1,1
14,Andros Townsend,2.1,1,2,26,1,33.7,137,0,0,6.4,28.4,90,0,0,0,0,0,1,2.0,8,60,1,0,9
15,André Filipe Tavares Gomes,1.3,0,0,11,1,3.3,158,0,0,2.7,3.8,67,0,0,0,0,1,0,20.0,3,55,0,0,2
16,André-Frank Zambo Anguissa,0.0,0,0,4,0,11.8,191,0,0,2.6,14.4,27,0,0,0,0,3,0,0.0,1,45,1,0,5
17,Anthony Gordon,0.5,0,0,0,0,0.0,168,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
18,Anthony Knockaert,0.8,0,0,0,0,0.0,177,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,55,1,0,0
19,Ayoze Pérez,3.2,0,0,5,1,2.5,229,0,0,2.7,0.0,66,0,0,0,0,3,0,24.0,3,65,0,0,2
20,Bamidele Alli,3.2,0,0,3,0,11.9,394,0,0,4.1,8.4,45,0,0,0,0,1,0,21.0,1,80,1,0,0
21,Ben Osborn,1.4,0,0,0,0,0.0,356,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,50,1,0,1
22,Bernard Anício Caldeira Duarte,1.6,0,0,0,0,0.0,154,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,60,0,0,0
23,Billy Gilmour,0.0,0,0,0,0,0.0,124,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,0
24,Brandon Pierrick,1.0,0,0,0,0,0.0,147,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
25,Bruno André Cavaco Jordao,1.0,0,0,0,0,0.0,475,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,0,0,0
26,Bukayo Saka,2.8,0,0,0,0,0.0,24,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,55,0,0,2
27,Callum Hudson-Odoi,3.1,0,0,3,0,1.3,122,0,0,0.2,0.8,10,0,0,0,0,3,1,0.0,1,60,0,0,0
28,Cheikhou Kouyaté,1.4,0,0,3,1,0.3,133,0,0,3.0,12.6,90,0,0,0,0,0,1,17.0,3,50,1,0,2
29,Christian Atsu,1.8,0,0,0,0,0.0,330,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,55,0,0,0
30,Christian Pulisic,3.9,0,0,0,0,0.0,119,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,85,0,0,0
31,Curtis Jones,2.5,0,0,2,0,13.3,263,1,0,1.8,2.4,24,0,0,0,0,3,4,2.0,1,45,1,0,0
32,Dale Stephens,0.0,0,0,0,0,0.0,55,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,1,0,0
33,Daniel Castelo Podence,1.8,1,0,23,1,18.3,469,0,0,4.4,25.8,75,0,0,0,0,2,0,0.0,6,55,0,0,5
34,Daniel Ceballos Fernández,2.4,0,0,6,0,1.3,501,0,0,1.1,5.2,12,0,0,0,0,3,0,4.0,1,50,0,0,8
35,Davy Pröpper,0.2,0,0,0,0,0.0,59,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,50,1,0,0
36,Declan Rice,1.4,0,0,15,0,14.5,448,2,0,4.4,21.6,90,0,0,0,0,2,0,8.0,2,50,1,0,2
37,Demarai Gray,2.8,0,0,0,0,0.0,230,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,55,0,0,0
38,Dennis Praet,2.8,1,0,25,1,16.8,225,0,0,7.8,27.8,74,0,0,0,0,3,0,33.0,6,55,0,0,8
39,Diogo Jota,2.2,0,0,0,0,0.0,468,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,65,0,0,0
40,Eberechi Eze,1.6,0,0,3,0,8.8,489,0,0,1.7,4.4,9,0,0,0,0,0,1,4.0,1,60,1,0,1
41,Emile Smith Rowe,0.0,0,0,0,0,0.0,23,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,0,0,0
42,Erik Lamela,2.6,0,0,0,0,0.0,387,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,60,1,0,4
43,Fabian Delph,0.4,0,0,0,0,0.0,149,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,0,0,0
44,Fabio Henrique Tavares,3.3,1,0,13,0,1.0,253,1,0,0.7,4.2,32,0,0,0,0,3,4,2.0,4,55,1,0,3
45,Felipe Anderson Pereira Gomes,2.2,0,0,5,0,0.3,440,0,0,0.3,2.4,1,0,0,0,0,2,0,0.0,1,65,1,0,1
46,Gabriel Teodoro Martinelli Silva,0.0,0,0,0,0,0.0,26,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,50,0,0,0
47,Gedson Carvalho Fernandes,1.9,0,0,0,0,0.0,401,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,1,0,0
48,Georginio Wijnaldum,3.3,0,0,9,0,23.0,243,3,0,7.4,15.8,90,0,0,0,0,3,4,35.0,2,55,1,0,3
49,Giovani Lo Celso,2.2,0,0,0,0,0.0,403,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,70,1,0,0
50,Grady Diangana,0.8,0,0,3,0,12.8,446,3,0,2.7,4.8,90,0,0,0,0,3,0,9.0,2,55,1,0,7
51,Granit Xhaka,2.8,0,0,11,1,17.2,9,0,0,4.5,6.8,77,0,0,0,0,3,0,21.0,3,55,0,0,2
52,Gylfi Sigurdsson,1.9,0,0,3,0,0.3,150,0,0,0.3,2.4,22,0,0,0,0,1,0,0.0,1,70,0,0,1
53,Hakim Ziyech,0.0,0,0,0,0,0.0,114,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,80,0,0,0
54,Hamza Choudhury,2.4,0,0,0,0,0.0,234,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,50,0,0,0
55,Harrison Reed,0.0,0,0,14,0,4.5,373,3,0,1.7,12.6,90,0,0,0,0,3,0,0.0,2,45,1,0,2
56,Harry Wilson,3.3,0,0,0,0,0.0,257,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,55,1,0,0
57,Harry Winks,2.3,0,0,8,0,2.3,397,1,0,0.4,2.0,59,0,0,0,0,1,0,0.0,1,55,1,0,2
58,Harvey Barnes,3.4,0,0,8,1,18.3,235,0,0,10.2,18.0,90,0,0,0,0,3,0,66.0,3,70,0,0,13
59,Harvey Elliott,2.5,0,0,0,0,0.0,265,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,45,1,0,0
60,Heung-Min Son,3.5,0,0,10,0,46.8,390,1,0,9.6,14.0,90,0,0,0,0,1,0,35.0,2,90,1,0,24
61,Hélder Wander Sousa de Azevedo e Costa,0.3,1,0,18,0,14.9,205,4,0,4.7,25.6,90,0,0,0,0,3,4,6.0,5,55,0,0,14
62,Ian Carlo Poveda-Ocampo,-0.5,0,0,0,0,0.0,209,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,45,0,0,0
63,Isaac Hayden,1.4,0,0,12,1,2.0,336,0,0,1.5,12.8,90,0,0,0,0,2,0,0.0,2,50,0,1,2
64,Ivan Ricardo Neves Abreu Cavaleiro,0.8,0,0,10,0,26.4,187,3,0,3.4,7.4,90,0,0,0,0,3,0,0.0,2,55,1,0,2
65,Jack Harrison,0.3,0,0,23,0,6.5,203,4,1,6.9,43.6,90,0,0,0,0,3,4,19.0,7,55,0,0,2
66,Jack Wilshere,1.4,0,0,0,0,0.0,434,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,50,1,0,0
67,Jacob Murphy,1.4,0,0,0,0,0.0,497,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,50,0,0,0
