,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Luke Cundle,-0.5,0,0,0,0,0.0,614,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,0
1,Matt Ritchie,3.1,0,0,6,0,14.1,322,4,0,2.2,7.8,83,0,0,0,0,4,3,0.0,1,49,1,1,3
2,André-Frank Zambo Anguissa,1.8,0,0,9,0,1.1,191,2,0,0.5,3.6,62,0,0,0,0,1,3,0.0,2,44,0,0,2
3,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,46,0,0,0
4,Rúben Diogo da Silva Neves,0.9,0,0,4,0,10.4,466,0,0,2.0,2.0,17,0,0,0,0,0,2,8.0,1,51,0,0,1
5,Nathan Broadhead,0.5,0,0,0,0,0.0,680,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
6,Jack Grealish,0.3,0,0,4,0,1.8,37,2,0,1.2,7.8,26,0,0,0,0,2,3,2.0,1,75,0,0,2
7,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,61,0,0,0
8,Tanguy Ndombele,1.3,0,0,3,0,1.3,405,0,0,0.2,0.6,8,0,0,0,0,0,2,0.0,1,59,1,0,1
9,Gylfi Sigurdsson,2.7,0,0,5,0,36.9,150,0,0,5.6,4.8,45,0,0,0,0,1,0,14.0,1,69,1,0,6
10,John Fleck,1.9,0,0,13,1,25.3,346,0,0,4.6,13.4,90,0,0,0,0,1,0,7.0,3,56,0,0,2
11,Isaac Hayden,0.0,0,0,0,0,0.0,336,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,46,1,0,0
12,Tom Cairney,0.0,0,0,0,0,0.0,175,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,52,0,0,0
13,Kyle Edwards,-1.0,0,0,0,0,0.0,421,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,46,1,0,0
14,Tom Davies,1.3,0,0,0,0,0.0,163,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,52,1,0,1
15,Heung-Min Son,8.5,0,0,18,1,51.2,390,0,0,9.2,15.8,90,0,0,0,0,0,2,25.0,3,96,1,0,2
16,Ben Woodburn,1.0,0,0,0,0,0.0,696,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
17,Oriol Romeu Vidal,0.0,0,0,0,0,0.0,364,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,45,1,0,0
18,Georginio Wijnaldum,3.0,0,0,3,0,11.0,243,0,0,2.5,0.4,6,0,0,0,0,2,1,14.0,1,53,0,0,3
19,Ivan Ricardo Neves Abreu Cavaleiro,2.2,0,0,9,0,50.7,187,3,0,7.3,14.0,90,0,0,0,0,1,3,8.0,2,53,0,0,2
20,Frankie Maguire,-0.5,0,0,0,0,0.0,670,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,0,0,0
21,Vitor Ferreira,1.1,0,0,14,0,14.5,515,2,0,3.6,10.0,62,0,0,0,0,0,2,11.0,2,47,0,0,1
22,Abdoulaye Doucouré,1.5,0,0,14,0,3.6,512,1,0,1.6,10.0,77,0,0,0,0,1,0,2.0,2,51,1,0,3
23,Grady Diangana,-0.4,0,0,7,0,0.5,446,1,0,1.3,10.2,72,0,0,0,0,2,1,2.0,2,50,1,0,1
24,Ben Osborn,1.7,0,0,8,1,25.8,356,0,0,4.0,7.0,90,0,0,0,0,1,0,7.0,3,47,0,0,2
25,Declan Rice,0.5,0,0,17,0,15.9,448,1,0,3.6,18.8,90,0,0,0,0,1,1,1.0,2,47,0,0,0
26,Ferran Torres,9.3,0,3,74,0,17.6,287,3,3,19.2,107.4,90,0,0,0,0,4,3,67.0,20,69,0,0,1
27,Jonjo Shelvey,0.7,1,0,14,0,14.1,321,4,0,4.1,25.8,90,0,0,0,0,4,3,1.0,4,53,1,1,3
28,Adama Traoré,3.3,0,0,14,0,34.3,465,2,0,6.3,12.6,90,0,0,0,0,0,2,16.0,2,60,0,0,2
29,Leighton Clarkson,1.0,0,0,0,0,0.0,601,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
30,Hélder Wander Sousa de Azevedo e Costa,0.0,0,0,0,0,0.0,205,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,50,0,0,0
31,Mohamed Salah,7.6,0,3,31,0,45.1,254,1,1,17.4,49.8,90,0,0,0,0,2,1,79.0,10,127,0,0,3
32,Mateusz Bogusz,0.0,0,0,0,0,0.0,533,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,43,0,0,0
33,Allan Saint-Maximin,1.3,0,0,3,0,26.8,338,4,0,3.8,9.2,90,0,0,0,0,4,3,2.0,2,51,1,0,3
34,Stefan Johansen,0.0,0,0,0,0,0.0,174,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,47,0,0,0
35,Dale Stephens,-0.4,0,0,0,0,0.0,55,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,42,1,0,0
36,Pablo Hernández Domínguez,0.9,0,0,0,0,0.0,193,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,57,0,0,0
