,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Luke Cundle,-0.5,0,0,0,0,0.0,614,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,45,1,0,0
1,Matt Ritchie,0.2,0,0,11,0,20.3,322,2,0,5.1,14.4,90,0,0,0,0,2,2,16.0,2,49,1,0,2
2,André-Frank Zambo Anguissa,1.3,0,0,0,0,0.0,191,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,45,0,0,1
3,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,46,0,0,0
4,Mason Greenwood,3.8,0,0,17,0,15.0,315,1,1,8.9,31.6,90,0,0,0,0,1,2,42.0,6,70,1,1,11
5,Rúben Diogo da Silva Neves,0.5,0,0,10,0,35.3,466,3,0,6.7,25.2,90,0,0,0,0,3,2,6.0,1,51,1,1,3
6,Nathan Broadhead,0.5,0,0,0,0,0.0,680,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,1
7,Jack Grealish,0.0,0,0,0,0,0.0,37,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,75,1,0,0
8,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,61,0,0,0
9,Tanguy Ndombele,4.5,1,2,29,0,18.7,405,2,0,5.5,30.0,90,0,0,0,0,2,2,6.0,7,59,0,0,2
10,Mesut Özil,0.0,0,0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,67,1,0,0
11,Gylfi Sigurdsson,1.5,0,0,1,0,2.0,150,1,0,4.0,10.8,59,0,0,0,0,1,1,27.0,1,68,1,0,3
12,John Fleck,1.5,0,0,12,0,13.8,346,2,0,2.0,6.4,90,0,0,0,0,1,2,0.0,2,56,0,0,2
13,Jorge Luiz Frello Filho,6.0,0,0,12,0,16.4,105,4,0,2.4,7.6,71,0,0,0,0,5,2,0.0,2,47,1,0,3
14,Isaac Hayden,0.0,0,0,0,0,0.0,336,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,46,1,0,0
15,Shane Flynn,-0.5,0,0,0,0,0.0,684,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,1,0,0
16,Tom Cairney,0.0,0,0,0,0,0.0,175,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,52,0,0,0
17,Kyle Edwards,-1.0,0,0,0,0,0.0,421,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,47,0,0,0
18,Marcus Rashford,4.1,0,1,25,0,22.6,306,1,1,11.3,48.2,71,0,0,0,0,1,2,42.0,8,95,1,0,2
19,Andreas Pereira,0.0,0,0,0,0,0.0,304,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,48,1,0,0
20,Willian Borges Da Silva,0.3,0,0,0,0,0.0,478,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,75,1,0,1
21,Tom Davies,2.4,0,0,9,0,2.9,163,1,0,1.5,12.2,90,0,0,0,0,1,1,0.0,2,52,1,0,3
22,Heung-Min Son,1.2,0,0,4,0,3.7,390,1,0,1.1,3.2,45,0,0,0,0,2,2,4.0,1,94,0,0,7
23,Frederico Rodrigues de Paula Santos,3.0,0,0,16,0,15.3,299,1,0,4.5,21.6,90,0,0,0,0,1,2,8.0,2,53,1,0,7
24,Oriol Romeu Vidal,0.0,0,0,0,0,0.0,364,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,45,1,0,0
25,Billy Gilmour,1.0,0,0,0,0,0.0,124,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,44,1,0,0
26,Georginio Wijnaldum,2.0,0,0,3,0,1.6,243,0,0,1.3,4.8,12,0,0,0,0,3,0,7.0,1,53,0,0,2
27,Ivan Ricardo Neves Abreu Cavaleiro,1.7,0,0,6,0,0.8,187,3,0,0.5,4.6,43,0,0,0,0,1,3,0.0,1,53,0,0,1
28,Frankie Maguire,-0.5,0,0,0,0,0.0,670,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,0,0,0
29,Vitor Ferreira,0.0,0,0,3,0,1.2,515,0,0,0.2,0.6,18,0,0,0,0,3,2,0.0,1,47,1,0,0
30,Abdoulaye Doucouré,0.0,0,0,0,0,0.0,512,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,52,1,0,0
31,Grady Diangana,-1.0,0,0,0,0,0.0,446,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,50,0,0,0
32,Ayoze Pérez,4.5,0,0,14,0,1.3,229,2,0,1.0,8.6,90,0,0,0,0,2,0,0.0,2,60,1,0,0
33,Ben Osborn,4.5,0,3,34,0,4.5,356,2,1,8.5,47.4,90,0,0,0,0,1,2,33.0,10,47,0,0,2
34,Declan Rice,2.3,0,0,0,0,0.0,448,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,47,0,0,0
35,Ferran Torres,3.2,0,0,2,0,0.0,287,0,0,0.0,0.0,11,0,0,0,0,2,0,0.0,1,69,0,0,7
36,Matty James,0.0,0,0,0,0,0.0,222,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
37,Jonjo Shelvey,1.2,0,0,7,0,27.3,321,2,0,5.4,7.2,90,0,0,0,0,2,2,19.0,1,53,1,1,6
38,Adama Traoré,3.5,1,1,25,0,18.0,465,3,0,6.7,30.0,90,0,0,0,0,3,2,19.0,6,60,1,0,8
