,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Ibrahima Diallo,0.5,0,0,3,0,1.5,565,0,0,0.7,1.0,4,0,0,0,0,0,2,4.0,1,45,1,0,0
1,Felipe Anderson Pereira Gomes,0.0,0,0,0,0,0.0,440,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,62,1,0,0
2,Raheem Sterling,7.0,0,0,1,0,2.1,276,1,0,3.5,5.6,90,0,0,0,0,1,1,27.0,2,116,0,0,3
3,Juan Mata,2.0,0,0,10,0,38.9,290,0,0,5.9,9.0,57,0,0,0,0,0,0,11.0,1,59,1,0,0
4,Oliver Norwood,-0.3,0,0,0,0,0.0,349,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,48,0,0,1
5,Wilfried Zaha,8.5,1,3,43,0,47.3,141,1,1,22.3,66.4,90,0,0,0,0,2,1,109.0,13,72,0,0,1
6,Ryan Fraser,1.5,0,0,6,1,1.2,507,0,0,0.6,4.4,77,0,0,0,0,1,1,0.0,3,58,0,0,4
7,Cengiz Ünder,1.2,1,0,16,0,11.3,541,0,0,3.5,20.0,15,0,0,0,0,1,0,4.0,4,60,0,0,4
8,Hélder Wander Sousa de Azevedo e Costa,3.3,1,0,19,1,42.7,205,0,0,11.4,29.6,82,0,0,0,0,3,0,42.0,6,57,0,0,2
9,Jean Michaël Seri,0.0,0,0,0,0,0.0,189,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,47,1,0,0
10,Dennis Praet,1.5,0,0,5,0,4.3,225,0,0,0.9,4.4,59,0,0,0,0,1,0,0.0,1,55,0,0,2
11,Mark Noble,-0.5,0,0,0,0,0.0,427,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
12,Bernardo Mota Veiga de Carvalho e Silva,2.5,0,0,6,0,4.8,281,1,0,1.1,3.8,67,0,0,0,0,1,1,2.0,2,74,0,0,3
13,Jordan Henderson,2.0,0,0,24,0,26.3,244,1,0,6.4,27.2,90,0,0,0,0,1,2,10.0,2,54,1,0,2
14,Curtis Jones,1.2,0,0,0,0,0.0,263,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,1,0,2
15,Matt Ritchie,0.0,0,0,0,0,0.0,322,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,0,0,0
16,Ivan Ricardo Neves Abreu Cavaleiro,0.7,0,0,0,0,0.0,187,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,54,1,0,1
17,Jesse Lingard,0.0,0,0,0,0,0.0,301,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,59,1,0,0
18,Robbie Brady,-0.2,0,0,0,0,0.0,95,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,1,0,1
19,Jeff Hendrick,1.5,0,0,12,0,0.8,485,1,0,2.1,12.2,90,0,0,0,0,1,1,8.0,2,50,0,0,2
20,Mace Goodridge,-0.5,0,0,0,0,0.0,551,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
21,Youri Tielemans,2.8,0,0,6,1,8.4,228,0,0,1.8,9.8,90,0,0,0,0,1,0,0.0,2,64,0,1,15
22,Oliver Burke,-0.3,0,0,2,0,0.6,424,1,0,2.4,0.0,36,0,0,0,0,1,2,25.0,1,45,0,0,0
23,Bruno Miguel Borges Fernandes,6.7,0,0,14,1,60.9,302,0,0,9.6,18.6,90,0,0,0,0,0,0,16.0,3,105,1,0,2
24,Anthony Gordon,0.8,0,0,4,0,1.2,168,0,0,0.7,4.2,32,0,0,0,0,0,2,2.0,1,44,0,0,0
25,Kevin De Bruyne,1.1,0,0,7,0,19.3,272,0,0,3.8,7.6,22,0,0,0,0,1,1,11.0,1,115,0,0,6
26,Gylfi Sigurdsson,2.8,0,0,1,0,2.7,150,2,0,0.5,0.0,57,0,0,0,0,0,2,3.0,1,69,0,0,2
27,Phil Foden,5.0,0,0,21,0,6.8,284,0,1,7.2,39.0,45,0,0,0,0,1,1,26.0,6,66,0,0,1
28,James Garner,0.0,0,0,0,0,0.0,317,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
29,Riyad Mahrez,5.8,0,0,11,0,31.5,275,1,0,11.8,14.6,90,0,0,0,0,1,1,72.0,2,85,0,0,3
30,Jake Livermore,0.5,0,0,8,0,1.4,409,1,0,0.7,5.2,62,1,0,0,0,1,1,0.0,0,49,0,0,1
31,Harrison Reed,0.4,1,0,13,0,10.5,373,0,0,2.9,18.2,11,0,0,0,0,2,1,0.0,4,45,1,0,0
32,Jeffrey Schlupp,2.5,0,0,6,1,12.3,142,0,0,3.9,8.0,75,0,0,0,0,2,1,19.0,3,55,0,0,2
33,James Rodríguez,6.4,0,0,13,0,25.5,508,2,0,6.6,13.8,90,0,0,0,0,0,2,27.0,2,80,0,0,0
34,Aboubakar Kamara,-0.7,0,0,-6,0,1.3,190,0,0,0.0,0.0,21,0,0,1,0,2,1,0.0,-2,49,1,0,0
35,Vitor Ferreira,0.7,0,0,0,0,0.0,515,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,1,0,0
36,Gabriel Teodoro Martinelli Silva,0.0,0,0,0,0,0.0,26,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,49,1,0,0
37,Jonjo Shelvey,0.7,0,0,0,0,0.0,321,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,54,0,0,0
38,José Ignacio Peleteiro Romallo,0.0,0,0,0,0,0.0,34,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,59,1,0,0
39,Jonathan Leko,0.0,0,0,0,0,0.0,420,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
40,Solomon March,4.2,0,0,5,1,20.6,65,0,0,2.9,4.0,69,0,0,0,0,1,1,4.0,3,50,1,0,2
41,Luka Milivojevic,1.8,0,0,10,0,11.9,138,1,0,2.0,7.2,90,0,0,0,0,2,1,1.0,2,57,0,0,-1
42,Steven Alzate,1.2,0,0,3,0,0.3,79,1,0,0.2,2.0,11,0,0,0,0,1,1,0.0,1,45,1,0,0
43,Sadio Mané,6.2,2,0,22,0,30.0,251,1,0,8.9,24.0,90,0,0,0,0,1,2,35.0,8,120,1,0,2
44,Josh Sims,0.0,0,0,0,0,0.0,374,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,44,1,0,0
45,Facundo Pellistri,0.0,0,0,0,0,0.0,575,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,55,1,0,0
46,Nicolas Pépé,2.5,0,0,2,0,0.9,18,1,0,0.1,0.0,25,0,0,0,0,1,0,0.0,1,77,1,0,0
47,Bertrand Traoré,1.0,0,0,2,0,0.6,540,2,0,0.1,0.2,24,0,0,0,0,3,0,0.0,1,60,1,0,1
48,Sam Field,0.0,0,0,0,0,0.0,423,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,0,0,0
49,Stefan Johansen,0.0,0,0,0,0,0.0,174,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,1,0,0
50,Josh Benson,-0.5,0,0,0,0,0.0,535,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
51,William Smallbone,0.0,0,0,0,0,0.0,379,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,1,0,0
52,Granit Xhaka,1.2,0,0,5,0,4.7,9,1,0,2.7,14.0,90,0,0,0,0,1,0,8.0,1,54,1,1,0
53,Jacob Ramsey,0.2,0,0,0,0,0.0,554,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,1,0,0
54,Georginio Wijnaldum,2.8,0,0,16,0,15.8,243,1,0,4.0,15.4,90,0,0,0,0,1,2,9.0,2,54,1,0,2
55,Adam Lallana,2.5,0,0,14,1,22.1,54,0,0,5.4,9.6,60,0,0,0,0,1,1,22.0,3,63,1,0,2
56,Josh Onomah,0.0,0,0,0,0,0.0,188,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,1,0,0
57,Pablo Hernández Domínguez,0.7,0,0,-1,0,11.7,193,0,0,2.2,0.0,11,0,0,0,0,3,0,10.0,1,58,0,0,2
58,Bukayo Saka,3.2,0,0,7,1,14.3,24,0,0,7.4,8.0,64,0,0,0,0,1,0,52.0,3,53,1,0,3
59,Mohamed Salah,7.8,0,0,-2,0,27.2,254,1,0,9.7,8.2,90,0,0,0,0,1,2,62.0,2,123,1,0,8
60,Luke Freeman,0.0,0,0,0,0,0.0,477,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,50,0,0,0
61,Jack Cork,0.0,0,0,0,0,0.0,84,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,50,1,0,0
62,Harry Winks,1.0,0,0,0,0,0.0,397,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,54,0,0,0
63,Johann Berg Gudmundsson,1.5,0,0,8,0,2.7,90,1,0,1.8,3.0,83,0,0,0,0,1,0,12.0,2,54,1,0,0
64,Manuel Lanzini,0.2,0,0,0,0,0.0,439,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,64,1,0,1
65,Tanguy Ndombele,4.0,0,0,15,1,19.3,405,0,0,4.8,11.0,78,0,0,0,0,1,0,18.0,3,59,0,0,1
66,Willian Borges Da Silva,1.1,0,0,0,0,0.0,478,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,79,1,0,3
67,Rekeem Harper,-0.5,0,0,0,0,0.0,426,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,0,0,0
68,Jarrod Bowen,5.8,0,0,5,0,0.9,445,1,0,0.9,2.0,68,0,0,0,0,1,1,6.0,2,63,1,0,2
69,Cole Palmer,1.0,0,0,0,0,0.0,552,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
70,Matthew Longstaff,-0.1,0,0,0,0,0.0,487,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,0,0,0
71,Meritan Shabani,0.5,0,0,0,0,0.0,553,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
72,Jordan Stevens,0.0,0,0,0,0,0.0,212,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,44,0,0,0
73,Declan Rice,1.5,0,0,14,0,11.3,448,1,0,2.8,16.8,90,0,0,0,0,1,1,0.0,2,49,1,0,1
74,Emile Smith Rowe,0.0,0,0,0,0,0.0,23,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,1,0,0
75,Abdoulaye Doucouré,3.2,0,0,7,0,2.8,512,2,0,1.6,3.6,57,0,0,0,0,0,2,10.0,1,54,0,0,1
76,Owen Otasowie,0.5,0,0,0,0,0.0,581,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
77,Adam Forshaw,0.0,0,0,0,0,0.0,199,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,49,0,0,0
78,Jacob Murphy,2.0,0,2,28,0,15.4,497,1,1,6.7,44.6,90,0,0,0,0,1,1,7.0,9,49,0,0,1
79,Davy Pröpper,0.5,0,0,0,0,0.0,59,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,1,0,0
80,Thomas Partey,1.0,0,0,13,0,13.8,567,1,0,2.2,8.6,90,0,0,0,0,1,0,0.0,2,50,1,0,3
81,Pablo Fornals,5.2,0,0,10,0,11.8,450,1,0,2.9,4.6,90,0,0,0,0,1,1,13.0,2,64,1,0,10
82,Jayson Molumby,0.5,0,0,0,0,0.0,550,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
83,Mateo Kovacic,0.3,0,0,0,0,0.0,107,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,54,0,0,0
84,Takumi Minamino,1.8,0,0,2,0,0.3,258,0,0,0.0,0.0,7,0,0,0,0,1,2,0.0,1,61,1,0,0
85,Sofiane Boufal,0.0,0,0,0,0,0.0,372,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,54,1,0,0
86,Isaac Hayden,0.4,0,0,0,0,0.0,336,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,49,0,0,1
87,Mateusz Klich,3.0,1,0,18,1,41.5,198,0,0,10.3,30.0,90,0,0,0,0,3,0,31.0,5,56,0,1,2
88,Brandon Pierrick,0.5,0,0,0,0,0.0,147,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,44,0,0,0
