,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Adrián San Miguel del Castillo,0.0,0,0,0,0,0.0,245,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,42,1,0,0
1,Bailey Peacock-Farrell,0.0,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,0,0,0
2,Sam Johnstone,0.0,0,0,16,0,0.0,417,3,0,2.6,26.2,90,0,0,0,4,1,3,0.0,2,46,0,0,2
3,Christian Walton,0.0,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
4,Thomas McGill,0.0,0,0,0,0,0.0,662,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,39,0,0,0
5,Elia Caprile,0.0,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
6,Karl Darlow,0.0,0,0,0,0,0.0,325,0,0,0.0,0.0,0,0,0,0,0,4,2,0.0,0,49,0,0,0
7,Tom Heaton,0.0,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,1,0,0
8,Andreas Söndergaard,0.0,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
9,Emiliano Martínez,0.0,0,0,18,0,0.0,12,3,0,2.5,25.4,90,0,0,0,4,3,1,0.0,2,54,1,0,2
10,Joe Hart,0.0,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,42,0,0,0
11,Robin Olsen,0.0,0,0,0,0,0.0,573,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
12,Zack Steffen,0.0,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,44,1,0,0
13,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
14,Illan Meslier,0.0,0,0,12,0,0.0,213,1,0,1.9,19.2,90,0,0,0,2,1,3,0.0,2,47,1,0,7
