,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Adrián San Miguel del Castillo,1.0,0,0,0,0,0.0,245,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,42,0,0,0
1,Bailey Peacock-Farrell,-0.1,0,0,11,0,0.0,99,4,0,1.5,14.8,90,0,0,0,2,4,0,0.0,0,40,1,0,0
2,Sam Johnstone,2.8,0,0,20,0,0.0,417,2,0,3.3,32.8,90,0,0,0,4,2,1,0.0,2,46,1,0,2
3,Christian Walton,-0.5,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,1,0,0
4,Thomas McGill,-0.5,0,0,0,0,0.0,662,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,39,1,0,0
5,Elia Caprile,0.5,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,40,0,0,0
6,Karl Darlow,0.0,0,0,0,0,0.0,325,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,49,1,0,0
7,Tom Heaton,0.0,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,45,0,0,0
8,Andreas Söndergaard,-0.5,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,40,0,0,0
9,Emiliano Martínez,3.2,0,0,19,0,0.0,12,3,0,3.3,33.0,90,0,0,0,5,2,3,0.0,2,54,0,0,3
10,Joe Hart,0.5,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,42,1,0,0
11,Robin Olsen,0.5,0,0,0,0,0.0,573,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
12,Zack Steffen,1.5,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,44,0,0,0
13,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,40,0,0,0
14,Illan Meslier,5.1,0,0,31,1,0.0,213,0,0,3.0,29.6,90,0,0,0,4,4,0,0.0,7,47,0,0,0
15,Alisson Ramses Becker,6.4,0,2,28,0,0.0,252,1,1,6.8,50.8,90,0,0,0,2,2,1,17.0,10,59,0,0,7
16,Stephen Henderson,0.0,0,0,0,0,0.0,578,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,1,0,0
17,Roberto Jimenez Gago,0.0,0,0,0,0,0.0,433,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
18,Caoimhin Kelleher,1.0,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,45,0,0,0
19,Rui Pedro dos Santos Patrício,2.7,0,1,26,0,0.0,455,2,0,5.8,58.0,90,0,0,0,9,0,2,0.0,5,53,0,0,0
20,Hugo Lloris,5.3,0,1,26,1,0.0,383,0,0,2.4,23.8,90,0,0,0,3,0,2,0.0,8,56,1,0,2
21,James Trafford,1.5,0,0,0,0,0.0,595,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,40,0,0,0
22,Michael Verrips,0.0,0,0,0,0,0.0,580,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,0,0,0
23,John Ruddy,-0.5,0,0,0,0,0.0,453,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,43,0,0,3
24,Alex McCarthy,1.6,0,0,12,0,0.0,363,1,0,1.6,16.0,90,0,0,0,2,1,3,0.0,2,44,1,0,2
25,Jonas Lössl,0.0,0,0,0,0,0.0,151,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,1,0,0
26,Ørjan Nyland,0.0,0,0,0,0,0.0,35,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,0,0,0
27,Scott Carson,3.3,0,1,27,0,0.0,608,3,0,3.7,37.4,90,0,0,0,2,4,3,0.0,7,39,0,0,0
28,Martin Dubravka,1.1,0,0,12,0,0.0,326,4,0,0.9,9.4,90,0,0,0,2,4,3,0.0,0,48,1,0,7
29,Alphonse Areola,2.0,0,0,14,0,0.0,516,3,0,2.3,23.4,90,0,0,0,3,1,3,0.0,2,45,0,0,3
30,Harry Lewis,0.0,0,0,0,0,0.0,625,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
31,Harry Tyrer,0.5,0,0,0,0,0.0,682,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,1,0,0
32,Jordan Pickford,5.5,0,0,17,0,0.0,157,1,0,1.7,16.6,90,0,0,0,2,1,0,0.0,2,48,1,0,7
33,Jakub Ojrzynski,1.0,0,0,0,0,0.0,678,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
34,Jason Steele,-0.5,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,39,1,0,0
35,Jed Steer,0.0,0,0,0,0,0.0,32,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,39,0,0,0
36,Mark Gillespie,-1.5,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,43,1,0,0
37,Vicente Guaita,2.2,0,0,0,0,0.0,128,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,48,1,0,1
38,Robert Sánchez,3.5,0,0,14,0,0.0,597,1,0,1.1,10.6,90,0,0,0,1,1,1,0.0,2,46,1,0,0
39,Nathan Trott,0.5,0,0,0,0,0.0,674,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,0,0,0
40,Fabricio Agosto Ramírez,0.0,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,39,0,0,0
41,Marek Rodák,0.0,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,43,0,0,0
42,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,45,0,0,0
43,Francisco Casilla Cortés,0.5,0,0,0,0,0.0,194,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,41,0,0,9
44,Simon Moore,0.0,0,0,0,0,0.0,348,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,0,0,0
45,Fraser Forster,2.0,0,0,0,0,0.0,523,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
46,Angus Gunn,0.0,0,0,0,0,0.0,371,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,43,1,0,0
47,Jack Butland,0.4,0,0,14,0,0.0,586,2,0,1.7,16.6,90,0,0,0,3,2,3,0.0,2,45,1,0,0
48,Will Norris,-0.5,0,0,0,0,0.0,583,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,40,1,0,1
49,Nick Pope,1.7,0,0,0,0,0.0,96,0,0,0.0,0.0,0,0,0,0,0,4,0,0.0,0,55,1,0,0
50,Liam Hughes,1.0,0,0,0,0,0.0,677,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
51,Andy Lonergan,-1.0,0,0,0,0,0.0,639,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
52,David Button,-1.0,0,0,0,0,0.0,56,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,1,0,0
53,Wayne Hennessey,0.0,0,0,0,0,0.0,126,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,43,1,0,0
54,João Virgínia,0.5,0,0,0,0,0.0,167,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,1,0,0
55,Darren Randolph,0.5,0,0,0,0,0.0,430,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,3
56,Ederson Santana de Moraes,4.3,0,0,0,0,0.0,278,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,61,0,0,2
57,Lukasz Fabianski,2.7,0,0,11,0,0.0,431,1,0,0.8,8.4,90,0,0,0,1,1,1,0.0,2,50,0,0,0
58,Wes Foderingham,-0.5,0,0,0,0,0.0,350,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,43,0,0,0
59,Paulo Gazzaniga,0.0,0,0,0,0,0.0,393,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,43,1,0,0
60,Marcus Bettinelli,0.0,0,0,0,0,0.0,183,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,43,0,0,0
61,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,44,0,0,0
62,David Martin,0.5,0,0,0,0,0.0,429,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,39,0,0,0
63,Daniel Langley,-1.5,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,4,3,0.0,0,39,1,0,0
64,Aaron Ramsdale,4.9,0,2,33,1,0.0,483,0,0,4.6,46.0,90,0,0,0,6,1,0,0.0,10,46,0,0,3
