,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Daniel Langley,1.5,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
1,Bailey Peacock-Farrell,-1.0,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,0,0,0
2,Zack Steffen,0.5,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,0,0,0
3,Fabricio Agosto Ramírez,-1.5,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,1,0,0
4,Karl Darlow,4.2,0,0,12,0,0.0,325,1,0,1.0,9.6,90,0,0,0,2,1,2,0.0,2,50,1,0,1
5,Bernd Leno,4.8,0,0,14,0,0.0,8,1,0,2.1,20.6,90,0,0,0,2,1,0,0.0,2,50,1,0,2
6,Illan Meslier,5.8,0,0,25,0,0.0,213,2,0,4.9,49.0,90,0,0,0,6,2,1,0.0,3,46,1,0,1
7,Sam Johnstone,3.7,0,0,17,0,0.0,417,2,0,2.6,26.4,90,0,0,0,4,1,2,0.0,2,45,0,0,4
8,Edouard Mendy,4.7,0,0,14,0,0.0,548,1,0,2.5,24.8,90,0,0,0,3,0,1,0.0,3,52,0,0,1
9,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,0,0,0
10,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,44,1,0,0
11,Alphonse Areola,0.7,0,0,19,0,0.0,516,1,0,3.1,30.6,90,0,0,0,5,1,1,0.0,3,45,1,0,9
12,Jack Butland,-0.5,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
13,Robin Olsen,-0.5,0,0,0,0,0.0,573,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,6
14,Alisson Ramses Becker,3.4,0,0,15,0,0.0,252,1,0,3.4,34.4,90,0,0,0,4,1,1,0.0,3,59,0,0,2
15,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
16,Caoimhin Kelleher,3.3,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
17,Marek Rodák,-1.5,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
18,Joe Hart,0.5,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,0,0,0
19,Mark Gillespie,0.5,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,1,0,0
20,Martin Dubravka,0.0,0,0,0,0,0.0,326,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,49,1,0,0
21,Mathew Ryan,1.5,0,0,20,0,0.0,70,3,0,3.0,29.8,90,0,0,0,3,0,3,0.0,2,44,0,0,0
