,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Adrián San Miguel del Castillo,0.5,0,0,0,0,0.0,245,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,42,1,0,0
1,Bailey Peacock-Farrell,0.5,0,0,12,0,0.0,99,2,0,1.9,19.2,90,0,0,0,2,2,1,0.0,1,40,1,0,2
2,Sam Johnstone,9.5,0,3,45,1,0.0,417,0,0,4.7,46.6,90,0,0,0,4,0,3,0.0,15,45,1,0,2
3,Christian Walton,0.0,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
4,Thomas McGill,0.0,0,0,0,0,0.0,662,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,39,1,0,0
5,Elia Caprile,-1.0,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
6,David de Gea,0.0,0,0,0,0,0.0,291,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,53,0,0,0
7,Karl Darlow,0.0,0,0,0,0,0.0,325,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,49,0,0,0
8,Tom Heaton,-0.5,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
9,Andreas Söndergaard,0.0,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,0,0,0
10,Emiliano Martínez,2.5,0,1,26,0,0.0,12,2,0,6.0,59.6,90,0,0,0,8,1,2,0.0,4,54,0,0,1
11,Joe Hart,0.0,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
12,Robin Olsen,6.5,0,3,27,1,0.0,573,0,0,2.7,27.0,90,0,0,0,3,0,0,0.0,10,45,0,0,0
13,Zack Steffen,1.0,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,44,1,0,0
14,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
15,Kasper Schmeichel,1.0,0,0,14,0,0.0,217,3,0,1.3,13.2,90,0,0,0,1,2,3,0.0,1,54,0,0,6
16,Illan Meslier,2.0,0,0,23,0,0.0,213,1,0,3.7,37.0,90,0,0,0,6,2,1,0.0,4,47,0,0,5
17,Nathan Bishop,0.0,0,0,0,0,0.0,686,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,0,0,0
18,Alisson Ramses Becker,6.5,0,0,22,0,0.0,252,1,0,3.0,30.4,90,0,0,0,4,1,2,0.0,3,59,1,0,3
19,Roberto Jimenez Gago,0.0,0,0,0,0,0.0,433,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,45,1,0,0
20,Caoimhin Kelleher,0.0,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,1,0,0
21,Rui Pedro dos Santos Patrício,4.7,0,2,28,1,0.0,455,0,0,2.2,22.2,90,0,0,0,3,1,0,0.0,9,53,0,0,6
22,Hugo Lloris,3.3,0,0,16,0,0.0,383,3,0,2.6,26.0,90,0,0,0,4,3,1,0.0,2,56,1,0,3
23,James Trafford,1.0,0,0,0,0,0.0,595,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
24,Michael Verrips,0.0,0,0,0,0,0.0,580,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,1,0,0
