,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Adrián San Miguel del Castillo,0.0,0,0,0,0,0.0,245,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,42,0,0,0
1,Bailey Peacock-Farrell,0.0,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,0,0,1
2,Sam Johnstone,3.0,1,0,32,0,10.0,417,2,0,6.1,50.8,90,0,0,0,5,5,2,0.0,5,45,0,0,15
3,Christian Walton,-0.5,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
4,Thomas McGill,-0.5,0,0,0,0,0.0,662,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,39,0,0,0
5,Elia Caprile,0.5,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
6,David de Gea,0.5,0,0,0,0,0.0,291,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,53,1,0,0
7,Karl Darlow,-0.5,0,0,0,0,0.0,325,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,50,1,0,0
8,Tom Heaton,0.0,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,45,1,0,0
9,Andreas Söndergaard,-0.5,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,40,1,0,0
10,Emiliano Martínez,2.7,0,0,21,0,0.0,12,1,0,3.9,39.0,90,0,0,0,6,1,3,0.0,4,54,1,0,4
11,Joe Hart,0.5,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,43,0,0,0
12,Robin Olsen,1.5,0,0,19,0,0.0,573,1,0,3.5,35.0,90,0,0,0,5,1,1,0.0,3,45,1,0,10
13,Zack Steffen,0.5,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,44,0,0,0
14,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
15,Kasper Schmeichel,3.0,0,0,12,0,0.0,217,2,0,2.1,20.8,90,0,0,0,2,2,0,0.0,1,54,1,0,1
16,Illan Meslier,6.7,0,0,8,0,0.0,213,1,0,0.4,3.6,90,0,0,0,0,1,2,0.0,2,47,1,0,4
17,Nathan Bishop,0.5,0,0,0,0,0.0,686,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
18,Alisson Ramses Becker,7.5,0,0,30,1,0.0,252,0,0,2.2,22.0,90,0,0,0,2,3,0,0.0,6,59,0,0,3
19,Stephen Henderson,-0.5,0,0,0,0,0.0,578,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,0,0,0
20,Roberto Jimenez Gago,0.0,0,0,0,0,0.0,433,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,45,0,0,0
21,Caoimhin Kelleher,0.0,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,0,0,0
22,Rui Pedro dos Santos Patrício,2.0,0,0,13,0,0.0,455,3,0,2.3,22.8,90,0,0,0,3,3,2,0.0,2,53,1,0,9
23,Hugo Lloris,3.5,0,0,18,0,0.0,383,2,0,3.0,30.2,90,0,0,0,4,2,2,0.0,2,56,0,0,2
24,James Trafford,0.5,0,0,0,0,0.0,595,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,0,0,0
25,Michael Verrips,0.0,0,0,0,0,0.0,580,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
26,John Ruddy,0.0,0,0,0,0,0.0,453,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,43,1,0,0
27,Alex McCarthy,0.3,0,0,0,0,0.0,363,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,45,1,0,0
28,Jonas Lössl,0.0,0,0,0,0,0.0,151,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
29,Ørjan Nyland,0.0,0,0,0,0,0.0,35,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,40,1,0,0
30,Scott Carson,0.5,0,0,0,0,0.0,608,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,39,0,0,0
31,Martin Dubravka,1.7,0,0,12,0,0.0,326,2,0,1.8,18.2,90,0,0,0,2,2,2,0.0,1,48,1,0,3
32,Alphonse Areola,1.3,0,0,12,0,0.0,516,3,0,0.6,6.4,90,0,0,0,1,1,3,0.0,1,46,0,0,2
33,Kepa Arrizabalaga,1.0,0,0,0,0,0.0,112,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,47,1,0,0
34,Willy Caballero,1.0,0,0,0,0,0.0,101,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,46,1,0,0
35,Harry Lewis,0.0,0,0,0,0,0.0,625,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,1,0,0
36,Harry Tyrer,0.5,0,0,0,0,0.0,682,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,1,0,0
37,Jordan Pickford,0.0,0,0,0,0,0.0,157,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,48,1,0,0
38,Edouard Mendy,6.0,0,0,12,0,0.0,548,5,0,1.6,16.4,90,0,0,0,2,5,2,0.0,0,52,1,0,2
39,Jakub Ojrzynski,0.0,0,0,0,0,0.0,678,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,0,0,0
40,Jason Steele,-0.5,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,39,0,0,0
41,Jed Steer,0.0,0,0,0,0,0.0,32,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,39,1,0,0
42,Dean Henderson,4.5,0,0,11,0,0.0,305,1,0,1.7,17.4,90,0,0,0,2,1,2,0.0,2,52,1,0,2
43,Mark Gillespie,-0.5,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,43,1,0,0
44,Vicente Guaita,5.5,0,0,22,0,0.0,128,1,0,4.9,48.6,90,0,0,0,6,1,1,0.0,4,48,0,0,1
45,Robert Sánchez,3.2,0,0,18,0,0.0,597,2,0,2.4,24.2,90,0,0,0,5,1,2,0.0,2,45,0,0,6
46,Nathan Trott,0.5,0,0,0,0,0.0,674,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,40,0,0,0
47,Rúnar Alex Rúnarsson,0.0,0,0,0,0,0.0,547,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,44,1,0,0
48,Fabricio Agosto Ramírez,0.0,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,39,0,0,0
49,Marek Rodák,0.0,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,43,0,0,0
50,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,0,0,0
51,Francisco Casilla Cortés,0.5,0,0,0,0,0.0,194,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,42,1,0,0
52,Simon Moore,0.0,0,0,0,0,0.0,348,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,43,0,0,0
53,Fraser Forster,1.3,0,0,17,0,0.0,523,2,0,2.4,23.8,90,0,0,0,3,2,3,0.0,2,40,1,0,2
54,Angus Gunn,0.0,0,0,0,0,0.0,371,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,43,1,0,0
55,Jack Butland,-0.5,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
56,Will Norris,0.0,0,0,0,0,0.0,583,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,0,0,0
57,Nick Pope,2.0,0,0,20,0,0.0,96,3,0,3.5,35.2,90,0,0,0,5,2,3,0.0,2,55,0,0,0
58,Matt Macey,0.0,0,0,0,0,0.0,527,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,1,0,0
59,Liam Hughes,0.0,0,0,0,0,0.0,677,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,0,0,0
60,Andy Lonergan,-1.0,0,0,0,0,0.0,639,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,40,0,0,0
61,David Button,-1.0,0,0,0,0,0.0,56,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,39,0,0,0
62,Wayne Hennessey,-0.5,0,0,0,0,0.0,126,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
63,Bernd Leno,1.7,0,0,15,0,0.0,8,3,0,3.0,30.4,90,0,0,0,4,3,0,0.0,2,50,1,0,6
64,João Virgínia,1.2,0,0,0,0,0.0,167,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
65,Karlo Ziger,1.0,0,0,0,0,0.0,593,0,0,0.0,0.0,0,0,0,0,0,5,2,0.0,0,40,1,0,0
66,Sergio Romero,0.0,0,0,0,0,0.0,289,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,49,1,0,0
67,Mathew Ryan,0.0,0,0,0,0,0.0,70,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,42,1,0,0
68,Darren Randolph,0.1,0,0,0,0,0.0,430,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,43,0,0,0
69,Ederson Santana de Moraes,4.8,0,0,21,1,0.0,278,0,0,1.3,13.2,90,0,0,0,2,2,0,0.0,5,61,0,1,1
70,Lukasz Fabianski,3.7,0,0,15,0,0.0,431,2,0,2.4,24.0,90,0,0,0,3,3,2,0.0,2,50,0,0,1
71,Wes Foderingham,-0.5,0,0,0,0,0.0,350,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,43,0,0,0
72,Danny Ward,-0.5,0,0,0,0,0.0,223,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
73,Paulo Gazzaniga,0.0,0,0,0,0,0.0,393,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,43,0,0,0
74,Lee Grant,0.5,0,0,0,0,0.0,604,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
75,Marcus Bettinelli,0.0,0,0,0,0,0.0,183,0,0,0.0,0.0,0,0,0,0,0,1,3,0.0,0,43,0,0,0
76,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,44,1,0,0
77,David Martin,0.5,0,0,0,0,0.0,429,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,39,0,0,0
78,Daniel Langley,-0.5,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,39,1,0,0
79,Aaron Ramsdale,2.0,0,1,24,0,0.0,483,2,0,4.7,46.8,90,0,0,0,7,1,2,0.0,4,46,0,0,1
