,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Daniel Langley,0.0,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
1,Bailey Peacock-Farrell,-0.5,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,1,0,0
2,Andy Lonergan,-1.5,0,0,0,0,0.0,639,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,40,1,0,0
3,Zack Steffen,1.9,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,44,0,0,0
4,Fabricio Agosto Ramírez,-0.5,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,0,0,0
5,Karl Darlow,2.7,0,0,11,0,0.0,325,2,0,1.1,11.0,90,0,0,0,1,2,1,0.0,1,50,1,0,6
6,Bernd Leno,6.0,0,0,15,0,0.0,8,1,0,2.7,27.0,90,0,0,0,4,3,1,0.0,3,50,0,0,7
7,Illan Meslier,1.7,0,0,17,0,0.0,213,1,0,2.4,23.8,90,0,0,0,4,2,1,0.0,3,47,0,0,4
8,Sam Johnstone,-0.5,0,0,12,0,0.0,417,5,0,1.5,15.0,90,0,0,0,2,5,0,0.0,0,45,1,0,2
9,Edouard Mendy,4.5,0,0,19,1,0.0,548,0,0,0.4,3.8,90,0,0,0,0,0,0,0.0,6,51,1,0,6
10,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,45,0,0,0
11,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,0,0,0
12,Alphonse Areola,4.0,0,3,33,1,0.0,516,0,0,3.8,38.2,90,0,0,0,5,0,0,0.0,10,45,0,0,1
13,Jack Butland,0.0,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,45,1,0,0
14,Robin Olsen,-0.5,0,0,0,0,0.0,573,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,1,0,0
15,Alisson Ramses Becker,5.1,0,0,11,0,0.0,252,1,0,1.4,14.2,90,0,0,0,1,3,1,0.0,2,59,0,0,2
16,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
17,Caoimhin Kelleher,0.5,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,0
18,Marek Rodák,-0.5,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,0,0,0
19,Joe Hart,-0.5,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
20,Mark Gillespie,0.0,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,43,1,0,0
21,Harry Lewis,-0.5,0,0,0,0,0.0,625,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,1,0,0
22,Martin Dubravka,0.0,0,0,0,0,0.0,326,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,48,1,0,0
23,Mathew Ryan,0.5,0,0,0,0,0.0,70,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,42,0,0,0
24,Lee Grant,0.5,0,0,0,0,0.0,604,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
25,Jason Steele,0.5,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
26,Dean Henderson,0.5,0,0,0,0,0.0,305,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,52,1,0,0
27,Andreas Söndergaard,-0.5,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,0,0,0
28,Willy Caballero,0.5,0,0,0,0,0.0,101,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,47,1,0,0
29,Francisco Casilla Cortés,0.7,0,0,0,0,0.0,194,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,42,0,0,0
30,David Button,-1.0,0,0,0,0,0.0,56,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,40,1,0,0
31,Angus Gunn,0.0,0,0,0,0,0.0,371,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
32,David Martin,0.0,0,0,0,0,0.0,429,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,40,0,0,0
33,Ederson Santana de Moraes,6.5,0,0,21,1,0.0,278,0,0,1.4,13.6,90,0,0,0,1,5,0,0.0,6,60,0,0,6
34,Christian Walton,0.5,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
35,Marcus Bettinelli,0.0,0,0,0,0,0.0,183,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,0,0,0
36,James Trafford,1.5,0,0,0,0,0.0,595,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,40,0,0,0
37,Nick Pope,4.5,0,0,26,0,0.0,96,2,0,5.7,57.2,90,0,0,0,8,2,3,0.0,3,54,1,0,3
38,Matt Macey,0.0,0,0,0,0,0.0,527,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,0,0,0
39,Scott Carson,1.1,0,0,0,0,0.0,608,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0,40,0,0,0
40,Vicente Guaita,4.8,0,0,19,0,0.0,128,3,0,2.7,26.8,90,0,0,0,5,3,2,0.0,2,48,1,0,8
41,Danny Ward,0.5,0,0,0,0,0.0,223,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
42,Michael Verrips,-0.5,0,0,0,0,0.0,580,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
43,Fraser Forster,1.5,0,0,0,0,0.0,523,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,1,0,0
44,Stephen Henderson,0.0,0,0,0,0,0.0,578,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,40,1,0,0
45,David de Gea,4.5,0,0,9,0,0.0,291,2,0,1.1,11.2,90,0,0,0,1,2,1,0.0,1,53,1,0,7
46,Kepa Arrizabalaga,0.5,0,0,0,0,0.0,112,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,47,1,0,0
47,Aaron Ramsdale,3.0,0,0,16,0,0.0,483,1,0,2.0,20.0,90,0,0,0,3,2,1,0.0,3,46,0,0,3
48,Kasper Schmeichel,5.7,0,0,9,0,0.0,217,1,0,1.1,11.0,90,0,0,0,1,1,1,0.0,2,55,0,0,2
49,Simon Moore,0.0,0,0,0,0,0.0,348,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,43,0,0,0
50,Jordan Pickford,2.2,0,0,14,0,0.0,157,1,0,3.6,35.8,90,0,0,0,4,1,1,0.0,3,48,1,0,1
51,Robert Sánchez,4.7,0,0,24,1,0.0,597,0,0,1.9,19.0,90,0,0,0,2,0,0,0.0,6,44,1,0,8
52,Jed Steer,0.5,0,0,0,0,0.0,32,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,0,0,0
53,Wes Foderingham,-0.5,0,0,0,0,0.0,350,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,43,0,0,0
54,Emiliano Martínez,3.7,0,0,14,0,10.0,12,3,0,3.3,22.8,90,0,0,0,2,2,3,0.0,1,51,0,0,10
55,John Ruddy,-0.5,0,0,0,0,0.0,453,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,0,0,0
56,Lukasz Fabianski,2.2,0,0,11,0,0.0,431,2,0,1.0,10.0,90,0,0,0,1,3,2,0.0,1,51,0,0,1
57,Ørjan Nyland,0.0,0,0,0,0,0.0,35,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,0,0,0
58,Alex McCarthy,0.2,0,0,9,0,0.0,363,3,0,1.2,12.2,90,0,0,0,1,3,1,0.0,1,47,1,0,3
59,Wayne Hennessey,0.0,0,0,0,0,0.0,126,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,43,1,0,0
60,Hugo Lloris,3.3,0,0,16,0,0.0,383,3,0,3.2,32.4,90,0,0,0,4,3,1,0.0,2,56,1,0,2
61,Karlo Ziger,0.5,0,0,0,0,0.0,593,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
62,Elia Caprile,0.0,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
63,Darren Randolph,1.1,0,0,0,0,0.0,430,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,44,0,0,0
64,Jonas Lössl,-0.5,0,0,0,0,0.0,151,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
65,Paulo Gazzaniga,-0.5,0,0,0,0,0.0,393,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
66,Tom Heaton,0.5,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,45,0,0,0
67,Roberto Jimenez Gago,0.0,0,0,0,0,0.0,433,0,0,0.0,0.0,0,0,0,0,0,3,2,0.0,0,45,0,0,0
68,Will Norris,-0.5,0,0,0,0,0.0,583,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,1,0,0
69,Adrián San Miguel del Castillo,0.5,0,0,0,0,0.0,245,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,42,0,0,0
70,Sergio Romero,0.0,0,0,0,0,0.0,289,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,49,1,0,0
71,Rui Pedro dos Santos Patrício,2.5,0,2,30,1,0.0,455,0,0,3.8,37.8,90,0,0,0,5,0,0,0.0,9,54,0,0,2
72,João Virgínia,-0.5,0,0,0,0,0.0,167,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
73,Rúnar Alex Rúnarsson,0.5,0,0,0,0,0.0,547,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,0
