,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Christian Walton,0.0,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,0,0,0
1,Thomas McGill,0.0,0,0,0,0,0.0,662,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,0
2,Elia Caprile,-0.5,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
3,Karl Darlow,0.8,0,0,0,0,0.0,325,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,50,1,0,0
4,Tom Heaton,0.0,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,45,0,0,0
5,Emiliano Martínez,4.8,0,0,15,0,0.0,12,1,0,2.3,23.4,90,0,0,0,3,1,1,0.0,3,54,0,0,1
6,Joe Hart,0.0,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,43,0,0,0
7,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
8,Illan Meslier,5.0,0,3,39,1,0.0,213,0,0,6.0,60.4,90,0,0,0,8,0,0,0.0,11,46,1,0,3
9,Roberto Jimenez Gago,0.0,0,0,0,0,0.0,433,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
10,Hugo Lloris,4.0,0,0,12,0,0.0,383,2,0,1.0,10.0,90,0,0,0,1,1,2,0.0,1,56,0,0,6
11,Ørjan Nyland,0.0,0,0,0,0,0.0,35,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,0,0,0
12,Martin Dubravka,3.0,0,1,20,0,0.0,326,1,0,3.9,38.8,90,0,0,0,6,1,1,0.0,5,48,1,0,2
13,Alphonse Areola,3.6,0,0,16,0,0.0,516,3,0,3.5,34.6,90,0,0,0,4,3,0,0.0,2,45,1,0,1
14,Jason Steele,0.0,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,39,0,0,0
15,Jed Steer,0.0,0,0,0,0,0.0,32,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,39,0,0,0
16,Mark Gillespie,0.0,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
17,Robert Sánchez,1.8,0,0,15,0,0.0,597,1,0,2.7,27.4,90,0,0,0,3,2,1,0.0,3,45,0,0,6
18,Nathan Trott,0.0,0,0,0,0,0.0,674,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
19,Rúnar Alex Rúnarsson,0.0,0,0,0,0,0.0,547,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,1,0,0
20,Fabricio Agosto Ramírez,-1.0,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,39,1,0,0
21,Marek Rodák,-0.2,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,43,1,0,0
22,Francisco Casilla Cortés,-0.5,0,0,0,0,0.0,194,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,42,1,0,0
23,Matt Macey,0.0,0,0,0,0,0.0,527,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
24,Bernd Leno,2.6,0,0,13,0,0.0,8,1,0,1.8,18.0,90,0,0,0,2,1,2,0.0,2,50,1,0,1
25,Mathew Ryan,0.0,0,0,0,0,0.0,70,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,42,1,0,0
26,Darren Randolph,0.1,0,0,0,0,0.0,430,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,0
27,Lukasz Fabianski,3.8,0,0,17,0,0.0,431,1,0,3.0,30.2,90,0,0,0,4,0,1,0.0,3,50,0,0,2
28,Paulo Gazzaniga,0.0,0,0,0,0,0.0,393,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,43,0,0,0
29,Marcus Bettinelli,0.0,0,0,0,0,0.0,183,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,43,1,0,0
30,David Martin,0.0,0,0,0,0,0.0,429,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,39,0,0,0
31,Daniel Langley,0.0,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,1,0,0
