,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Daniel Langley,0.0,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,0,0,0
1,Bailey Peacock-Farrell,-1.0,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,40,0,0,0
2,Andy Lonergan,0.0,0,0,0,0,0.0,639,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,40,1,0,0
3,Zack Steffen,1.3,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,1,0,0
4,Fabricio Agosto Ramírez,0.0,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,40,0,0,0
5,Karl Darlow,2.3,0,0,24,1,0.0,325,0,0,2.1,21.2,90,0,0,0,3,2,0,0.0,6,50,0,1,1
6,Bernd Leno,5.8,0,0,25,1,0.0,8,0,0,2.6,26.2,90,0,0,0,3,0,0,0.0,7,50,1,0,-1
7,Illan Meslier,1.7,0,0,24,0,0.0,213,1,0,3.9,39.0,90,0,0,0,7,3,1,0.0,4,47,0,0,2
8,Sam Johnstone,1.2,0,0,19,0,0.0,417,2,0,3.5,35.0,90,0,0,0,5,2,2,0.0,2,45,1,0,2
9,Edouard Mendy,5.4,0,0,20,1,0.0,548,0,0,0.2,2.4,90,0,0,0,0,0,2,0.0,6,51,1,0,6
10,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
11,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,0,0,0
12,Alphonse Areola,3.8,0,0,9,0,0.0,516,2,0,1.1,10.8,90,0,0,0,1,2,2,0.0,1,45,0,0,2
13,Jack Butland,0.0,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
14,Robin Olsen,0.0,0,0,0,0,0.0,573,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,1,0,3
15,Alisson Ramses Becker,4.8,0,0,16,0,0.0,252,1,0,1.5,14.6,90,0,0,0,1,3,1,0.0,2,59,0,0,0
16,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,0,0,0
17,Caoimhin Kelleher,1.0,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,45,0,0,3
18,Marek Rodák,0.0,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,2,2,0.0,0,43,0,0,0
19,Joe Hart,0.5,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,0
20,Mark Gillespie,0.0,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,0,0,0
