,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Daniel Langley,-0.5,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
1,Bailey Peacock-Farrell,-1.5,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,1,0,0
2,Zack Steffen,2.6,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,1,0,0
3,Fabricio Agosto Ramírez,-2.0,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,0,0,0
4,Karl Darlow,4.1,0,0,12,0,0.0,325,1,0,2.5,25.4,90,0,0,0,3,0,1,0.0,2,50,0,1,2
5,Bernd Leno,5.2,0,0,25,1,0.0,8,0,0,2.0,20.0,90,0,0,0,2,0,0,0.0,6,49,1,0,6
6,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
7,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,44,1,0,0
8,Alphonse Areola,3.6,0,0,19,0,0.0,516,1,0,3.4,34.0,90,0,0,0,5,1,1,0.0,3,45,0,0,3
9,Jack Butland,-1.0,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,0,0,0
10,Marek Rodák,-2.0,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
11,Joe Hart,0.5,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
12,Mark Gillespie,-0.5,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,44,0,0,0
13,Martin Dubravka,-0.5,0,0,0,0,0.0,326,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,48,0,0,0
14,Mathew Ryan,0.0,0,0,0,0,0.0,70,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,0
15,Lee Grant,0.5,0,0,0,0,0.0,604,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,0,0,0
16,Jason Steele,0.0,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
17,Dean Henderson,0.7,0,0,0,0,0.0,305,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,52,0,0,0
18,Andreas Söndergaard,0.5,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,40,1,0,0
19,Ederson Santana de Moraes,8.0,0,0,24,1,0.0,278,0,0,0.9,8.6,90,0,0,0,1,0,1,0.0,6,60,1,0,6
20,Christian Walton,0.0,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
21,Marcus Bettinelli,0.0,0,0,0,0,0.0,183,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
22,James Trafford,2.0,0,0,0,0,0.0,595,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
23,Nick Pope,5.4,0,0,22,0,0.0,96,1,0,3.8,38.2,90,0,0,0,6,1,0,0.0,4,54,1,0,2
24,Matt Macey,0.0,0,0,0,0,0.0,527,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
25,Scott Carson,0.0,0,0,0,0,0.0,608,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
26,Vicente Guaita,3.7,0,3,29,1,0.0,128,0,0,2.6,26.2,90,0,0,0,4,0,0,0.0,10,48,0,0,0
27,Michael Verrips,-0.5,0,0,0,0,0.0,580,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
28,Stephen Henderson,-1.0,0,0,0,0,0.0,578,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,0,0,0
