,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Aaron Ramsdale,2.5,0,0,12,0,0.0,483,2,0,1.8,18.2,90,0,0,0,2,2,0,0.0,1,50,1,0,2
1,Adrián San Miguel del Castillo,3.3,0,0,0,0,0.0,245,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,45,1,0,0
2,Alex McCarthy,1.8,0,0,17,0,0.0,363,1,0,2.3,22.6,90,0,0,0,2,0,1,0.0,2,45,0,0,0
3,Alisson Ramses Becker,5.5,0,0,9,0,0.0,252,3,0,0.4,3.8,90,0,0,0,0,3,4,0.0,1,60,1,0,14
4,Alphonse Areola,0.8,0,0,0,0,0.0,516,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,1,0,1
5,Angus Gunn,1.8,0,0,0,0,0.0,371,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
6,Bernd Leno,3.5,0,1,29,1,0.0,8,0,0,1.4,14.0,90,0,0,0,2,3,0,0.0,7,50,0,0,2
7,Christian Walton,0.0,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,1,0,0
8,Danny Ward,2.8,0,0,0,0,0.0,223,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,0,0,0
9,Darren Randolph,1.8,0,0,0,0,0.0,430,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,1,0,0
10,David Button,0.0,0,0,0,0,0.0,56,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,1,0,0
11,David Martin,1.0,0,0,0,0,0.0,429,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
12,Emiliano Martínez,2.8,0,0,0,0,0.0,12,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,45,0,0,13
13,Fabricio Agosto Ramírez,0.0,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0,40,1,0,0
14,Francisco Casilla Cortés,0.3,0,0,0,0,0.0,194,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,45,0,0,0
15,Fraser Forster,1.0,0,0,0,0,0.0,523,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
16,Hugo Lloris,3.8,0,0,15,0,0.0,383,1,0,2.0,20.0,90,0,0,0,3,1,0,0.0,3,55,1,0,2
17,Illan Meslier,0.3,0,0,20,0,0.0,213,4,0,1.8,17.8,90,0,0,0,3,3,4,0.0,1,45,0,0,2
18,Jason Steele,0.0,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,1,0,0
19,Joe Hart,2.3,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,1,0,0
20,John Ruddy,1.8,0,0,0,0,0.0,453,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,0,0,0
21,Jonas Lössl,1.3,0,0,0,0,0.0,151,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
22,Jordan Pickford,2.0,0,1,32,1,0.0,157,0,0,3.9,38.6,90,0,0,0,5,1,0,0.0,8,50,0,0,1
23,João Virgínia,1.3,0,0,0,0,0.0,167,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
24,Kamil Miazek,-0.5,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,3,4,0.0,0,40,0,0,0
25,Karl Darlow,2.5,0,0,26,1,0.0,325,0,0,2.7,27.0,90,0,0,0,3,2,0,0.0,7,50,0,0,2
