,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Daniel Langley,0.0,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,1,0,0
1,Bailey Peacock-Farrell,-1.0,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,40,0,0,0
2,Andy Lonergan,-1.5,0,0,0,0,0.0,639,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
3,Zack Steffen,1.5,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,44,1,0,0
4,Fabricio Agosto Ramírez,-0.5,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,39,0,0,0
5,Karl Darlow,1.2,0,0,0,0,0.0,325,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,50,1,0,0
6,Bernd Leno,1.5,0,0,13,0,0.0,8,1,0,1.2,12.0,90,0,0,0,2,3,1,0.0,2,50,0,0,5
7,Illan Meslier,4.2,0,0,13,0,0.0,213,1,0,2.0,19.6,90,0,0,0,3,1,0,0.0,3,46,1,0,9
8,Sam Johnstone,8.5,0,2,33,1,0.0,417,0,0,4.2,42.0,90,0,0,0,6,0,1,0.0,10,45,1,0,8
9,Edouard Mendy,9.0,0,3,33,1,0.0,548,0,0,2.9,28.8,90,0,0,0,4,0,0,0.0,10,51,1,0,6
10,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,1,0,0
11,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,44,0,0,0
12,Alphonse Areola,8.1,0,0,21,1,0.0,516,0,0,0.6,6.4,90,0,0,0,1,0,0,0.0,6,45,0,0,8
13,Jack Butland,-0.5,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,1,0,0
14,Nathan Trott,0.7,0,0,0,0,0.0,674,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
15,Robin Olsen,2.9,0,0,0,0,0.0,573,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,1,0,0
16,Alisson Ramses Becker,3.4,0,0,0,0,0.0,252,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,59,0,0,2
17,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,1,0,0
18,Caoimhin Kelleher,2.0,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,45,0,0,0
19,Marek Rodák,-0.5,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,0,0,0
20,Joe Hart,1.0,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,43,1,0,0
21,Mark Gillespie,0.0,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,1,0,0
22,Harry Lewis,-0.5,0,0,0,0,0.0,625,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
23,Martin Dubravka,0.8,0,0,13,0,0.0,326,1,0,2.3,23.4,90,0,0,0,3,1,1,0.0,3,48,1,0,7
24,Mathew Ryan,1.0,0,0,0,0,0.0,70,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,42,0,0,0
25,Lee Grant,0.5,0,0,0,0,0.0,604,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,0,0,0
26,Jason Steele,0.5,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
27,Dean Henderson,2.9,0,0,0,0,0.0,305,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,52,0,0,8
28,Andreas Söndergaard,-1.0,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,0,0,0
29,Willy Caballero,0.0,0,0,0,0,0.0,101,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,46,1,0,0
30,Francisco Casilla Cortés,0.0,0,0,0,0,0.0,194,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,42,1,0,0
31,David Button,-1.5,0,0,0,0,0.0,56,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
32,Angus Gunn,0.0,0,0,0,0,0.0,371,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,0,0,0
33,David Martin,-0.5,0,0,0,0,0.0,429,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,0,0,0
34,Ederson Santana de Moraes,10.3,0,0,16,0,0.0,278,1,0,1.6,16.4,90,0,0,0,2,1,2,0.0,2,61,1,0,2
35,Jakub Ojrzynski,3.4,0,0,0,0,0.0,678,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,0,0,0
36,Christian Walton,0.5,0,0,0,0,0.0,503,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,0,0,0
37,Marcus Bettinelli,0.0,0,0,0,0,0.0,183,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,0,0,0
38,James Trafford,1.5,0,0,0,0,0.0,595,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,40,1,0,0
39,Nick Pope,6.4,0,0,14,0,0.0,96,4,0,2.2,22.2,90,0,0,0,3,0,4,0.0,1,56,0,0,2
40,Matt Macey,0.0,0,0,0,0,0.0,527,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,40,0,0,0
41,Thomas McGill,0.5,0,0,0,0,0.0,662,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,39,0,0,0
42,Scott Carson,1.5,0,0,0,0,0.0,608,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,39,1,0,0
43,Vicente Guaita,8.3,0,3,29,1,0.0,128,0,0,2.7,26.6,90,0,0,0,4,0,0,0.0,10,48,1,0,0
44,Danny Ward,0.5,0,0,0,0,0.0,223,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,43,1,0,0
45,Michael Verrips,0.0,0,0,0,0,0.0,580,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,1,0,0
46,Fraser Forster,-0.1,0,0,10,0,0.0,523,1,0,0.4,4.2,90,0,0,0,0,0,1,0.0,2,40,0,0,6
47,Stephen Henderson,-0.5,0,0,0,0,0.0,578,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
48,David de Gea,6.5,0,1,32,1,0.0,291,0,0,3.2,32.4,90,0,0,0,6,0,0,0.0,9,53,0,0,0
49,Kepa Arrizabalaga,3.0,0,0,0,0,0.0,112,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,47,1,0,0
50,Aaron Ramsdale,6.5,0,0,23,0,0.0,483,2,0,5.6,55.8,90,0,0,0,7,2,0,0.0,3,46,1,0,2
51,Kasper Schmeichel,7.9,0,0,16,0,0.0,217,3,0,0.9,9.4,90,0,0,0,1,3,1,0.0,1,55,1,0,2
52,Simon Moore,0.0,0,0,0,0,0.0,348,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
53,Jordan Pickford,8.9,0,0,25,1,0.0,157,0,0,1.4,14.2,90,0,0,0,1,0,1,0.0,6,48,1,0,3
54,Harry Tyrer,3.9,0,0,0,0,0.0,682,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,40,1,0,0
55,Robert Sánchez,4.7,0,0,15,0,0.0,597,1,0,1.5,14.6,90,0,0,0,1,0,1,0.0,2,45,0,0,1
56,Jed Steer,0.5,0,0,0,0,0.0,32,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,39,0,0,0
57,Wes Foderingham,-1.5,0,0,0,0,0.0,350,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,43,1,0,0
58,Emiliano Martínez,13.5,0,3,29,1,0.0,12,0,0,2.6,26.4,90,0,0,0,3,1,0,0.0,10,53,0,0,7
59,John Ruddy,-1.0,0,0,0,0,0.0,453,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,43,0,0,0
60,Lukasz Fabianski,3.1,0,0,0,0,0.0,431,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,50,0,0,6
61,Ørjan Nyland,0.0,0,0,0,0,0.0,35,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,0,0,0
62,Alex McCarthy,0.5,0,0,0,0,0.0,363,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,45,0,0,0
63,Wayne Hennessey,-0.4,0,0,0,0,0.0,126,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,1,0,0
64,Liam Hughes,3.4,0,0,0,0,0.0,677,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,40,0,0,0
65,Hugo Lloris,10.0,0,0,27,1,0.0,383,0,0,2.6,26.2,90,0,0,0,3,0,4,0.0,7,56,1,0,2
66,Karlo Ziger,0.0,0,0,0,0,0.0,593,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
67,Elia Caprile,0.0,0,0,0,0,0.0,532,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,40,1,0,0
68,Darren Randolph,-0.3,0,0,10,0,0.0,430,2,0,0.7,6.8,90,0,0,0,1,1,2,0.0,1,43,0,0,0
69,Jonas Lössl,0.0,0,0,0,0,0.0,151,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,1,0,0
70,Paulo Gazzaniga,0.0,0,0,0,0,0.0,393,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,43,1,0,0
71,Tom Heaton,0.5,0,0,0,0,0.0,28,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,45,0,0,0
72,Roberto Jimenez Gago,0.0,0,0,0,0,0.0,433,0,0,0.0,0.0,0,0,0,0,0,1,2,0.0,0,45,0,0,0
73,Will Norris,-1.0,0,0,0,0,0.0,583,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0,40,0,0,0
74,Adrián San Miguel del Castillo,4.0,0,2,32,1,0.0,245,0,0,1.7,17.4,90,0,0,0,3,2,0,0.0,9,42,0,0,0
75,Sergio Romero,0.0,0,0,0,0,0.0,289,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,49,0,0,0
76,Rui Pedro dos Santos Patrício,9.4,0,0,18,0,0.0,455,1,0,3.8,37.8,90,0,0,0,5,1,1,0.0,3,53,0,0,6
77,João Virgínia,1.5,0,0,0,0,0.0,167,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,43,1,0,0
78,Rúnar Alex Rúnarsson,0.0,0,0,0,0,0.0,547,0,0,0.0,0.0,0,0,0,0,0,3,1,0.0,0,44,0,0,0
